"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147"
"59152309",560.00,30.00,30.00,20.00,15.00,0.00,0.00,0.00,525.00,560.00,0.00,555.00,560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,535.00,560.00,195.00,160.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,365.00,295.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,280.00,295.00,0.00,295.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,295.00,100.00,80.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,190.00,265.00,20.00,25.00,15.00,10.00,0.00,0.00,0.00,245.00,270.00,0.00,260.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,265.00,95.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,175.00
"59152312",1325.00,10.00,15.00,0.00,10.00,0.00,0.00,0.00,1310.00,1325.00,0.00,1325.00,1325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1305.00,1325.00,365.00,190.00,50.00,10.00,60.00,10.00,0.00,30.00,15.00,0.00,10.00,0.00,0.00,955.00,635.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,630.00,635.00,0.00,635.00,635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,635.00,635.00,180.00,85.00,25.00,10.00,25.00,0.00,0.00,20.00,10.00,0.00,10.00,0.00,0.00,455.00,690.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,685.00,690.00,0.00,690.00,690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,670.00,690.00,190.00,105.00,25.00,0.00,30.00,10.00,0.00,10.00,15.00,0.00,0.00,0.00,0.00,505.00
"59152313",445.00,15.00,15.00,10.00,0.00,10.00,0.00,0.00,430.00,445.00,10.00,440.00,450.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,445.00,80.00,45.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,10.00,10.00,0.00,0.00,365.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,210.00,0.00,210.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.00,210.00,40.00,15.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,175.00,235.00,15.00,15.00,10.00,0.00,10.00,0.00,0.00,220.00,235.00,10.00,225.00,235.00,10.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,235.00,45.00,30.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,190.00
"59152314",470.00,35.00,35.00,25.00,10.00,0.00,0.00,0.00,440.00,475.00,10.00,470.00,475.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,475.00,85.00,45.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,235.00,15.00,15.00,10.00,10.00,0.00,0.00,0.00,215.00,235.00,0.00,230.00,235.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,235.00,50.00,20.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00,240.00,20.00,15.00,15.00,0.00,0.00,0.00,0.00,220.00,240.00,0.00,240.00,235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,240.00,40.00,20.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
"59152315",610.00,20.00,20.00,15.00,0.00,0.00,0.00,0.00,590.00,610.00,0.00,610.00,615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,595.00,610.00,215.00,115.00,55.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,10.00,395.00,340.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,325.00,340.00,0.00,340.00,340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,340.00,110.00,65.00,25.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,230.00,275.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,275.00,0.00,270.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,275.00,105.00,45.00,30.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,165.00
"59152316",480.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,475.00,480.00,0.00,480.00,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,480.00,90.00,60.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,390.00,230.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,230.00,230.00,0.00,230.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,230.00,40.00,25.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,0.00,250.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,235.00,245.00,50.00,35.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,200.00
"59152317",625.00,90.00,95.00,65.00,25.00,0.00,0.00,0.00,530.00,625.00,30.00,590.00,625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,95.00,75.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,535.00,625.00,165.00,100.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,460.00,320.00,40.00,45.00,25.00,15.00,0.00,0.00,0.00,280.00,325.00,10.00,310.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,35.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,325.00,100.00,65.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,300.00,50.00,50.00,40.00,10.00,0.00,0.00,0.00,250.00,300.00,15.00,285.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,300.00,65.00,35.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00
"59152318",645.00,45.00,40.00,30.00,10.00,0.00,0.00,0.00,605.00,650.00,10.00,645.00,645.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,15.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,605.00,645.00,110.00,80.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,535.00,320.00,15.00,15.00,10.00,0.00,0.00,0.00,0.00,305.00,320.00,0.00,320.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,305.00,315.00,50.00,35.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,325.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,300.00,325.00,10.00,325.00,330.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,15.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,325.00,60.00,45.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,270.00
"59152319",615.00,20.00,20.00,0.00,15.00,0.00,0.00,0.00,595.00,615.00,10.00,610.00,615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,10.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,590.00,615.00,100.00,35.00,15.00,0.00,30.00,15.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,510.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.00,270.00,0.00,270.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,270.00,30.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,340.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,325.00,345.00,10.00,335.00,345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,335.00,345.00,65.00,20.00,10.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,275.00
"59152320",675.00,25.00,25.00,0.00,25.00,0.00,0.00,0.00,650.00,675.00,10.00,670.00,675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,15.00,0.00,0.00,0.00,10.00,15.00,0.00,0.00,0.00,645.00,675.00,125.00,0.00,0.00,20.00,10.00,15.00,10.00,15.00,15.00,10.00,30.00,0.00,0.00,555.00,280.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,275.00,280.00,0.00,280.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,280.00,35.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,395.00,20.00,25.00,0.00,20.00,0.00,0.00,0.00,370.00,390.00,10.00,390.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,15.00,0.00,10.00,0.00,15.00,10.00,0.00,0.00,0.00,370.00,395.00,85.00,0.00,0.00,10.00,15.00,10.00,0.00,15.00,15.00,10.00,20.00,0.00,0.00,310.00
"59152321",880.00,80.00,80.00,35.00,45.00,0.00,0.00,0.00,795.00,875.00,25.00,855.00,875.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,65.00,35.00,30.00,0.00,10.00,10.00,0.00,0.00,0.00,800.00,875.00,140.00,70.00,0.00,35.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,740.00,415.00,40.00,40.00,15.00,25.00,0.00,0.00,0.00,375.00,415.00,10.00,410.00,415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,30.00,10.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,415.00,85.00,40.00,0.00,25.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,335.00,465.00,40.00,40.00,20.00,20.00,0.00,0.00,0.00,420.00,460.00,15.00,445.00,460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,40.00,30.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,420.00,460.00,50.00,30.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.00
"59152322",370.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,370.00,375.00,0.00,375.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,375.00,210.00,175.00,10.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,185.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,185.00,185.00,0.00,185.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,185.00,85.00,75.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00,190.00,0.00,185.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,185.00,125.00,105.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
"59152323",710.00,30.00,35.00,20.00,10.00,0.00,0.00,0.00,675.00,710.00,0.00,710.00,710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,55.00,25.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,655.00,710.00,175.00,120.00,0.00,15.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,535.00,350.00,20.00,20.00,10.00,10.00,0.00,0.00,0.00,335.00,355.00,0.00,355.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,355.00,85.00,45.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,355.00,15.00,15.00,10.00,10.00,0.00,0.00,0.00,340.00,355.00,0.00,355.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,335.00,355.00,90.00,70.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00
"59152324",545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,545.00,0.00,545.00,545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,540.00,100.00,60.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,440.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,260.00,0.00,260.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,260.00,40.00,30.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,220.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,285.00,0.00,285.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,280.00,60.00,35.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,220.00
"59152325",535.00,40.00,45.00,0.00,40.00,0.00,0.00,0.00,490.00,535.00,0.00,530.00,530.00,20.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,485.00,535.00,75.00,40.00,0.00,10.00,10.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,455.00,285.00,20.00,15.00,0.00,20.00,0.00,0.00,0.00,265.00,285.00,0.00,290.00,285.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,290.00,35.00,20.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,25.00,25.00,10.00,20.00,0.00,0.00,0.00,225.00,245.00,10.00,245.00,250.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,250.00,45.00,25.00,10.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
"59152326",790.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,785.00,795.00,0.00,790.00,790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.00,795.00,255.00,165.00,10.00,10.00,35.00,0.00,0.00,0.00,0.00,20.00,0.00,10.00,0.00,535.00,395.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,390.00,390.00,0.00,395.00,395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,395.00,105.00,70.00,10.00,0.00,20.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,285.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.00,395.00,0.00,395.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.00,400.00,145.00,95.00,10.00,10.00,20.00,10.00,0.00,0.00,0.00,15.00,0.00,10.00,0.00,250.00
"59152327",635.00,35.00,35.00,10.00,25.00,0.00,0.00,0.00,605.00,635.00,0.00,635.00,630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,30.00,15.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,635.00,195.00,160.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,435.00,325.00,15.00,10.00,0.00,10.00,0.00,0.00,0.00,315.00,325.00,0.00,330.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,330.00,95.00,70.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,230.00,305.00,20.00,20.00,10.00,10.00,0.00,0.00,0.00,285.00,305.00,0.00,305.00,310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,305.00,105.00,85.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00
"59152328",625.00,25.00,25.00,10.00,20.00,0.00,0.00,0.00,600.00,620.00,15.00,605.00,625.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,590.00,620.00,55.00,35.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,565.00,295.00,15.00,10.00,0.00,10.00,0.00,0.00,0.00,285.00,295.00,10.00,290.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,295.00,20.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,325.00,15.00,15.00,0.00,10.00,0.00,0.00,0.00,310.00,325.00,10.00,320.00,325.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,325.00,35.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00
"59152329",330.00,20.00,25.00,0.00,25.00,0.00,0.00,0.00,310.00,330.00,0.00,335.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,310.00,330.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,145.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,140.00,150.00,0.00,145.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,135.00,145.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,180.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,170.00,180.00,0.00,180.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,180.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00
"59152330",515.00,60.00,60.00,25.00,30.00,0.00,0.00,0.00,455.00,515.00,0.00,510.00,515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,25.00,20.00,0.00,10.00,10.00,0.00,0.00,0.00,460.00,515.00,85.00,50.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,15.00,0.00,10.00,435.00,265.00,35.00,30.00,10.00,20.00,0.00,0.00,0.00,230.00,265.00,0.00,265.00,265.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,265.00,50.00,20.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,215.00,250.00,30.00,30.00,20.00,15.00,0.00,0.00,0.00,225.00,250.00,10.00,245.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,250.00,35.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00
"59152331",690.00,30.00,20.00,0.00,10.00,0.00,0.00,15.00,660.00,690.00,15.00,670.00,690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,20.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,655.00,690.00,205.00,110.00,20.00,0.00,45.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,485.00,340.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,335.00,340.00,10.00,335.00,345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,340.00,100.00,55.00,15.00,0.00,20.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,240.00,350.00,25.00,15.00,0.00,0.00,0.00,0.00,10.00,320.00,345.00,15.00,335.00,345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,345.00,105.00,55.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,240.00
"59152332",675.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,665.00,675.00,0.00,670.00,675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,675.00,130.00,0.00,25.00,10.00,40.00,0.00,10.00,0.00,0.00,10.00,20.00,0.00,10.00,545.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,300.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,305.00,60.00,0.00,15.00,0.00,20.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,10.00,245.00,375.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,365.00,375.00,0.00,375.00,370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,370.00,70.00,0.00,20.00,10.00,25.00,0.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,305.00
