"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59152399",150.00,105.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,0.00,150.00,20.00,40.00,25.00,40.00,25.00,490.00,3.20
"59152403",115.00,100.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,120.00,20.00,40.00,25.00,20.00,15.00,340.00,2.80
"59152406",1485.00,515.00,0.00,960.00,5.00,435.00,455.00,65.00,0.00,10.00,1485.00,175.00,340.00,345.00,360.00,270.00,4860.00,3.30
"59152407",190.00,160.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,190.00,25.00,40.00,30.00,65.00,30.00,615.00,3.20
"59152408",115.00,105.00,0.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,115.00,5.00,30.00,25.00,30.00,15.00,375.00,3.20
"59152409",150.00,140.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,150.00,15.00,60.00,25.00,45.00,15.00,440.00,2.90
"59152410",175.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,5.00,60.00,40.00,50.00,15.00,525.00,3.10
"59152411",145.00,85.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,140.00,20.00,50.00,25.00,30.00,15.00,405.00,2.80
"59152414",745.00,100.00,0.00,650.00,145.00,410.00,25.00,65.00,0.00,0.00,740.00,175.00,295.00,125.00,100.00,40.00,1785.00,2.40
"59152415",130.00,120.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,125.00,10.00,30.00,30.00,40.00,20.00,420.00,3.20
"59152416",80.00,80.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,85.00,5.00,25.00,20.00,30.00,10.00,265.00,3.10
"59152417",200.00,145.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,200.00,15.00,50.00,50.00,40.00,40.00,660.00,3.30
"59152418",660.00,250.00,0.00,415.00,0.00,280.00,130.00,0.00,0.00,0.00,655.00,115.00,225.00,105.00,140.00,70.00,1830.00,2.80
"59152419",115.00,90.00,0.00,20.00,5.00,0.00,20.00,0.00,0.00,0.00,115.00,10.00,30.00,20.00,35.00,20.00,365.00,3.20
"59152420",170.00,145.00,0.00,20.00,0.00,0.00,20.00,5.00,0.00,0.00,170.00,15.00,55.00,25.00,45.00,30.00,530.00,3.10
"59152421",170.00,145.00,0.00,30.00,0.00,0.00,30.00,5.00,0.00,0.00,170.00,10.00,60.00,40.00,40.00,20.00,520.00,3.10
"59152422",140.00,120.00,0.00,20.00,0.00,0.00,25.00,0.00,0.00,0.00,140.00,15.00,45.00,20.00,50.00,20.00,445.00,3.10
"59152423",230.00,190.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,235.00,30.00,85.00,40.00,55.00,20.00,655.00,2.80
"59152424",340.00,205.00,0.00,135.00,25.00,60.00,20.00,20.00,0.00,0.00,340.00,35.00,105.00,80.00,80.00,40.00,1030.00,3.00
"59152425",295.00,240.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,295.00,25.00,75.00,55.00,100.00,45.00,960.00,3.30
"59152426",200.00,165.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,200.00,20.00,65.00,40.00,55.00,20.00,600.00,3.00
"59152428",840.00,110.00,275.00,315.00,0.00,0.00,25.00,290.00,0.00,145.00,840.00,325.00,330.00,95.00,70.00,20.00,1665.00,2.00
"59152431",345.00,70.00,0.00,275.00,0.00,0.00,15.00,260.00,0.00,0.00,345.00,105.00,155.00,25.00,40.00,15.00,750.00,2.10
"59152432",375.00,185.00,0.00,170.00,45.00,0.00,125.00,5.00,0.00,15.00,375.00,55.00,130.00,65.00,75.00,55.00,1115.00,3.00
"59152433",15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,5.00,10.00,0.00,0.00,0.00,40.00,2.70
"59152434",235.00,155.00,0.00,40.00,0.00,0.00,40.00,5.00,0.00,45.00,240.00,60.00,85.00,20.00,40.00,35.00,630.00,2.70
"59152435",395.00,110.00,50.00,235.00,5.00,50.00,15.00,165.00,0.00,0.00,390.00,125.00,150.00,55.00,45.00,10.00,850.00,2.20
"59152436",360.00,20.00,35.00,300.00,5.00,70.00,0.00,225.00,0.00,0.00,360.00,195.00,110.00,30.00,20.00,5.00,600.00,1.70
"59152437",375.00,15.00,70.00,285.00,5.00,10.00,10.00,270.00,0.00,0.00,375.00,195.00,135.00,25.00,15.00,5.00,630.00,1.70
"59152439",330.00,80.00,0.00,250.00,0.00,20.00,30.00,195.00,0.00,0.00,330.00,140.00,115.00,35.00,20.00,20.00,670.00,2.00
"59152440",155.00,65.00,0.00,90.00,0.00,80.00,10.00,0.00,0.00,0.00,155.00,25.00,45.00,30.00,35.00,25.00,470.00,3.00
"59152441",135.00,100.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,135.00,20.00,30.00,30.00,30.00,25.00,435.00,3.20
"59152442",310.00,100.00,0.00,215.00,5.00,165.00,40.00,0.00,0.00,0.00,315.00,105.00,100.00,45.00,35.00,20.00,710.00,2.30
"59152443",190.00,160.00,0.00,30.00,0.00,0.00,35.00,0.00,0.00,0.00,195.00,45.00,60.00,40.00,40.00,15.00,510.00,2.70
"59152444",115.00,70.00,0.00,45.00,0.00,0.00,40.00,0.00,0.00,0.00,115.00,15.00,35.00,20.00,25.00,20.00,345.00,3.00
"59152445",305.00,130.00,0.00,180.00,5.00,10.00,40.00,130.00,0.00,0.00,305.00,100.00,100.00,55.00,35.00,20.00,690.00,2.20
"59152446",155.00,130.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,155.00,20.00,50.00,30.00,40.00,15.00,465.00,2.90
"59152448",155.00,90.00,0.00,65.00,0.00,0.00,65.00,0.00,0.00,0.00,155.00,20.00,40.00,25.00,45.00,20.00,480.00,3.10
"59152449",140.00,115.00,0.00,25.00,0.00,0.00,20.00,5.00,0.00,0.00,140.00,20.00,45.00,30.00,25.00,15.00,420.00,3.00
"59152450",285.00,165.00,0.00,85.00,5.00,35.00,45.00,0.00,0.00,35.00,285.00,60.00,100.00,55.00,45.00,25.00,745.00,2.60
"59152451",210.00,115.00,0.00,95.00,0.00,0.00,90.00,5.00,0.00,0.00,205.00,30.00,65.00,35.00,40.00,35.00,625.00,3.00
"59152452",100.00,75.00,0.00,20.00,5.00,0.00,20.00,0.00,0.00,0.00,100.00,15.00,30.00,25.00,20.00,5.00,270.00,2.70
"59152453",230.00,135.00,0.00,100.00,5.00,40.00,55.00,0.00,0.00,0.00,230.00,35.00,75.00,55.00,35.00,30.00,645.00,2.80
"59152454",245.00,200.00,0.00,45.00,5.00,0.00,45.00,0.00,0.00,0.00,245.00,35.00,95.00,50.00,45.00,25.00,665.00,2.70
"59152455",485.00,70.00,0.00,410.00,0.00,125.00,25.00,265.00,0.00,0.00,485.00,190.00,190.00,55.00,40.00,10.00,950.00,2.00
"59152456",915.00,95.00,110.00,710.00,0.00,20.00,20.00,665.00,0.00,0.00,915.00,445.00,325.00,80.00,45.00,20.00,1630.00,1.80
"59152458",300.00,5.00,65.00,235.00,0.00,0.00,0.00,235.00,0.00,0.00,300.00,180.00,90.00,25.00,5.00,0.00,465.00,1.50
"59152459",310.00,0.00,65.00,250.00,0.00,5.00,5.00,245.00,0.00,0.00,310.00,210.00,80.00,15.00,5.00,0.00,445.00,1.40
"59152460",415.00,35.00,155.00,230.00,0.00,25.00,5.00,190.00,0.00,0.00,415.00,265.00,110.00,30.00,10.00,5.00,640.00,1.50
"59152461",170.00,125.00,0.00,45.00,0.00,0.00,40.00,0.00,0.00,0.00,170.00,30.00,55.00,30.00,30.00,25.00,490.00,2.90
"59152462",285.00,180.00,0.00,100.00,25.00,30.00,30.00,15.00,0.00,0.00,285.00,50.00,105.00,55.00,55.00,20.00,755.00,2.60
"59152463",260.00,105.00,0.00,155.00,25.00,115.00,5.00,5.00,0.00,0.00,260.00,50.00,85.00,55.00,50.00,20.00,690.00,2.70
"59152464",210.00,175.00,0.00,40.00,5.00,5.00,40.00,0.00,0.00,0.00,215.00,25.00,75.00,45.00,40.00,25.00,630.00,2.90
"59152465",115.00,90.00,0.00,25.00,0.00,0.00,20.00,0.00,0.00,0.00,115.00,20.00,25.00,30.00,25.00,10.00,335.00,2.90
"59152466",205.00,165.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,205.00,25.00,70.00,35.00,50.00,25.00,615.00,3.00
"59152467",150.00,125.00,0.00,25.00,0.00,0.00,30.00,0.00,0.00,0.00,150.00,20.00,50.00,35.00,30.00,20.00,425.00,2.90
"59152468",155.00,150.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,5.00,160.00,20.00,60.00,35.00,30.00,10.00,430.00,2.80
"59152469",155.00,150.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,155.00,15.00,60.00,25.00,40.00,10.00,450.00,2.90
"59152470",150.00,130.00,0.00,20.00,15.00,0.00,5.00,5.00,0.00,0.00,145.00,35.00,45.00,25.00,20.00,25.00,410.00,2.80
"59152471",140.00,95.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,40.00,145.00,30.00,60.00,20.00,15.00,15.00,370.00,2.60
"59152472",170.00,125.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,0.00,175.00,25.00,55.00,35.00,30.00,25.00,495.00,2.80
"59152474",355.00,170.00,0.00,185.00,0.00,95.00,90.00,0.00,0.00,0.00,355.00,85.00,75.00,60.00,75.00,55.00,1035.00,2.90
"59152477",250.00,130.00,0.00,115.00,0.00,70.00,45.00,0.00,0.00,0.00,250.00,25.00,80.00,55.00,60.00,30.00,740.00,3.00
"59152478",145.00,125.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,145.00,20.00,45.00,35.00,25.00,15.00,400.00,2.70
"59152479",260.00,160.00,0.00,105.00,0.00,35.00,65.00,0.00,0.00,0.00,255.00,40.00,85.00,55.00,45.00,35.00,740.00,2.80
"59152480",495.00,90.00,0.00,395.00,85.00,285.00,25.00,0.00,0.00,0.00,490.00,85.00,165.00,125.00,90.00,30.00,1295.00,2.60
"59152481",240.00,55.00,0.00,185.00,0.00,135.00,5.00,40.00,0.00,0.00,240.00,75.00,125.00,25.00,10.00,5.00,480.00,2.00
"59152482",170.00,0.00,0.00,165.00,10.00,15.00,0.00,140.00,0.00,0.00,165.00,100.00,65.00,5.00,0.00,0.00,235.00,1.50
"59152483",290.00,140.00,0.00,160.00,95.00,5.00,50.00,5.00,0.00,0.00,295.00,35.00,100.00,65.00,50.00,40.00,855.00,2.90
"59152491",200.00,160.00,0.00,30.00,5.00,0.00,15.00,10.00,0.00,5.00,195.00,30.00,80.00,30.00,25.00,30.00,565.00,2.90
"59152492",140.00,105.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,30.00,140.00,40.00,50.00,15.00,20.00,20.00,365.00,2.60
"59152494",160.00,145.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,155.00,20.00,55.00,20.00,35.00,25.00,480.00,3.10
"59152495",140.00,130.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,145.00,10.00,60.00,20.00,40.00,15.00,420.00,2.90
"59152496",220.00,195.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,5.00,220.00,25.00,95.00,45.00,35.00,30.00,620.00,2.80
"59152497",365.00,310.00,0.00,55.00,15.00,0.00,35.00,0.00,0.00,5.00,370.00,60.00,150.00,55.00,50.00,55.00,1025.00,2.80
"59152498",145.00,140.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,145.00,20.00,70.00,20.00,10.00,30.00,410.00,2.80
"59152499",225.00,215.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,225.00,20.00,100.00,30.00,35.00,40.00,665.00,3.00
"59152500",235.00,195.00,0.00,40.00,0.00,10.00,25.00,5.00,0.00,10.00,235.00,65.00,75.00,35.00,25.00,30.00,595.00,2.60
"59152501",220.00,180.00,0.00,40.00,5.00,0.00,25.00,5.00,0.00,5.00,220.00,25.00,75.00,45.00,30.00,50.00,705.00,3.20
"59152502",530.00,105.00,0.00,415.00,10.00,5.00,5.00,395.00,0.00,5.00,530.00,265.00,175.00,40.00,25.00,30.00,995.00,1.90
"59152507",205.00,100.00,0.00,30.00,5.00,0.00,25.00,0.00,0.00,75.00,205.00,70.00,75.00,20.00,20.00,20.00,480.00,2.40
"59152510",140.00,95.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,0.00,140.00,20.00,45.00,30.00,25.00,20.00,405.00,2.90
"59152511",140.00,105.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,140.00,20.00,50.00,30.00,25.00,15.00,405.00,2.80
"59152512",215.00,120.00,0.00,95.00,0.00,40.00,50.00,0.00,0.00,0.00,215.00,40.00,65.00,40.00,35.00,30.00,620.00,2.90
"59152514",150.00,115.00,0.00,35.00,5.00,0.00,35.00,0.00,0.00,0.00,155.00,20.00,50.00,25.00,40.00,20.00,470.00,3.10
"59152515",310.00,10.00,0.00,300.00,0.00,270.00,5.00,30.00,0.00,0.00,310.00,80.00,75.00,60.00,65.00,35.00,855.00,2.80
"59152516",185.00,10.00,0.00,100.00,5.00,50.00,10.00,35.00,0.00,70.00,185.00,55.00,60.00,40.00,10.00,20.00,430.00,2.40
"59152517",260.00,85.00,0.00,180.00,5.00,35.00,30.00,105.00,0.00,0.00,260.00,130.00,45.00,40.00,25.00,20.00,570.00,2.20
"59152518",150.00,110.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,150.00,20.00,45.00,30.00,40.00,20.00,465.00,3.10
"59152519",135.00,60.00,0.00,70.00,0.00,0.00,55.00,15.00,0.00,0.00,130.00,20.00,35.00,20.00,25.00,25.00,405.00,3.10
"59152520",190.00,115.00,0.00,75.00,0.00,0.00,75.00,5.00,0.00,0.00,190.00,20.00,65.00,35.00,40.00,25.00,595.00,3.10
"59152523",435.00,50.00,0.00,380.00,5.00,200.00,10.00,165.00,5.00,0.00,435.00,145.00,140.00,65.00,55.00,30.00,995.00,2.30
"59152524",355.00,255.00,0.00,100.00,0.00,0.00,105.00,0.00,0.00,0.00,360.00,40.00,100.00,75.00,80.00,70.00,1145.00,3.20
"59152531",290.00,275.00,0.00,10.00,5.00,0.00,10.00,0.00,0.00,5.00,290.00,45.00,105.00,50.00,45.00,45.00,855.00,3.00
"59152537",265.00,240.00,0.00,20.00,5.00,0.00,20.00,0.00,0.00,5.00,265.00,45.00,90.00,60.00,45.00,25.00,735.00,2.70
"59152538",725.00,530.00,0.00,200.00,105.00,0.00,95.00,0.00,0.00,0.00,720.00,55.00,200.00,125.00,215.00,125.00,2390.00,3.30
"59152539",325.00,270.00,0.00,55.00,5.00,0.00,55.00,0.00,0.00,0.00,320.00,45.00,95.00,60.00,70.00,50.00,980.00,3.10
"59152540",130.00,120.00,0.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,125.00,20.00,40.00,35.00,20.00,15.00,350.00,2.80
"59152541",115.00,95.00,0.00,20.00,0.00,0.00,20.00,5.00,0.00,0.00,120.00,15.00,35.00,25.00,25.00,20.00,355.00,3.10
"59152542",155.00,135.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,155.00,10.00,60.00,35.00,30.00,15.00,450.00,2.90
"59152543",105.00,95.00,0.00,20.00,5.00,0.00,10.00,0.00,0.00,0.00,105.00,20.00,50.00,15.00,10.00,15.00,305.00,2.80
"59152544",215.00,190.00,0.00,15.00,0.00,0.00,20.00,0.00,0.00,5.00,215.00,30.00,70.00,30.00,50.00,40.00,675.00,3.10
"59152546",955.00,660.00,0.00,300.00,10.00,230.00,50.00,5.00,0.00,0.00,950.00,100.00,280.00,205.00,245.00,125.00,2935.00,3.10
"59152547",305.00,250.00,0.00,55.00,5.00,0.00,45.00,5.00,0.00,0.00,310.00,40.00,115.00,50.00,65.00,40.00,890.00,2.90
"59152548",240.00,195.00,0.00,50.00,0.00,0.00,50.00,5.00,0.00,0.00,240.00,35.00,100.00,35.00,30.00,40.00,690.00,2.90
"59152559",180.00,140.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,5.00,180.00,30.00,75.00,25.00,30.00,20.00,485.00,2.70
"59152560",330.00,45.00,0.00,15.00,0.00,0.00,5.00,5.00,0.00,270.00,330.00,155.00,130.00,30.00,10.00,5.00,575.00,1.70
"59152561",225.00,60.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,165.00,225.00,95.00,85.00,25.00,15.00,5.00,435.00,1.90
"59152562",180.00,155.00,0.00,20.00,0.00,0.00,15.00,5.00,0.00,10.00,180.00,35.00,45.00,30.00,35.00,35.00,545.00,3.00
"59152563",190.00,75.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,105.00,190.00,70.00,70.00,25.00,20.00,10.00,425.00,2.20
"59152564",180.00,150.00,0.00,25.00,0.00,0.00,20.00,0.00,0.00,5.00,175.00,25.00,70.00,35.00,35.00,20.00,505.00,2.80
"59152566",185.00,165.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,185.00,25.00,55.00,45.00,45.00,25.00,555.00,2.90
"59152567",180.00,130.00,0.00,45.00,5.00,0.00,45.00,0.00,0.00,0.00,180.00,30.00,65.00,25.00,40.00,20.00,485.00,2.70
"59152568",155.00,65.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,70.00,155.00,55.00,65.00,15.00,15.00,5.00,305.00,2.00
"59152569",160.00,125.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,165.00,25.00,55.00,25.00,35.00,20.00,465.00,2.90
"59152570",175.00,155.00,0.00,25.00,0.00,0.00,20.00,0.00,0.00,0.00,175.00,20.00,85.00,15.00,40.00,15.00,470.00,2.80
"59152571",140.00,120.00,0.00,10.00,0.00,0.00,15.00,0.00,0.00,5.00,135.00,25.00,55.00,25.00,20.00,10.00,360.00,2.70
"59152572",120.00,100.00,0.00,20.00,0.00,0.00,15.00,0.00,0.00,0.00,120.00,20.00,35.00,25.00,20.00,15.00,370.00,3.20
"59152573",125.00,105.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,120.00,25.00,50.00,20.00,20.00,10.00,315.00,2.50
"59152574",80.00,55.00,0.00,20.00,0.00,0.00,20.00,5.00,0.00,0.00,80.00,15.00,35.00,10.00,10.00,10.00,225.00,2.80
"59152575",195.00,130.00,0.00,65.00,0.00,40.00,20.00,0.00,5.00,5.00,195.00,35.00,95.00,20.00,30.00,15.00,490.00,2.60
"59152576",205.00,170.00,0.00,35.00,0.00,0.00,30.00,0.00,0.00,5.00,205.00,50.00,80.00,30.00,25.00,25.00,535.00,2.60
"59152577",1085.00,550.00,0.00,540.00,5.00,240.00,290.00,0.00,0.00,0.00,1085.00,185.00,385.00,195.00,200.00,125.00,3015.00,2.80
"59152578",250.00,235.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,250.00,40.00,125.00,30.00,30.00,20.00,610.00,2.40
"59152579",60.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,60.00,25.00,20.00,5.00,5.00,0.00,120.00,2.00
"59152580",260.00,165.00,0.00,80.00,5.00,10.00,60.00,5.00,0.00,20.00,265.00,60.00,100.00,45.00,45.00,15.00,645.00,2.40
"59152581",255.00,45.00,0.00,210.00,5.00,10.00,95.00,105.00,0.00,0.00,260.00,95.00,100.00,35.00,15.00,10.00,520.00,2.00
"59152582",210.00,110.00,0.00,105.00,0.00,0.00,95.00,5.00,0.00,0.00,210.00,50.00,90.00,30.00,20.00,20.00,530.00,2.50
"59152583",285.00,65.00,0.00,225.00,5.00,5.00,140.00,80.00,5.00,0.00,290.00,110.00,95.00,35.00,40.00,10.00,620.00,2.10
"59152584",215.00,115.00,0.00,100.00,5.00,0.00,85.00,10.00,0.00,0.00,215.00,60.00,85.00,30.00,20.00,15.00,505.00,2.30
"59152585",155.00,110.00,0.00,45.00,0.00,0.00,40.00,0.00,0.00,0.00,155.00,25.00,65.00,30.00,25.00,10.00,410.00,2.60
"59152586",150.00,95.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,145.00,30.00,55.00,30.00,25.00,5.00,380.00,2.60
"59152587",195.00,85.00,80.00,30.00,5.00,0.00,25.00,0.00,5.00,0.00,195.00,95.00,50.00,20.00,15.00,15.00,390.00,2.00
"59152588",420.00,0.00,0.00,415.00,0.00,0.00,5.00,415.00,0.00,0.00,420.00,260.00,140.00,15.00,0.00,5.00,610.00,1.50
"59152589",350.00,0.00,0.00,345.00,0.00,5.00,0.00,340.00,0.00,0.00,350.00,255.00,80.00,15.00,5.00,0.00,460.00,1.30
"59152590",485.00,5.00,120.00,365.00,5.00,5.00,5.00,355.00,0.00,0.00,485.00,270.00,170.00,25.00,10.00,5.00,760.00,1.60
"59152591",555.00,5.00,275.00,270.00,0.00,0.00,0.00,270.00,0.00,0.00,550.00,350.00,170.00,25.00,5.00,0.00,800.00,1.50
"59152592",565.00,5.00,410.00,155.00,0.00,20.00,0.00,130.00,0.00,0.00,565.00,305.00,235.00,25.00,5.00,0.00,870.00,1.50
"59152593",410.00,0.00,140.00,265.00,0.00,0.00,0.00,265.00,0.00,0.00,405.00,265.00,130.00,10.00,0.00,0.00,565.00,1.40
"59152594",400.00,0.00,0.00,400.00,0.00,0.00,0.00,400.00,0.00,0.00,400.00,295.00,75.00,15.00,10.00,5.00,540.00,1.30
"59152595",450.00,0.00,0.00,445.00,0.00,25.00,10.00,405.00,0.00,0.00,450.00,240.00,150.00,30.00,15.00,5.00,740.00,1.70
"59152596",220.00,0.00,45.00,175.00,0.00,0.00,0.00,170.00,0.00,0.00,220.00,125.00,85.00,5.00,5.00,0.00,335.00,1.50
"59152597",220.00,130.00,0.00,85.00,0.00,0.00,80.00,5.00,0.00,0.00,220.00,70.00,85.00,30.00,20.00,15.00,500.00,2.20
"59152598",225.00,160.00,0.00,70.00,0.00,0.00,65.00,5.00,0.00,0.00,225.00,40.00,115.00,30.00,30.00,20.00,575.00,2.60
"59152599",140.00,115.00,0.00,25.00,0.00,0.00,20.00,5.00,0.00,0.00,140.00,15.00,55.00,25.00,20.00,20.00,410.00,3.00
"59152600",145.00,140.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,140.00,15.00,35.00,40.00,40.00,20.00,455.00,3.10
"59152601",235.00,165.00,0.00,70.00,55.00,15.00,5.00,0.00,0.00,0.00,240.00,100.00,100.00,15.00,15.00,10.00,465.00,2.00
"59152602",215.00,210.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,215.00,20.00,90.00,30.00,50.00,15.00,600.00,2.80
"59152603",250.00,245.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,250.00,40.00,95.00,40.00,60.00,10.00,655.00,2.60
"59152604",240.00,220.00,0.00,20.00,0.00,0.00,5.00,15.00,0.00,0.00,240.00,55.00,80.00,40.00,50.00,20.00,645.00,2.70
"59152605",245.00,180.00,0.00,60.00,0.00,0.00,60.00,0.00,0.00,0.00,240.00,45.00,85.00,50.00,45.00,25.00,655.00,2.70
"59152606",195.00,165.00,0.00,30.00,5.00,0.00,25.00,0.00,0.00,0.00,195.00,40.00,65.00,30.00,35.00,25.00,540.00,2.70
"59152607",215.00,100.00,5.00,110.00,20.00,30.00,10.00,60.00,0.00,0.00,215.00,75.00,90.00,20.00,15.00,15.00,455.00,2.10
"59152608",175.00,115.00,0.00,60.00,5.00,0.00,65.00,0.00,0.00,0.00,180.00,40.00,45.00,35.00,45.00,20.00,510.00,2.80
"59152609",195.00,165.00,0.00,30.00,10.00,0.00,20.00,0.00,0.00,0.00,195.00,20.00,75.00,35.00,45.00,25.00,565.00,2.90
"59152610",205.00,185.00,0.00,15.00,0.00,0.00,10.00,15.00,0.00,0.00,205.00,35.00,70.00,35.00,40.00,20.00,565.00,2.80
"59152611",95.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,5.00,35.00,15.00,30.00,15.00,290.00,3.00
"59152612",105.00,100.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,100.00,10.00,30.00,25.00,20.00,15.00,315.00,3.20
"59152613",170.00,165.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,25.00,70.00,20.00,40.00,20.00,475.00,2.90
"59152614",200.00,195.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,200.00,25.00,90.00,30.00,35.00,15.00,535.00,2.70
"59152615",375.00,70.00,0.00,305.00,55.00,140.00,5.00,110.00,0.00,0.00,375.00,175.00,145.00,25.00,25.00,0.00,655.00,1.70
"59152616",250.00,155.00,0.00,100.00,0.00,35.00,25.00,35.00,0.00,0.00,255.00,50.00,100.00,35.00,35.00,30.00,670.00,2.60
"59152617",155.00,150.00,0.00,10.00,0.00,5.00,10.00,0.00,0.00,0.00,160.00,35.00,65.00,30.00,20.00,10.00,395.00,2.50
"59152618",170.00,150.00,0.00,20.00,0.00,0.00,10.00,5.00,0.00,0.00,170.00,25.00,60.00,35.00,40.00,10.00,470.00,2.80
"59152619",165.00,140.00,0.00,25.00,0.00,5.00,20.00,0.00,0.00,0.00,165.00,25.00,75.00,35.00,15.00,10.00,410.00,2.50
"59152620",160.00,145.00,0.00,20.00,0.00,0.00,15.00,0.00,0.00,0.00,160.00,20.00,55.00,25.00,35.00,25.00,470.00,2.90
"59152621",235.00,205.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,240.00,35.00,105.00,45.00,35.00,15.00,615.00,2.60
"59152622",225.00,135.00,0.00,95.00,0.00,35.00,50.00,10.00,0.00,0.00,225.00,55.00,100.00,30.00,25.00,15.00,545.00,2.40
"59152623",265.00,50.00,0.00,215.00,5.00,0.00,105.00,105.00,0.00,0.00,265.00,105.00,120.00,30.00,10.00,0.00,485.00,1.80
"59152624",460.00,30.00,45.00,385.00,0.00,5.00,80.00,305.00,0.00,0.00,460.00,255.00,155.00,30.00,15.00,10.00,765.00,1.70
"59152625",310.00,0.00,20.00,280.00,0.00,15.00,10.00,250.00,0.00,5.00,305.00,190.00,105.00,5.00,5.00,0.00,435.00,1.40
"59152626",240.00,85.00,0.00,155.00,0.00,15.00,80.00,55.00,0.00,0.00,240.00,85.00,110.00,20.00,15.00,5.00,465.00,1.90
"59152627",285.00,25.00,75.00,180.00,10.00,5.00,50.00,115.00,0.00,0.00,280.00,165.00,85.00,30.00,5.00,0.00,445.00,1.60
"59152628",185.00,30.00,0.00,150.00,5.00,0.00,10.00,140.00,0.00,0.00,185.00,65.00,80.00,25.00,10.00,5.00,360.00,1.90
"59152629",340.00,155.00,0.00,180.00,0.00,0.00,150.00,25.00,0.00,0.00,340.00,100.00,155.00,40.00,35.00,10.00,710.00,2.10
"59152630",265.00,85.00,0.00,180.00,0.00,5.00,70.00,100.00,0.00,0.00,260.00,95.00,105.00,30.00,25.00,5.00,535.00,2.00
"59152631",,,,,,,,,,,,,,,,,,
"59152632",230.00,200.00,0.00,30.00,5.00,0.00,30.00,0.00,0.00,0.00,230.00,40.00,90.00,40.00,45.00,15.00,605.00,2.60
"59152633",185.00,170.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,180.00,20.00,75.00,30.00,40.00,15.00,510.00,2.80
"59152634",160.00,150.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,160.00,15.00,65.00,30.00,40.00,15.00,470.00,2.90
"59152635",160.00,150.00,0.00,10.00,0.00,0.00,0.00,5.00,0.00,0.00,155.00,15.00,70.00,25.00,35.00,15.00,440.00,2.80
