"geo_id","population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
59151980,280,14,14,14,24,24,19,19,14,14,19,24,29,14,19,10,5,0,4,140,140,8,42,0,25,6,6,-1,12,0,6,5,8,5,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,69,35,18,36,0,1
59151986,1295,70,85,70,65,105,110,95,90,65,65,90,100,90,75,35,45,25,15,655,640,15,62,14,41,48,44,8,34,13,50,0,28,0,9,0,16,0,0,18,0,25,0,-1,0,0,15,0,0,568,35,121,131,0,1
59151987,360,10,21,21,21,31,21,26,26,26,15,31,31,36,26,15,5,0,-2,185,175,0,0,9,5,10,7,0,0,0,17,0,8,0,0,0,0,11,0,12,0,4,0,0,0,0,0,0,18,134,0,43,34,48,0
59151988,665,30,30,40,50,50,40,35,50,35,40,45,65,50,35,20,25,10,15,345,320,0,42,0,18,10,12,0,5,5,8,5,5,0,7,0,18,0,5,0,0,15,0,0,23,0,12,0,0,294,19,88,25,51,-2
59151989,370,15,25,25,25,30,25,25,20,20,20,39,35,20,15,10,10,5,6,183,187,0,37,0,12,7,17,10,15,6,6,-1,7,0,0,0,7,0,0,0,0,7,0,1,0,0,0,0,69,63,11,31,35,30,0
59151990,910,50,55,55,70,80,50,70,50,55,70,70,50,70,45,35,20,15,0,470,440,26,122,0,33,32,17,9,24,8,33,5,30,16,11,7,4,5,0,0,0,0,5,1,0,0,9,0,9,284,88,54,63,13,2
59151991,575,25,35,25,55,50,30,30,40,30,55,40,45,35,30,20,10,10,10,303,272,22,64,14,36,7,33,4,12,16,13,10,23,4,8,4,6,4,0,8,3,3,7,0,7,0,15,7,30,119,42,17,14,21,2
59151992,895,74,64,54,49,89,49,89,69,49,54,54,49,45,49,25,15,15,3,458,437,13,76,0,17,15,17,1,24,0,14,0,12,4,7,0,7,6,0,0,13,0,4,-1,0,0,0,0,38,400,34,39,25,100,30
59151993,460,25,30,30,35,25,30,35,30,25,30,35,35,35,20,15,15,5,5,230,230,0,48,0,4,4,4,4,0,0,10,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,290,28,13,19,19,6
59151994,660,30,46,46,36,41,56,46,46,56,30,51,51,36,36,20,15,15,3,337,323,9,56,15,31,17,19,15,23,0,23,0,15,0,8,8,23,0,0,5,8,8,-1,-1,0,0,19,19,0,165,120,47,9,0,0
59151995,835,62,52,36,41,72,72,62,52,52,46,57,52,52,41,31,36,10,9,425,410,14,83,0,12,7,17,-1,6,6,13,0,0,0,4,0,6,0,0,4,4,6,0,0,0,9,14,0,28,436,109,42,18,0,-2
59151997,590,30,40,35,35,50,50,66,45,25,35,40,35,35,20,15,15,10,9,292,298,19,81,0,22,8,8,0,10,0,15,0,7,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,305,0,19,19,0,22
59151998,355,20,25,20,20,25,20,20,30,25,25,36,20,20,25,10,5,5,4,180,175,9,30,0,10,12,9,3,19,8,6,10,0,0,16,0,0,0,0,0,15,0,0,0,0,0,9,0,0,86,56,7,20,7,23
59151999,545,35,40,40,35,40,40,50,45,25,40,35,40,25,25,15,10,5,0,290,255,9,50,8,13,8,8,0,23,0,14,0,0,0,0,7,12,0,3,0,0,6,0,0,0,0,14,0,18,239,23,33,26,22,9
59152000,730,50,45,50,45,55,60,50,50,50,55,55,45,45,30,25,10,0,10,378,352,26,89,12,14,9,5,4,36,0,22,0,7,0,0,11,7,0,0,11,0,33,0,0,0,0,0,0,0,197,54,21,55,64,53
59152001,885,45,60,45,70,55,70,65,55,80,55,55,65,60,40,20,20,10,15,438,447,29,149,0,25,20,10,0,17,0,17,4,8,0,0,16,7,0,0,12,0,9,0,1,0,0,21,12,42,299,68,12,58,49,0
59152003,605,45,30,35,45,50,40,35,50,35,40,45,40,40,40,20,5,0,10,302,303,17,77,9,37,6,23,3,29,12,24,8,9,5,9,0,5,16,0,0,9,4,14,0,0,0,9,0,0,68,22,33,74,82,1
59152004,635,35,25,30,40,45,35,25,35,30,50,60,55,60,50,20,15,10,15,318,317,0,71,0,41,24,38,5,9,7,13,7,17,0,0,9,13,0,0,0,12,0,23,0,0,0,0,33,11,122,38,15,77,36,14
59152005,580,25,30,35,40,50,45,40,35,35,40,45,45,45,30,20,10,5,5,285,295,24,20,0,14,6,10,0,0,14,10,0,0,0,0,0,12,0,0,15,12,21,14,0,0,0,8,0,32,173,31,47,58,50,9
59152006,950,40,40,35,55,40,60,70,60,45,60,75,95,85,80,30,30,30,20,445,505,19,93,0,42,20,34,7,27,15,60,8,27,0,17,24,21,6,0,24,13,8,5,5,0,0,37,0,9,91,13,74,134,116,1
59152007,465,20,29,39,29,29,29,29,29,24,39,39,34,24,24,10,15,10,13,220,245,0,35,0,12,9,4,0,15,0,11,0,0,0,0,8,11,0,0,0,0,15,0,-1,0,0,0,0,0,58,0,70,136,81,1
59152008,700,15,20,20,30,39,39,30,30,15,44,54,94,74,54,44,44,25,29,328,372,12,108,8,81,34,46,15,28,11,29,10,12,5,10,10,7,8,5,5,10,12,5,-1,0,0,0,0,8,60,8,44,59,40,11
59152009,325,5,10,15,20,10,20,15,15,20,15,25,36,36,41,10,10,20,2,155,170,0,45,0,27,16,11,5,7,7,17,0,7,13,0,0,0,8,0,0,0,0,7,0,0,0,0,0,32,11,0,21,64,27,0
59152010,375,25,30,20,25,20,15,25,44,20,15,20,20,30,20,15,20,5,6,183,192,27,31,0,31,12,4,0,14,9,24,0,0,0,7,16,0,5,0,12,0,15,14,-1,0,0,8,0,0,65,0,0,42,27,13
59152011,665,45,50,45,50,35,45,45,60,50,40,30,60,35,35,20,10,10,0,332,333,10,34,0,17,18,21,8,19,11,19,0,11,0,0,0,10,10,4,10,4,4,0,-1,0,0,19,0,0,238,99,31,48,22,-1
59152012,765,34,54,64,44,64,44,34,59,59,44,54,54,49,39,34,15,10,10,375,390,12,53,0,34,12,21,7,33,12,37,6,15,0,7,7,8,12,0,10,12,7,10,0,0,8,33,12,16,211,76,0,48,47,-1
59152013,460,20,35,15,30,30,30,35,30,25,45,35,50,30,25,15,5,5,0,240,220,8,96,0,27,15,19,4,20,6,11,0,6,0,0,10,6,15,0,0,0,0,0,1,0,8,0,0,0,24,114,7,48,15,0
59152014,1565,75,91,111,131,111,121,96,101,121,136,116,86,81,65,45,55,15,8,763,802,0,68,0,39,25,15,4,14,8,10,6,14,5,8,0,5,6,0,6,0,30,6,1,0,13,38,47,86,488,146,199,127,112,39
59152015,555,25,45,30,30,35,35,45,40,30,45,35,45,40,35,15,15,5,5,283,272,10,36,10,27,8,25,4,0,6,6,-1,11,9,12,9,0,-1,0,9,13,0,0,0,0,0,10,0,45,187,41,0,45,10,24
59152016,530,33,33,43,33,38,33,43,24,43,43,33,48,14,14,19,14,10,12,267,263,19,61,18,35,23,30,7,16,3,7,3,23,0,0,7,9,0,0,11,8,8,1,0,0,8,0,0,30,64,33,27,67,14,-2
59152017,425,30,25,25,35,30,10,30,40,25,35,30,30,30,20,20,10,5,-5,222,203,0,94,0,21,20,16,0,8,4,15,7,15,0,4,7,9,9,0,0,5,0,8,0,0,7,0,0,0,148,19,0,0,7,2
59152018,905,40,30,35,35,40,30,30,40,45,59,54,59,74,94,84,59,45,52,425,480,53,79,9,81,33,41,15,55,11,62,8,49,14,19,14,22,6,0,15,11,0,0,-1,0,9,18,18,31,31,9,47,60,86,0
59152019,495,20,25,40,40,40,25,30,30,25,45,25,45,35,20,15,10,5,20,253,242,34,11,11,21,15,11,0,9,0,0,14,0,0,9,0,9,1,0,17,0,7,0,0,0,0,0,17,11,74,0,119,46,47,12
59152021,810,35,50,65,70,60,50,45,50,60,70,70,55,45,35,15,20,10,5,413,397,15,55,7,33,15,26,5,5,5,39,0,11,5,10,27,7,0,0,4,0,0,21,0,0,0,8,0,0,219,80,48,45,102,18
59152022,1180,50,55,80,100,131,65,55,50,65,90,110,95,60,60,40,35,20,19,575,605,27,99,0,40,13,32,4,32,45,28,11,22,0,22,6,28,9,0,54,0,17,0,0,0,0,13,18,13,230,68,109,129,101,10
59152024,675,29,29,39,34,49,20,34,29,49,39,49,64,54,44,49,29,20,15,320,355,14,86,0,63,14,48,26,38,16,69,0,29,0,6,20,14,5,16,12,7,10,0,6,11,12,0,0,0,54,25,36,16,21,1
59152025,1730,165,150,130,125,105,120,165,160,160,135,125,75,50,30,20,10,5,0,860,870,16,103,15,68,24,33,7,21,15,27,14,27,6,29,11,19,6,0,22,8,22,6,0,0,0,20,20,52,340,63,301,298,96,41
59152026,2035,136,156,126,106,70,80,116,161,166,146,141,90,60,65,55,75,95,191,870,1165,21,198,10,93,43,58,12,65,27,102,0,61,10,19,31,31,6,6,16,9,16,15,-1,0,10,57,36,26,162,25,364,281,213,13
59152027,395,20,35,35,35,10,10,15,40,35,35,30,20,30,20,5,15,5,0,185,210,0,71,0,16,12,15,9,13,9,6,0,8,0,4,3,0,0,0,4,0,6,0,0,8,0,13,0,0,16,8,100,12,49,13
59152028,1635,75,115,125,145,110,70,75,105,150,150,135,120,80,60,50,35,25,10,795,840,17,145,20,63,37,64,17,23,39,81,21,68,5,33,17,13,28,5,5,10,23,5,1,22,0,0,39,64,202,87,224,100,153,4
59152029,1125,45,70,90,85,60,40,50,65,90,116,80,75,70,75,50,35,15,14,550,575,0,98,9,35,25,23,5,15,0,21,6,33,0,31,9,7,-1,0,11,4,0,4,9,7,7,14,19,19,109,36,209,96,215,50
59152030,825,45,50,75,70,55,25,45,70,75,70,70,55,25,30,30,15,5,15,430,395,8,63,0,28,11,23,3,12,15,8,0,12,6,18,0,0,0,0,8,0,8,0,0,0,0,25,8,0,305,101,80,85,0,-2
59152032,485,25,25,30,25,25,20,30,30,45,40,45,30,30,25,25,15,5,15,227,258,11,27,19,30,19,17,4,8,0,17,9,10,0,4,7,17,3,0,4,7,7,4,5,0,0,11,29,0,28,22,80,34,52,0
59152033,910,40,66,56,66,81,61,35,51,66,76,81,56,51,46,35,20,10,13,442,468,30,84,14,24,17,17,7,13,9,16,10,9,0,0,0,13,7,0,5,0,0,11,-1,0,0,0,30,17,258,76,122,26,97,-1
59152034,850,25,35,50,80,80,55,45,40,55,65,70,90,50,40,20,15,20,15,440,410,9,82,9,29,18,31,3,11,0,28,5,16,7,10,7,12,9,0,0,19,0,0,6,0,0,0,0,29,196,12,110,105,86,1
59152035,685,31,36,51,56,46,46,41,51,41,36,46,41,46,41,20,26,10,20,317,368,8,76,0,16,5,11,5,21,3,5,0,6,0,0,0,0,0,0,9,4,0,0,0,0,0,8,16,24,245,12,23,66,96,26
59152036,835,30,40,50,60,75,60,60,50,60,60,60,65,55,40,30,25,15,0,405,430,44,79,18,17,31,5,5,0,17,11,8,11,13,19,0,7,0,0,8,5,5,0,0,0,0,0,18,0,324,63,42,33,51,1
59152037,505,26,36,31,36,31,20,31,31,26,36,36,56,36,31,20,10,5,7,250,255,0,86,0,9,9,21,-1,9,6,13,10,15,0,6,0,6,0,0,8,0,0,4,0,0,0,9,0,12,206,0,46,0,8,23
59152040,865,54,49,54,59,54,59,54,64,44,54,68,83,59,49,29,20,10,2,443,422,53,80,8,51,18,27,4,9,29,38,0,19,4,13,4,28,0,0,5,14,5,6,0,0,9,18,26,47,154,98,9,74,0,15
59152041,675,39,49,59,54,39,49,44,49,54,39,44,39,34,34,25,10,10,4,350,325,33,96,0,16,8,22,6,10,7,7,0,15,4,0,0,4,0,0,5,7,0,0,0,0,0,0,0,18,268,123,18,0,0,8
59152042,1355,100,85,70,80,105,115,125,115,80,85,95,70,80,60,45,25,10,10,685,670,38,161,0,42,21,37,6,33,8,31,0,14,0,6,0,6,10,6,0,0,0,10,0,0,0,17,25,8,576,113,20,90,25,52
59152043,265,14,14,14,14,14,19,19,19,14,14,19,24,24,19,5,5,0,14,125,140,0,15,0,13,0,26,18,9,0,24,0,21,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,95,25,0,0,0,0
59152044,905,64,64,64,68,68,73,83,54,68,54,54,59,49,34,20,15,10,4,455,450,24,108,0,20,28,17,8,22,0,19,8,0,0,0,0,0,8,17,0,7,0,7,0,0,0,19,0,0,415,73,18,42,32,13
59152046,465,30,30,30,30,30,45,35,25,25,40,25,35,35,15,20,5,0,10,225,240,36,20,0,26,19,14,-1,13,0,0,0,0,0,0,0,16,0,0,5,7,7,1,0,0,0,8,0,0,251,23,0,12,8,0
59152047,850,50,65,60,70,60,55,65,80,65,60,50,30,45,45,25,15,10,0,415,435,12,112,0,26,4,26,0,21,8,15,0,12,0,0,0,12,0,0,9,0,35,0,-1,0,0,54,0,12,383,71,10,17,11,1
59152048,685,51,56,46,41,41,51,66,61,51,41,41,25,46,30,20,15,5,-2,357,328,14,18,0,4,4,4,-1,4,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,14,413,119,0,0,0,33
59152049,775,50,50,55,55,60,50,40,70,60,60,50,40,40,35,20,15,15,10,398,377,24,82,0,27,13,19,16,15,0,23,0,0,18,6,0,8,0,0,6,6,9,9,0,0,0,34,24,0,334,53,0,16,8,25
59152050,750,49,59,44,59,54,39,64,69,49,39,54,44,44,35,15,15,10,8,380,370,0,82,9,20,4,20,0,15,10,25,0,0,9,0,5,4,7,0,0,7,0,0,0,0,0,18,55,54,278,86,0,0,0,42
59152051,640,50,45,40,35,45,60,60,45,35,35,55,35,40,25,15,10,10,0,315,325,10,54,0,21,17,7,7,9,5,10,0,6,0,0,8,8,-1,0,0,6,0,0,2,0,0,0,10,0,334,110,10,10,0,-3
59152052,1445,100,90,95,120,110,90,130,130,105,85,95,75,90,50,30,20,20,10,728,717,9,79,0,41,32,30,35,27,14,43,8,12,0,15,0,9,6,0,20,0,13,0,-1,0,23,0,9,0,738,137,36,70,30,10
59152053,1165,91,66,71,81,86,76,106,81,86,66,81,81,71,71,20,15,15,1,552,613,50,72,24,79,40,53,7,28,8,59,11,8,0,17,7,22,0,0,13,5,42,1,0,8,0,21,12,12,333,37,40,87,44,25
59152054,1545,105,130,105,110,115,105,95,115,130,110,105,80,80,65,45,20,15,15,745,800,48,221,8,61,42,77,29,40,19,41,10,32,12,12,14,12,14,0,30,8,30,6,0,8,0,40,64,8,399,38,22,168,0,32
59152055,330,15,20,30,30,20,25,39,20,20,25,15,25,15,15,10,0,5,1,160,170,8,41,10,20,0,7,0,6,9,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,175,32,0,0,0,1
59152056,335,20,25,30,30,20,15,20,20,40,25,15,15,10,20,10,15,0,5,170,165,19,12,7,7,4,7,3,0,0,11,0,6,0,0,0,0,6,0,0,0,0,6,-1,0,0,0,0,0,207,29,0,0,0,12
59152057,1480,76,81,101,126,106,101,96,91,111,126,121,91,96,70,40,25,10,12,742,738,42,150,0,55,32,45,12,48,13,18,9,18,0,17,12,21,5,0,7,15,12,6,0,0,12,29,12,0,646,122,37,60,0,25
59152058,315,10,21,26,37,21,16,21,16,26,21,26,16,16,26,5,10,0,1,165,150,0,0,0,0,7,7,0,0,5,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,65,0,18,6,0
59152059,595,20,30,30,45,35,35,30,40,50,40,50,61,50,35,30,5,5,4,320,275,18,45,8,26,7,15,4,10,0,17,0,17,3,0,0,3,3,0,0,0,5,0,5,0,0,0,31,0,194,112,9,22,18,23
59152060,815,54,68,54,59,49,44,54,68,68,54,59,39,44,39,29,24,0,9,408,407,16,89,0,17,13,25,8,19,0,20,11,16,0,0,0,6,5,0,5,5,16,7,0,0,0,0,8,24,317,73,60,39,14,2
59152061,620,36,36,36,56,46,51,46,26,41,36,61,46,26,26,15,26,5,5,318,302,0,50,0,34,14,21,0,7,8,10,5,23,4,6,0,6,0,0,0,0,0,7,0,0,0,0,0,0,299,50,12,29,8,27
59152062,565,29,29,34,44,39,34,39,34,44,24,44,39,29,34,34,10,10,15,285,280,11,23,10,25,21,9,14,8,18,18,1,12,0,8,5,11,0,0,8,0,0,0,2,0,0,0,27,0,235,78,11,0,0,10
59152063,1275,70,70,80,100,105,95,75,95,70,80,95,110,65,55,45,30,15,20,632,643,14,82,18,29,23,35,11,9,0,26,0,36,0,0,0,0,6,5,0,0,7,0,0,0,18,18,0,0,693,140,27,50,14,14
59152064,2880,200,210,165,215,215,235,280,270,235,185,155,155,115,95,50,50,25,25,1460,1420,23,179,22,68,22,52,15,40,8,59,11,20,0,12,26,12,8,4,4,4,8,1,0,32,0,0,50,90,1394,345,86,211,7,67
59152065,1090,60,65,65,105,70,60,90,75,80,85,75,75,70,55,30,20,5,5,553,537,45,99,10,51,31,53,9,24,26,31,0,21,0,0,4,18,5,8,17,0,6,5,1,0,0,10,15,0,340,143,14,33,65,6
59152066,670,39,49,34,44,59,44,49,44,44,39,49,59,44,34,24,10,0,5,337,333,22,91,8,45,31,26,22,26,6,13,7,10,6,6,6,0,1,0,0,0,0,6,0,0,0,0,22,0,292,0,13,0,9,2
59152067,1025,45,59,79,84,84,74,54,64,79,74,69,54,59,45,50,25,5,22,512,513,13,77,0,9,12,18,14,14,8,14,3,0,0,0,0,6,0,0,9,0,0,0,0,17,0,0,0,0,639,161,0,13,0,-2
59152068,630,34,49,39,39,49,49,49,44,44,39,39,44,44,29,20,5,5,9,320,310,0,70,8,18,5,11,6,13,4,30,3,13,0,0,0,13,11,0,5,5,0,-1,0,0,0,12,0,0,291,88,15,10,0,0
59152069,695,30,45,60,65,60,55,40,50,45,50,40,35,40,45,15,15,5,0,352,343,0,30,0,13,4,9,18,7,0,21,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,478,66,9,0,0,17
59152070,415,25,35,25,30,25,35,30,30,30,20,25,25,25,25,15,5,0,10,212,203,11,27,0,21,7,9,-1,7,0,22,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,175,93,0,16,0,20
59152071,1090,65,60,90,100,75,80,85,85,75,75,60,55,75,50,30,25,10,-5,562,528,10,105,0,30,8,17,-1,23,7,27,0,0,13,0,13,13,1,0,8,8,0,-1,1,0,0,0,0,0,617,110,15,29,15,22
59152072,1475,96,96,96,111,136,121,121,101,96,96,91,76,65,50,50,40,25,8,757,718,0,88,0,17,0,6,6,0,0,4,5,15,0,15,0,0,0,0,5,0,13,0,-1,0,0,0,10,10,1001,250,0,15,0,16
59152073,865,45,45,55,75,85,65,65,65,45,55,55,50,45,40,30,20,15,10,437,428,15,26,8,19,17,17,-1,23,6,20,0,14,5,0,0,0,5,0,10,0,0,0,0,0,0,29,15,0,470,118,20,9,0,20
59152074,940,51,61,41,61,82,92,66,61,51,66,66,61,51,51,31,26,10,12,470,470,13,82,15,41,5,10,17,0,0,41,0,6,0,0,0,12,10,0,0,0,0,0,7,0,0,9,9,41,422,123,37,0,17,23
59152075,825,55,60,50,60,60,55,65,45,55,60,45,45,50,45,25,20,20,10,418,407,28,0,9,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,19,19,633,66,11,17,0,8
59152076,535,45,25,25,35,64,45,45,35,40,40,20,35,25,20,10,15,10,1,263,272,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,387,76,0,0,0,12
59152077,420,26,26,26,36,31,26,36,41,36,21,16,21,21,16,21,5,10,5,222,198,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,-1,3,0,0,0,0,1,0,0,0,8,0,321,78,0,0,0,1
59152078,1995,115,160,145,155,195,165,140,155,135,105,100,90,100,80,60,60,20,15,1038,957,10,65,0,13,0,5,0,0,0,0,9,0,0,0,0,0,9,0,8,0,32,0,-1,0,0,0,70,0,1279,406,26,49,0,15
59152079,760,50,55,55,50,65,55,60,55,45,50,35,35,35,45,25,20,10,15,393,367,10,15,0,3,3,3,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,-1,0,0,0,0,23,537,122,0,10,0,13
59152080,510,39,34,29,34,44,34,39,39,20,29,34,29,29,15,15,20,15,12,250,260,0,13,0,17,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,10,0,-1,0,0,0,0,0,312,75,0,44,0,26
59152081,860,49,64,59,64,74,59,59,79,54,59,44,44,29,39,39,25,10,10,438,422,9,14,0,14,6,0,0,0,0,0,0,7,0,7,0,0,0,0,0,13,0,0,1,9,0,0,33,0,540,152,19,11,12,13
59152082,1720,101,106,101,101,81,96,131,116,121,111,106,101,96,101,96,71,45,39,793,927,33,180,28,117,73,85,11,70,26,81,13,17,14,20,7,20,1,6,16,16,11,10,0,8,0,24,106,41,347,78,143,31,43,44
59152083,490,20,26,46,41,31,31,26,20,46,36,46,31,31,20,15,15,5,4,235,255,8,24,14,38,24,35,12,32,15,18,8,14,0,0,0,22,0,10,0,0,0,0,0,0,13,13,8,13,99,0,50,8,0,12
59152084,275,5,16,32,21,11,11,16,11,21,32,11,21,32,21,11,5,0,-2,138,137,0,29,13,23,13,10,-1,20,6,4,5,5,0,3,0,7,0,0,0,0,0,0,0,4,4,0,11,0,7,5,73,17,17,0
59152086,640,35,60,45,45,50,35,35,45,45,40,35,40,40,40,20,20,10,0,318,322,8,87,8,33,19,28,13,9,12,17,4,12,5,0,7,0,0,6,24,6,6,10,-1,0,21,0,0,0,189,42,61,12,0,2
59152087,460,20,35,25,45,40,15,20,45,40,30,40,30,20,20,15,10,5,5,250,210,10,61,0,27,15,15,3,10,13,18,0,10,0,10,0,25,1,0,0,6,22,0,7,0,0,0,0,10,109,0,53,11,0,24
59152088,480,35,20,25,40,40,35,30,35,30,25,25,35,30,35,15,10,10,5,237,243,17,33,0,26,14,14,-1,8,8,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,248,48,13,25,8,1
59152089,605,25,40,60,50,50,30,35,30,55,30,50,45,20,25,15,25,10,10,302,303,28,56,8,30,12,24,18,16,7,15,8,16,0,6,0,9,0,0,0,0,6,0,-1,0,0,0,23,0,224,67,0,24,8,1
59152090,595,40,25,30,61,45,40,45,30,35,45,45,45,30,25,20,15,10,9,290,305,19,28,0,24,16,16,5,7,8,8,8,10,10,0,10,10,-1,8,0,0,8,5,0,14,0,0,0,47,237,32,33,33,0,0
59152091,1365,70,80,80,80,80,125,120,115,105,80,105,75,70,65,55,30,15,15,685,680,38,183,10,41,26,36,25,39,0,49,0,34,0,9,0,14,13,6,12,18,24,0,-1,10,10,38,0,0,566,32,37,64,8,24
59152092,1745,105,125,120,90,75,125,125,120,130,115,95,95,80,90,85,65,50,55,840,905,30,111,0,46,22,19,8,35,6,17,15,21,0,7,7,12,21,0,33,0,18,0,0,0,0,47,163,86,562,197,57,117,33,55
59152093,195,10,15,15,10,15,15,15,10,10,10,10,10,10,15,10,10,0,5,90,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,29,0,10,0,0
59152094,795,51,56,66,61,76,51,56,61,66,35,56,35,35,30,20,30,5,5,403,392,0,59,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,10,415,173,0,15,0,54
59152095,710,39,54,49,49,54,54,44,44,39,54,44,34,39,34,34,24,10,11,352,358,0,30,0,22,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,50,15,401,138,9,21,0,1
59152096,685,51,36,66,72,56,46,51,46,41,46,36,26,36,15,26,20,10,5,357,328,49,57,0,36,6,9,0,16,5,5,1,10,0,0,0,0,6,0,0,3,3,0,0,0,0,8,34,61,291,76,0,11,0,-2
59152097,465,35,49,30,40,54,45,30,20,25,30,35,25,10,15,5,15,5,-3,222,243,30,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,0,172,143,0,0,0,0
59152100,535,36,36,46,31,36,51,41,46,31,26,31,26,41,21,10,15,5,6,275,260,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,343,110,0,0,0,18
59152101,1050,80,70,85,75,65,75,95,90,65,55,55,50,55,55,25,35,15,5,535,515,20,126,0,9,9,16,4,10,10,12,5,25,5,0,0,20,5,0,14,0,6,0,0,0,25,0,20,0,583,74,14,11,0,27
59152102,1035,75,90,75,55,70,70,90,95,65,70,50,50,65,40,35,25,10,5,522,513,20,49,0,19,10,7,0,6,0,6,0,0,0,0,0,10,0,0,0,17,0,0,1,12,0,0,8,0,564,196,27,0,54,29
59152104,655,46,51,36,56,46,41,46,46,56,46,36,36,41,25,25,15,5,2,320,335,0,16,0,0,5,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,490,98,0,10,0,11
59152105,690,45,50,50,65,40,40,45,55,55,65,45,30,40,25,20,5,5,10,332,358,38,161,10,23,24,27,18,23,17,32,11,16,10,5,5,13,3,3,0,5,3,0,0,5,5,17,20,14,51,69,24,0,6,32
59152106,1310,80,60,40,25,65,110,169,139,110,90,85,100,85,50,50,30,10,12,630,680,18,175,13,59,36,46,13,50,10,62,23,37,5,11,11,30,15,0,21,13,13,19,11,0,0,0,40,21,299,42,54,64,61,38
59152107,1180,75,65,55,90,95,80,80,75,65,80,80,95,60,50,60,30,25,20,555,625,52,130,0,53,30,44,15,25,4,32,5,25,0,8,8,17,0,9,6,4,9,0,0,0,0,26,17,9,360,103,17,138,0,34
59152108,735,41,41,36,47,67,67,36,41,62,52,52,52,41,41,21,21,10,7,370,365,14,102,18,34,14,29,3,21,7,30,0,18,0,7,3,0,0,0,21,4,6,4,1,0,0,7,17,0,256,86,10,0,17,6
59152109,985,50,55,55,90,85,65,75,45,75,70,80,55,45,45,35,30,15,15,487,498,34,77,16,65,29,38,8,24,14,54,5,21,0,4,14,11,5,0,9,5,7,5,-1,0,25,8,17,17,282,92,14,31,35,20
59152110,350,14,24,24,29,29,19,14,24,29,34,24,19,10,14,14,14,10,5,183,167,0,15,0,22,8,8,-1,0,0,11,0,8,0,15,18,8,0,6,6,0,0,-1,0,0,0,10,0,0,117,34,40,7,21,-2
59152111,530,30,30,50,45,40,30,40,45,45,35,25,30,25,30,20,5,10,-5,263,267,0,49,15,23,14,5,5,7,8,25,0,11,0,0,7,0,0,0,0,0,0,0,-1,0,0,9,0,0,239,61,13,21,17,2
59152112,1295,66,60,71,86,96,91,96,81,91,81,111,86,71,96,50,35,15,12,625,670,36,142,43,104,64,83,25,52,7,88,7,40,7,16,18,28,7,0,15,4,0,5,5,0,8,12,8,8,288,16,32,51,39,37
59152113,875,41,56,56,76,76,41,61,66,66,61,61,61,41,51,25,25,5,6,440,435,35,133,0,25,20,19,-1,28,0,12,0,9,12,0,0,8,8,0,15,0,0,6,-1,0,0,0,0,9,331,114,40,7,23,23
59152114,770,62,62,36,36,62,62,62,62,41,41,56,41,62,36,21,21,10,-3,375,395,24,53,0,30,15,24,9,35,6,15,7,9,4,13,0,8,0,0,13,10,0,0,1,0,16,16,0,0,319,77,33,0,8,25
