"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59152264",470.00,310.00,300.00,10.00,160.00,125.00,10.00,15.00,15.00,225.00,150.00,150.00,5.00,75.00,65.00,0.00,0.00,5.00,245.00,155.00,150.00,5.00,90.00,65.00,5.00,10.00,10.00
"59152265",630.00,415.00,370.00,40.00,220.00,185.00,5.00,15.00,20.00,305.00,200.00,180.00,15.00,105.00,90.00,5.00,5.00,5.00,325.00,210.00,190.00,20.00,115.00,90.00,5.00,10.00,15.00
"59152266",400.00,250.00,235.00,15.00,150.00,120.00,0.00,15.00,10.00,205.00,125.00,120.00,5.00,80.00,65.00,0.00,5.00,5.00,195.00,125.00,115.00,5.00,75.00,50.00,0.00,10.00,5.00
"59152267",360.00,235.00,220.00,20.00,120.00,95.00,5.00,15.00,10.00,180.00,115.00,110.00,5.00,60.00,50.00,0.00,10.00,0.00,180.00,120.00,110.00,10.00,65.00,45.00,5.00,5.00,5.00
"59152268",530.00,355.00,330.00,30.00,175.00,130.00,15.00,10.00,25.00,250.00,175.00,165.00,15.00,80.00,65.00,5.00,5.00,5.00,275.00,180.00,160.00,15.00,100.00,70.00,5.00,10.00,15.00
"59152269",400.00,285.00,265.00,20.00,115.00,90.00,5.00,5.00,10.00,205.00,140.00,130.00,10.00,65.00,50.00,0.00,5.00,5.00,195.00,140.00,130.00,10.00,55.00,45.00,0.00,0.00,10.00
"59152270",600.00,440.00,415.00,30.00,155.00,125.00,0.00,15.00,10.00,300.00,215.00,205.00,15.00,85.00,70.00,0.00,5.00,5.00,300.00,225.00,210.00,15.00,70.00,55.00,0.00,10.00,5.00
"59152271",350.00,225.00,215.00,10.00,125.00,95.00,10.00,10.00,5.00,165.00,110.00,105.00,5.00,55.00,45.00,5.00,5.00,5.00,180.00,120.00,115.00,5.00,65.00,45.00,10.00,5.00,5.00
"59152272",205.00,130.00,125.00,0.00,80.00,60.00,5.00,5.00,5.00,105.00,60.00,60.00,0.00,45.00,35.00,0.00,5.00,5.00,100.00,65.00,65.00,0.00,35.00,25.00,5.00,0.00,5.00
"59152273",680.00,450.00,425.00,25.00,230.00,170.00,15.00,20.00,25.00,315.00,225.00,210.00,10.00,90.00,85.00,5.00,0.00,0.00,365.00,225.00,215.00,15.00,135.00,85.00,10.00,15.00,20.00
"59152274",500.00,275.00,255.00,20.00,220.00,105.00,10.00,40.00,70.00,230.00,135.00,125.00,10.00,95.00,65.00,5.00,10.00,15.00,270.00,140.00,130.00,10.00,130.00,40.00,10.00,25.00,55.00
"59152275",2550.00,1500.00,1395.00,100.00,1050.00,750.00,70.00,130.00,100.00,1210.00,750.00,700.00,55.00,465.00,380.00,25.00,45.00,10.00,1335.00,750.00,695.00,55.00,590.00,370.00,40.00,85.00,90.00
"59152276",1255.00,735.00,645.00,90.00,520.00,330.00,40.00,95.00,60.00,585.00,370.00,325.00,45.00,215.00,165.00,15.00,25.00,10.00,680.00,365.00,325.00,45.00,310.00,165.00,30.00,65.00,50.00
"59152277",600.00,385.00,375.00,10.00,220.00,170.00,10.00,10.00,20.00,310.00,195.00,185.00,5.00,115.00,100.00,5.00,5.00,5.00,290.00,190.00,185.00,5.00,100.00,65.00,5.00,5.00,20.00
"59152278",415.00,250.00,250.00,5.00,170.00,125.00,0.00,15.00,25.00,205.00,125.00,125.00,5.00,80.00,65.00,0.00,5.00,5.00,215.00,125.00,120.00,0.00,90.00,60.00,5.00,5.00,20.00
"59152279",670.00,405.00,380.00,25.00,260.00,175.00,10.00,35.00,40.00,320.00,200.00,190.00,10.00,125.00,90.00,5.00,20.00,0.00,345.00,205.00,190.00,10.00,140.00,80.00,5.00,20.00,35.00
"59152280",250.00,120.00,105.00,15.00,130.00,70.00,10.00,35.00,20.00,120.00,60.00,50.00,10.00,60.00,35.00,5.00,10.00,10.00,130.00,60.00,55.00,10.00,70.00,35.00,0.00,20.00,15.00
"59152281",460.00,340.00,315.00,25.00,120.00,60.00,5.00,20.00,45.00,230.00,175.00,160.00,15.00,60.00,40.00,5.00,0.00,15.00,230.00,170.00,155.00,15.00,65.00,20.00,0.00,10.00,25.00
"59152282",445.00,315.00,300.00,20.00,125.00,80.00,10.00,15.00,25.00,205.00,155.00,150.00,10.00,50.00,40.00,0.00,5.00,5.00,230.00,160.00,150.00,10.00,75.00,40.00,5.00,10.00,20.00
"59152283",235.00,175.00,165.00,10.00,65.00,45.00,5.00,5.00,15.00,115.00,85.00,80.00,5.00,30.00,20.00,0.00,5.00,5.00,120.00,85.00,80.00,5.00,35.00,20.00,5.00,5.00,10.00
"59152284",1015.00,670.00,645.00,25.00,345.00,250.00,10.00,35.00,50.00,500.00,335.00,320.00,10.00,165.00,140.00,5.00,10.00,10.00,510.00,335.00,325.00,10.00,175.00,110.00,5.00,20.00,40.00
"59152285",600.00,400.00,385.00,15.00,200.00,140.00,10.00,20.00,30.00,290.00,200.00,195.00,5.00,95.00,75.00,0.00,5.00,5.00,310.00,200.00,195.00,10.00,105.00,65.00,5.00,15.00,25.00
"59152286",1230.00,775.00,745.00,30.00,455.00,335.00,25.00,35.00,65.00,610.00,385.00,375.00,15.00,225.00,190.00,10.00,15.00,15.00,620.00,390.00,370.00,15.00,235.00,140.00,10.00,20.00,60.00
"59152288",820.00,565.00,540.00,25.00,255.00,205.00,10.00,20.00,25.00,425.00,280.00,265.00,10.00,140.00,120.00,0.00,10.00,10.00,400.00,280.00,270.00,15.00,115.00,85.00,5.00,5.00,20.00
"59152289",785.00,495.00,455.00,35.00,290.00,235.00,10.00,20.00,25.00,395.00,245.00,225.00,15.00,155.00,135.00,5.00,10.00,0.00,390.00,250.00,230.00,20.00,140.00,100.00,0.00,5.00,25.00
"59152290",320.00,210.00,185.00,30.00,105.00,75.00,5.00,15.00,15.00,160.00,105.00,90.00,15.00,55.00,40.00,5.00,5.00,10.00,155.00,105.00,95.00,15.00,50.00,35.00,5.00,10.00,5.00
"59152291",1080.00,560.00,495.00,65.00,525.00,285.00,50.00,100.00,90.00,585.00,290.00,255.00,30.00,300.00,180.00,30.00,60.00,30.00,495.00,270.00,240.00,30.00,225.00,105.00,20.00,40.00,60.00
"59152292",500.00,330.00,310.00,20.00,170.00,120.00,5.00,15.00,25.00,245.00,165.00,155.00,10.00,85.00,60.00,0.00,15.00,5.00,250.00,165.00,155.00,5.00,85.00,65.00,0.00,5.00,20.00
"59152294",1435.00,745.00,675.00,70.00,695.00,445.00,110.00,90.00,40.00,960.00,440.00,405.00,35.00,520.00,340.00,95.00,70.00,15.00,480.00,300.00,270.00,30.00,175.00,115.00,15.00,25.00,30.00
"59152295",1860.00,1140.00,1050.00,90.00,725.00,460.00,45.00,90.00,130.00,900.00,570.00,520.00,45.00,330.00,235.00,20.00,40.00,30.00,965.00,570.00,520.00,45.00,395.00,220.00,20.00,45.00,100.00
"59152296",4635.00,3035.00,2810.00,225.00,1605.00,1170.00,110.00,185.00,145.00,2235.00,1510.00,1395.00,110.00,725.00,600.00,45.00,60.00,20.00,2405.00,1525.00,1415.00,115.00,880.00,565.00,70.00,120.00,125.00
"59152297",1720.00,1130.00,1065.00,65.00,590.00,445.00,25.00,55.00,60.00,850.00,560.00,525.00,30.00,290.00,250.00,10.00,25.00,10.00,870.00,570.00,540.00,30.00,300.00,200.00,20.00,35.00,55.00
"59152299",710.00,485.00,470.00,15.00,225.00,155.00,10.00,15.00,40.00,350.00,245.00,235.00,10.00,100.00,75.00,5.00,10.00,10.00,365.00,245.00,235.00,10.00,120.00,75.00,5.00,10.00,30.00
"59152300",410.00,275.00,260.00,20.00,140.00,105.00,0.00,10.00,20.00,205.00,140.00,125.00,10.00,65.00,55.00,0.00,0.00,5.00,210.00,135.00,130.00,10.00,75.00,50.00,0.00,10.00,10.00
"59152302",810.00,505.00,450.00,55.00,305.00,225.00,15.00,40.00,30.00,400.00,250.00,225.00,30.00,155.00,120.00,0.00,20.00,5.00,410.00,255.00,230.00,25.00,155.00,105.00,10.00,15.00,20.00
"59152303",620.00,410.00,370.00,35.00,215.00,155.00,15.00,20.00,20.00,315.00,205.00,185.00,20.00,110.00,90.00,5.00,10.00,5.00,305.00,205.00,190.00,20.00,100.00,65.00,5.00,15.00,15.00
"59152304",435.00,285.00,245.00,40.00,150.00,105.00,20.00,20.00,10.00,215.00,145.00,120.00,20.00,75.00,55.00,10.00,5.00,0.00,220.00,140.00,125.00,20.00,75.00,50.00,10.00,10.00,10.00
"59152305",590.00,375.00,340.00,35.00,210.00,160.00,10.00,35.00,10.00,290.00,190.00,170.00,20.00,105.00,80.00,5.00,20.00,5.00,290.00,185.00,175.00,15.00,105.00,80.00,5.00,15.00,5.00
"59152306",570.00,310.00,270.00,35.00,255.00,140.00,20.00,35.00,65.00,285.00,155.00,135.00,15.00,130.00,80.00,10.00,10.00,20.00,290.00,155.00,135.00,20.00,130.00,60.00,10.00,20.00,40.00
"59152307",395.00,270.00,225.00,45.00,125.00,95.00,10.00,15.00,15.00,190.00,130.00,110.00,20.00,55.00,45.00,5.00,5.00,0.00,205.00,130.00,110.00,25.00,70.00,45.00,10.00,10.00,10.00
"59152308",545.00,350.00,320.00,40.00,195.00,135.00,20.00,25.00,15.00,275.00,175.00,160.00,20.00,95.00,65.00,5.00,20.00,10.00,275.00,175.00,160.00,20.00,100.00,65.00,15.00,10.00,10.00
"59152309",465.00,290.00,260.00,30.00,170.00,130.00,10.00,20.00,20.00,235.00,145.00,130.00,10.00,90.00,70.00,0.00,10.00,5.00,225.00,145.00,135.00,10.00,80.00,55.00,5.00,10.00,10.00
"59152312",1165.00,770.00,705.00,70.00,395.00,300.00,15.00,35.00,45.00,580.00,385.00,355.00,35.00,195.00,165.00,5.00,15.00,15.00,585.00,385.00,350.00,35.00,200.00,130.00,10.00,25.00,30.00
"59152313",415.00,260.00,230.00,30.00,150.00,100.00,5.00,25.00,15.00,200.00,130.00,115.00,15.00,65.00,50.00,0.00,15.00,5.00,215.00,135.00,115.00,15.00,85.00,55.00,5.00,15.00,10.00
"59152314",435.00,250.00,220.00,30.00,185.00,140.00,5.00,25.00,20.00,215.00,125.00,110.00,15.00,90.00,75.00,0.00,5.00,10.00,220.00,125.00,105.00,15.00,95.00,60.00,0.00,15.00,15.00
"59152315",490.00,315.00,290.00,25.00,170.00,135.00,10.00,20.00,10.00,245.00,155.00,145.00,10.00,90.00,85.00,5.00,5.00,0.00,240.00,155.00,145.00,10.00,85.00,55.00,5.00,15.00,10.00
"59152316",385.00,245.00,215.00,30.00,140.00,90.00,5.00,25.00,15.00,185.00,120.00,105.00,15.00,60.00,45.00,0.00,15.00,5.00,200.00,125.00,110.00,15.00,80.00,45.00,5.00,15.00,15.00
"59152317",550.00,285.00,225.00,55.00,265.00,120.00,25.00,45.00,80.00,230.00,140.00,115.00,30.00,90.00,60.00,5.00,10.00,15.00,320.00,145.00,115.00,30.00,175.00,60.00,15.00,35.00,65.00
"59152318",525.00,260.00,180.00,80.00,265.00,150.00,25.00,65.00,30.00,260.00,130.00,90.00,40.00,135.00,90.00,10.00,30.00,5.00,260.00,130.00,90.00,40.00,135.00,60.00,15.00,30.00,20.00
"59152319",615.00,245.00,170.00,75.00,365.00,185.00,30.00,90.00,55.00,270.00,125.00,85.00,35.00,150.00,90.00,20.00,30.00,10.00,340.00,120.00,85.00,40.00,215.00,90.00,15.00,65.00,45.00
"59152320",630.00,225.00,150.00,75.00,405.00,190.00,40.00,105.00,70.00,305.00,115.00,80.00,35.00,195.00,120.00,10.00,40.00,25.00,330.00,110.00,75.00,35.00,215.00,70.00,30.00,70.00,45.00
"59152321",670.00,355.00,285.00,70.00,315.00,215.00,25.00,50.00,25.00,300.00,175.00,145.00,30.00,130.00,100.00,5.00,15.00,10.00,370.00,180.00,145.00,40.00,185.00,110.00,20.00,35.00,20.00
"59152322",360.00,220.00,205.00,20.00,135.00,95.00,0.00,10.00,25.00,180.00,115.00,105.00,10.00,70.00,50.00,5.00,5.00,10.00,180.00,110.00,100.00,10.00,65.00,45.00,0.00,0.00,20.00
"59152323",570.00,395.00,370.00,30.00,175.00,135.00,10.00,15.00,15.00,295.00,200.00,185.00,15.00,95.00,75.00,5.00,10.00,5.00,275.00,195.00,180.00,15.00,80.00,60.00,5.00,5.00,10.00
"59152324",405.00,260.00,235.00,30.00,140.00,95.00,10.00,20.00,15.00,205.00,130.00,120.00,15.00,70.00,55.00,5.00,10.00,5.00,205.00,135.00,120.00,10.00,70.00,40.00,5.00,10.00,10.00
"59152325",465.00,300.00,275.00,30.00,160.00,115.00,5.00,25.00,20.00,240.00,150.00,140.00,15.00,85.00,70.00,5.00,10.00,0.00,225.00,150.00,140.00,15.00,75.00,45.00,0.00,15.00,15.00
"59152326",605.00,420.00,385.00,35.00,180.00,120.00,15.00,20.00,30.00,305.00,215.00,190.00,15.00,95.00,65.00,5.00,10.00,10.00,300.00,210.00,195.00,20.00,90.00,50.00,5.00,10.00,20.00
"59152327",545.00,345.00,315.00,30.00,205.00,145.00,10.00,20.00,30.00,275.00,170.00,155.00,15.00,100.00,80.00,5.00,10.00,10.00,275.00,170.00,155.00,15.00,100.00,60.00,5.00,15.00,20.00
"59152328",495.00,360.00,340.00,20.00,140.00,100.00,5.00,15.00,20.00,240.00,180.00,170.00,5.00,60.00,50.00,5.00,5.00,0.00,255.00,180.00,170.00,10.00,75.00,45.00,0.00,10.00,20.00
"59152329",275.00,190.00,165.00,25.00,90.00,65.00,0.00,15.00,10.00,130.00,95.00,85.00,15.00,40.00,30.00,0.00,0.00,5.00,145.00,90.00,80.00,10.00,50.00,30.00,0.00,10.00,10.00
"59152330",550.00,355.00,330.00,25.00,190.00,135.00,10.00,20.00,20.00,275.00,175.00,165.00,10.00,100.00,80.00,0.00,10.00,0.00,275.00,180.00,165.00,15.00,90.00,55.00,10.00,15.00,15.00
"59152331",585.00,390.00,355.00,35.00,195.00,130.00,10.00,20.00,40.00,285.00,195.00,175.00,20.00,90.00,75.00,5.00,10.00,0.00,300.00,195.00,175.00,15.00,110.00,55.00,5.00,10.00,35.00
"59152332",585.00,385.00,345.00,40.00,205.00,155.00,5.00,30.00,20.00,270.00,190.00,170.00,20.00,80.00,70.00,0.00,5.00,0.00,315.00,190.00,175.00,20.00,125.00,80.00,5.00,20.00,15.00
"59152333",415.00,210.00,165.00,45.00,200.00,115.00,20.00,50.00,20.00,190.00,110.00,85.00,25.00,85.00,65.00,5.00,10.00,5.00,220.00,105.00,80.00,25.00,115.00,55.00,15.00,35.00,15.00
"59152334",515.00,320.00,280.00,40.00,195.00,140.00,10.00,25.00,15.00,260.00,160.00,140.00,20.00,105.00,75.00,0.00,15.00,5.00,255.00,160.00,140.00,20.00,95.00,60.00,10.00,15.00,15.00
"59152335",560.00,330.00,275.00,60.00,230.00,165.00,15.00,30.00,20.00,275.00,165.00,130.00,30.00,115.00,90.00,5.00,15.00,5.00,290.00,170.00,140.00,30.00,120.00,80.00,5.00,15.00,20.00
"59152336",485.00,320.00,250.00,70.00,165.00,75.00,20.00,40.00,30.00,225.00,165.00,125.00,35.00,65.00,35.00,10.00,15.00,5.00,260.00,160.00,125.00,35.00,100.00,45.00,10.00,20.00,25.00
"59152337",710.00,505.00,460.00,50.00,205.00,160.00,5.00,20.00,15.00,345.00,255.00,230.00,25.00,95.00,80.00,5.00,10.00,0.00,360.00,255.00,230.00,25.00,110.00,75.00,5.00,15.00,15.00
"59152338",390.00,275.00,265.00,5.00,120.00,80.00,5.00,10.00,15.00,195.00,140.00,130.00,5.00,55.00,50.00,5.00,5.00,5.00,195.00,140.00,135.00,0.00,60.00,35.00,0.00,5.00,15.00
"59152339",440.00,275.00,245.00,25.00,170.00,125.00,15.00,20.00,15.00,220.00,140.00,125.00,10.00,80.00,65.00,5.00,10.00,5.00,225.00,140.00,120.00,15.00,85.00,60.00,5.00,10.00,10.00
"59152340",1545.00,985.00,910.00,75.00,565.00,405.00,35.00,65.00,60.00,760.00,490.00,455.00,35.00,270.00,205.00,25.00,30.00,10.00,785.00,490.00,460.00,35.00,295.00,200.00,5.00,35.00,50.00
"59152341",675.00,350.00,275.00,70.00,325.00,180.00,35.00,45.00,70.00,310.00,175.00,140.00,35.00,140.00,100.00,15.00,15.00,10.00,365.00,175.00,135.00,35.00,190.00,80.00,20.00,35.00,55.00
"59152342",245.00,155.00,130.00,20.00,95.00,60.00,5.00,20.00,10.00,115.00,75.00,60.00,10.00,45.00,30.00,5.00,5.00,0.00,130.00,80.00,65.00,15.00,55.00,30.00,5.00,15.00,10.00
"59152343",755.00,405.00,300.00,110.00,345.00,210.00,40.00,70.00,30.00,355.00,205.00,150.00,55.00,145.00,110.00,5.00,30.00,5.00,395.00,205.00,145.00,55.00,195.00,100.00,30.00,35.00,30.00
"59152344",575.00,300.00,225.00,75.00,275.00,155.00,15.00,65.00,35.00,250.00,150.00,115.00,35.00,100.00,80.00,5.00,15.00,5.00,330.00,155.00,110.00,35.00,175.00,80.00,10.00,55.00,35.00
"59152345",870.00,380.00,260.00,115.00,490.00,255.00,30.00,130.00,70.00,380.00,185.00,125.00,60.00,195.00,130.00,15.00,45.00,5.00,490.00,200.00,135.00,60.00,295.00,125.00,20.00,85.00,65.00
"59152346",840.00,420.00,300.00,120.00,420.00,220.00,30.00,100.00,65.00,395.00,210.00,150.00,60.00,180.00,115.00,15.00,35.00,10.00,445.00,210.00,150.00,60.00,240.00,105.00,15.00,65.00,60.00
"59152347",625.00,275.00,210.00,70.00,350.00,215.00,25.00,75.00,30.00,270.00,135.00,105.00,35.00,135.00,110.00,5.00,15.00,5.00,350.00,140.00,105.00,35.00,210.00,110.00,20.00,60.00,25.00
"59152348",330.00,130.00,85.00,50.00,200.00,125.00,20.00,45.00,10.00,170.00,65.00,45.00,25.00,100.00,70.00,10.00,15.00,5.00,165.00,70.00,40.00,25.00,100.00,50.00,10.00,30.00,10.00
"59152350",700.00,290.00,245.00,45.00,415.00,155.00,35.00,125.00,100.00,295.00,145.00,125.00,25.00,150.00,80.00,15.00,40.00,20.00,400.00,145.00,120.00,20.00,265.00,75.00,25.00,85.00,80.00
"59152351",455.00,265.00,215.00,50.00,190.00,140.00,10.00,25.00,15.00,225.00,130.00,110.00,20.00,90.00,75.00,5.00,10.00,5.00,230.00,135.00,110.00,25.00,100.00,70.00,5.00,15.00,10.00
"59152352",435.00,295.00,260.00,35.00,145.00,105.00,5.00,15.00,15.00,210.00,150.00,130.00,20.00,65.00,55.00,5.00,5.00,5.00,225.00,145.00,130.00,15.00,80.00,50.00,5.00,10.00,15.00
"59152353",305.00,180.00,155.00,25.00,130.00,100.00,10.00,15.00,10.00,155.00,90.00,80.00,15.00,65.00,50.00,5.00,5.00,0.00,155.00,90.00,80.00,10.00,65.00,45.00,5.00,5.00,5.00
"59152354",400.00,230.00,195.00,35.00,165.00,120.00,15.00,20.00,10.00,205.00,115.00,100.00,15.00,90.00,75.00,5.00,5.00,5.00,190.00,115.00,95.00,20.00,75.00,45.00,15.00,15.00,10.00
"59152355",385.00,245.00,215.00,35.00,135.00,105.00,0.00,10.00,15.00,185.00,120.00,105.00,20.00,65.00,55.00,0.00,5.00,0.00,195.00,125.00,105.00,20.00,70.00,50.00,0.00,5.00,10.00
"59152356",395.00,250.00,205.00,45.00,145.00,100.00,15.00,20.00,15.00,205.00,125.00,100.00,25.00,85.00,70.00,5.00,5.00,5.00,190.00,125.00,100.00,25.00,60.00,35.00,10.00,15.00,10.00
"59152357",225.00,155.00,135.00,20.00,70.00,50.00,5.00,10.00,5.00,110.00,80.00,70.00,10.00,30.00,25.00,0.00,5.00,0.00,115.00,75.00,70.00,5.00,35.00,25.00,5.00,5.00,5.00
"59152358",680.00,470.00,390.00,85.00,205.00,160.00,10.00,30.00,15.00,350.00,245.00,200.00,45.00,115.00,90.00,0.00,10.00,5.00,325.00,230.00,195.00,40.00,95.00,70.00,5.00,15.00,5.00
"59152359",695.00,445.00,340.00,100.00,255.00,180.00,20.00,40.00,20.00,345.00,220.00,170.00,50.00,125.00,95.00,10.00,15.00,5.00,350.00,220.00,170.00,50.00,130.00,85.00,5.00,25.00,15.00
"59152360",350.00,235.00,200.00,35.00,110.00,85.00,5.00,15.00,10.00,180.00,115.00,100.00,15.00,65.00,50.00,0.00,5.00,5.00,170.00,120.00,100.00,20.00,50.00,35.00,5.00,10.00,5.00
"59152361",325.00,215.00,180.00,35.00,110.00,75.00,10.00,15.00,10.00,160.00,105.00,90.00,15.00,50.00,40.00,5.00,5.00,5.00,160.00,105.00,90.00,15.00,55.00,40.00,5.00,10.00,5.00
"59152362",380.00,250.00,200.00,45.00,135.00,95.00,10.00,20.00,15.00,210.00,120.00,100.00,25.00,85.00,60.00,5.00,10.00,10.00,175.00,125.00,105.00,25.00,50.00,35.00,5.00,5.00,5.00
"59152363",385.00,265.00,245.00,20.00,120.00,85.00,15.00,15.00,5.00,195.00,130.00,125.00,10.00,55.00,55.00,5.00,5.00,0.00,190.00,130.00,125.00,10.00,60.00,35.00,5.00,10.00,5.00
"59152364",345.00,250.00,225.00,20.00,95.00,65.00,10.00,15.00,10.00,175.00,125.00,115.00,10.00,50.00,40.00,0.00,5.00,0.00,170.00,125.00,115.00,10.00,45.00,25.00,5.00,5.00,5.00
"59152365",465.00,300.00,260.00,45.00,160.00,115.00,15.00,20.00,15.00,235.00,150.00,130.00,20.00,85.00,70.00,10.00,10.00,5.00,225.00,150.00,130.00,20.00,75.00,40.00,10.00,10.00,15.00
"59152366",460.00,315.00,275.00,40.00,145.00,100.00,5.00,25.00,15.00,235.00,155.00,135.00,15.00,80.00,60.00,0.00,10.00,5.00,225.00,155.00,140.00,20.00,70.00,40.00,0.00,10.00,15.00
"59152367",395.00,235.00,200.00,35.00,165.00,115.00,5.00,25.00,15.00,190.00,115.00,100.00,15.00,75.00,55.00,5.00,15.00,5.00,205.00,115.00,95.00,20.00,90.00,55.00,5.00,15.00,15.00
"59152368",375.00,245.00,220.00,25.00,135.00,85.00,10.00,20.00,10.00,185.00,120.00,110.00,15.00,65.00,45.00,5.00,5.00,5.00,195.00,125.00,115.00,15.00,70.00,40.00,5.00,20.00,10.00
"59152369",810.00,545.00,500.00,45.00,270.00,205.00,10.00,25.00,25.00,385.00,275.00,250.00,25.00,115.00,100.00,0.00,10.00,0.00,430.00,275.00,255.00,25.00,155.00,105.00,5.00,15.00,25.00
"59152370",860.00,585.00,555.00,30.00,280.00,200.00,15.00,35.00,25.00,415.00,290.00,275.00,10.00,125.00,100.00,5.00,15.00,5.00,450.00,295.00,280.00,15.00,155.00,105.00,5.00,20.00,25.00
"59152371",295.00,185.00,170.00,15.00,105.00,75.00,5.00,15.00,5.00,140.00,95.00,80.00,10.00,45.00,40.00,0.00,0.00,0.00,150.00,95.00,85.00,5.00,60.00,35.00,5.00,15.00,10.00
"59152372",660.00,445.00,415.00,30.00,210.00,165.00,10.00,20.00,20.00,315.00,220.00,205.00,15.00,90.00,75.00,5.00,15.00,0.00,345.00,230.00,210.00,20.00,120.00,95.00,5.00,5.00,15.00
"59152373",275.00,210.00,200.00,15.00,65.00,40.00,5.00,10.00,10.00,135.00,105.00,100.00,5.00,30.00,25.00,0.00,0.00,5.00,140.00,105.00,100.00,5.00,35.00,15.00,0.00,10.00,5.00
"59152374",510.00,340.00,320.00,25.00,170.00,115.00,15.00,20.00,15.00,245.00,165.00,155.00,15.00,75.00,60.00,5.00,5.00,5.00,265.00,175.00,165.00,10.00,95.00,55.00,5.00,10.00,10.00
"59152375",480.00,345.00,330.00,15.00,130.00,85.00,5.00,15.00,25.00,240.00,170.00,165.00,10.00,70.00,55.00,5.00,0.00,5.00,235.00,175.00,165.00,5.00,60.00,35.00,0.00,10.00,15.00
"59152377",1565.00,785.00,730.00,55.00,780.00,305.00,25.00,85.00,365.00,665.00,385.00,360.00,30.00,280.00,175.00,10.00,20.00,75.00,900.00,400.00,370.00,30.00,500.00,130.00,10.00,70.00,290.00
"59152380",295.00,180.00,165.00,15.00,110.00,75.00,5.00,10.00,20.00,135.00,90.00,80.00,10.00,45.00,35.00,0.00,5.00,5.00,160.00,90.00,85.00,5.00,70.00,45.00,5.00,5.00,15.00
"59152381",485.00,305.00,270.00,40.00,180.00,125.00,10.00,15.00,20.00,245.00,155.00,135.00,20.00,95.00,75.00,5.00,10.00,10.00,235.00,150.00,130.00,25.00,85.00,50.00,10.00,10.00,15.00
"59152382",600.00,390.00,350.00,40.00,210.00,135.00,15.00,25.00,30.00,285.00,195.00,175.00,20.00,95.00,70.00,10.00,10.00,10.00,315.00,195.00,175.00,20.00,115.00,70.00,5.00,20.00,20.00
"59152383",280.00,145.00,125.00,20.00,135.00,50.00,5.00,25.00,50.00,125.00,75.00,65.00,10.00,50.00,35.00,5.00,10.00,10.00,150.00,70.00,60.00,10.00,85.00,20.00,5.00,15.00,45.00
"59152384",405.00,190.00,140.00,45.00,220.00,105.00,20.00,45.00,45.00,170.00,90.00,65.00,20.00,75.00,50.00,5.00,15.00,10.00,235.00,95.00,75.00,20.00,140.00,60.00,20.00,30.00,35.00
"59152385",610.00,250.00,185.00,60.00,360.00,220.00,35.00,75.00,35.00,300.00,125.00,95.00,30.00,180.00,125.00,20.00,30.00,10.00,305.00,125.00,95.00,30.00,180.00,95.00,25.00,40.00,25.00
"59152386",500.00,205.00,175.00,35.00,300.00,70.00,25.00,85.00,120.00,200.00,105.00,85.00,15.00,95.00,40.00,5.00,30.00,15.00,305.00,100.00,85.00,15.00,200.00,35.00,15.00,55.00,100.00
"59152387",395.00,120.00,85.00,30.00,280.00,125.00,30.00,75.00,45.00,195.00,55.00,40.00,15.00,135.00,70.00,10.00,30.00,25.00,200.00,60.00,40.00,20.00,145.00,60.00,15.00,45.00,25.00
"59152388",475.00,245.00,220.00,25.00,230.00,90.00,15.00,55.00,70.00,195.00,125.00,110.00,10.00,75.00,35.00,5.00,10.00,20.00,280.00,125.00,110.00,15.00,155.00,60.00,10.00,40.00,55.00
"59152389",1435.00,725.00,560.00,160.00,715.00,345.00,45.00,160.00,165.00,615.00,360.00,280.00,80.00,250.00,165.00,15.00,50.00,20.00,825.00,365.00,285.00,80.00,460.00,175.00,30.00,110.00,140.00
"59152390",365.00,185.00,120.00,60.00,180.00,120.00,15.00,35.00,10.00,165.00,95.00,60.00,30.00,75.00,55.00,5.00,15.00,0.00,195.00,90.00,60.00,35.00,105.00,65.00,10.00,20.00,5.00
"59152391",865.00,105.00,80.00,20.00,765.00,210.00,80.00,255.00,225.00,410.00,55.00,45.00,10.00,355.00,130.00,45.00,120.00,60.00,455.00,45.00,35.00,10.00,410.00,80.00,35.00,130.00,165.00
"59152392",1655.00,740.00,520.00,225.00,915.00,550.00,85.00,210.00,80.00,810.00,370.00,250.00,115.00,440.00,300.00,40.00,80.00,25.00,845.00,370.00,265.00,110.00,475.00,245.00,50.00,125.00,55.00
"59152393",450.00,200.00,150.00,50.00,245.00,135.00,20.00,50.00,40.00,215.00,100.00,75.00,25.00,110.00,80.00,10.00,20.00,5.00,235.00,100.00,75.00,25.00,135.00,55.00,15.00,35.00,35.00
"59152394",750.00,435.00,290.00,145.00,315.00,205.00,25.00,65.00,25.00,380.00,215.00,145.00,70.00,170.00,120.00,15.00,30.00,5.00,365.00,215.00,145.00,70.00,150.00,85.00,15.00,35.00,15.00
"59152395",1185.00,670.00,505.00,165.00,515.00,250.00,35.00,140.00,85.00,515.00,335.00,250.00,85.00,185.00,125.00,15.00,40.00,5.00,665.00,340.00,255.00,80.00,325.00,125.00,25.00,100.00,80.00
