"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"59152137",155.00,65.00,30.00,45.00,15.00,3.00,155.00,145.00,140.00,5.00,5.00,5.00,5.00,145.00,60.00,85.00,30.00,45.00,15.00,5.00,10.00,0.00,0.00
"59152138",160.00,70.00,30.00,45.00,10.00,2.90,160.00,140.00,130.00,15.00,20.00,15.00,0.00,140.00,60.00,80.00,25.00,45.00,10.00,20.00,15.00,10.00,0.00
"59152139",160.00,60.00,35.00,50.00,15.00,3.10,160.00,140.00,130.00,10.00,20.00,15.00,5.00,140.00,45.00,95.00,30.00,50.00,15.00,25.00,15.00,10.00,5.00
"59152140",145.00,65.00,35.00,45.00,5.00,3.00,145.00,130.00,115.00,15.00,15.00,10.00,5.00,130.00,55.00,80.00,30.00,40.00,5.00,15.00,5.00,5.00,0.00
"59152143",150.00,55.00,45.00,35.00,15.00,3.10,150.00,130.00,125.00,5.00,20.00,20.00,0.00,130.00,45.00,85.00,35.00,35.00,10.00,20.00,10.00,10.00,0.00
"59152144",140.00,55.00,30.00,35.00,20.00,3.20,140.00,120.00,115.00,5.00,20.00,15.00,5.00,120.00,35.00,85.00,30.00,35.00,20.00,20.00,20.00,5.00,0.00
"59152145",215.00,90.00,45.00,45.00,30.00,3.10,210.00,175.00,170.00,10.00,35.00,30.00,5.00,175.00,65.00,115.00,45.00,40.00,30.00,35.00,25.00,5.00,10.00
"59152146",170.00,65.00,35.00,55.00,20.00,3.20,170.00,155.00,145.00,10.00,20.00,15.00,5.00,155.00,55.00,95.00,25.00,45.00,20.00,15.00,5.00,5.00,0.00
"59152147",185.00,75.00,45.00,50.00,20.00,3.10,185.00,160.00,140.00,15.00,25.00,15.00,15.00,160.00,55.00,100.00,35.00,45.00,20.00,25.00,15.00,10.00,0.00
"59152148",90.00,40.00,20.00,20.00,10.00,3.00,90.00,80.00,65.00,15.00,10.00,5.00,0.00,80.00,35.00,40.00,15.00,20.00,10.00,10.00,5.00,5.00,0.00
"59152149",175.00,80.00,40.00,45.00,15.00,3.00,175.00,150.00,130.00,20.00,20.00,10.00,10.00,150.00,65.00,85.00,30.00,40.00,15.00,25.00,10.00,10.00,0.00
"59152150",120.00,50.00,35.00,30.00,5.00,3.00,120.00,105.00,90.00,15.00,15.00,10.00,10.00,105.00,40.00,60.00,30.00,30.00,5.00,15.00,10.00,5.00,0.00
"59152151",130.00,40.00,40.00,35.00,15.00,3.20,130.00,110.00,100.00,10.00,20.00,15.00,5.00,105.00,30.00,75.00,25.00,35.00,15.00,20.00,5.00,10.00,0.00
"59152152",185.00,75.00,50.00,40.00,15.00,3.00,185.00,145.00,135.00,15.00,40.00,35.00,10.00,150.00,60.00,90.00,35.00,40.00,15.00,35.00,20.00,15.00,0.00
"59152153",175.00,75.00,40.00,45.00,15.00,3.00,175.00,150.00,135.00,20.00,30.00,20.00,5.00,150.00,60.00,95.00,35.00,45.00,10.00,25.00,20.00,10.00,0.00
"59152154",175.00,65.00,35.00,50.00,25.00,3.20,175.00,155.00,145.00,10.00,20.00,10.00,5.00,160.00,50.00,100.00,30.00,45.00,20.00,15.00,10.00,5.00,5.00
"59152155",215.00,90.00,50.00,55.00,20.00,3.10,220.00,185.00,160.00,25.00,35.00,25.00,10.00,180.00,70.00,110.00,40.00,55.00,15.00,35.00,20.00,15.00,5.00
"59152156",155.00,60.00,35.00,40.00,15.00,3.10,150.00,120.00,110.00,15.00,30.00,25.00,5.00,120.00,45.00,75.00,25.00,40.00,15.00,30.00,15.00,15.00,5.00
"59152157",100.00,35.00,20.00,30.00,10.00,3.20,95.00,75.00,70.00,10.00,20.00,15.00,5.00,75.00,25.00,55.00,15.00,30.00,15.00,25.00,15.00,5.00,0.00
"59152158",305.00,150.00,55.00,80.00,25.00,3.00,305.00,250.00,215.00,35.00,55.00,50.00,5.00,250.00,105.00,140.00,40.00,75.00,25.00,55.00,40.00,10.00,0.00
"59152159",155.00,50.00,35.00,50.00,20.00,3.30,155.00,135.00,130.00,10.00,20.00,15.00,5.00,140.00,45.00,95.00,25.00,50.00,20.00,15.00,10.00,5.00,5.00
"59152160",105.00,45.00,20.00,25.00,15.00,3.30,110.00,100.00,95.00,5.00,10.00,5.00,5.00,100.00,40.00,60.00,20.00,25.00,20.00,10.00,10.00,5.00,0.00
"59152163",160.00,60.00,35.00,45.00,15.00,3.20,160.00,130.00,125.00,10.00,30.00,20.00,5.00,130.00,45.00,85.00,25.00,45.00,20.00,30.00,15.00,10.00,10.00
"59152164",140.00,55.00,30.00,35.00,15.00,3.10,135.00,115.00,110.00,5.00,20.00,15.00,5.00,115.00,45.00,75.00,30.00,30.00,15.00,20.00,10.00,0.00,5.00
"59152165",190.00,80.00,35.00,65.00,15.00,3.10,195.00,155.00,145.00,15.00,35.00,30.00,10.00,155.00,55.00,100.00,25.00,60.00,15.00,35.00,15.00,10.00,10.00
"59152166",240.00,95.00,50.00,75.00,30.00,3.30,245.00,220.00,195.00,20.00,25.00,25.00,5.00,215.00,80.00,140.00,40.00,75.00,30.00,30.00,15.00,10.00,5.00
"59152167",135.00,55.00,25.00,35.00,15.00,3.10,140.00,120.00,115.00,10.00,15.00,10.00,0.00,125.00,50.00,75.00,25.00,35.00,20.00,15.00,10.00,5.00,0.00
"59152169",150.00,50.00,40.00,40.00,15.00,3.20,150.00,130.00,125.00,5.00,15.00,15.00,5.00,130.00,40.00,90.00,30.00,40.00,15.00,15.00,5.00,10.00,5.00
"59152170",90.00,40.00,20.00,20.00,10.00,3.10,90.00,75.00,75.00,5.00,10.00,5.00,5.00,80.00,35.00,45.00,20.00,20.00,10.00,10.00,5.00,5.00,0.00
"59152171",170.00,60.00,20.00,50.00,35.00,3.40,170.00,145.00,135.00,10.00,25.00,20.00,10.00,145.00,50.00,100.00,15.00,50.00,35.00,25.00,15.00,5.00,5.00
"59152172",180.00,60.00,40.00,60.00,15.00,3.20,180.00,165.00,155.00,5.00,20.00,15.00,5.00,165.00,60.00,105.00,30.00,55.00,15.00,20.00,5.00,5.00,5.00
"59152173",180.00,50.00,40.00,60.00,25.00,3.40,180.00,160.00,155.00,5.00,20.00,20.00,0.00,160.00,35.00,120.00,35.00,60.00,25.00,20.00,15.00,5.00,0.00
"59152174",360.00,150.00,70.00,95.00,45.00,3.20,360.00,290.00,270.00,20.00,70.00,60.00,15.00,290.00,100.00,185.00,55.00,85.00,45.00,75.00,50.00,15.00,5.00
"59152175",290.00,155.00,65.00,40.00,25.00,2.80,290.00,220.00,190.00,30.00,70.00,60.00,10.00,225.00,110.00,105.00,45.00,40.00,25.00,70.00,45.00,20.00,5.00
"59152176",350.00,130.00,85.00,85.00,55.00,3.30,350.00,285.00,255.00,30.00,65.00,50.00,15.00,285.00,95.00,185.00,65.00,70.00,50.00,65.00,35.00,20.00,10.00
"59152177",270.00,105.00,70.00,70.00,30.00,3.10,270.00,210.00,200.00,5.00,65.00,50.00,5.00,210.00,75.00,135.00,45.00,65.00,30.00,60.00,30.00,25.00,5.00
"59152178",195.00,75.00,55.00,45.00,20.00,3.10,190.00,160.00,145.00,15.00,35.00,25.00,10.00,160.00,50.00,105.00,45.00,40.00,20.00,35.00,25.00,10.00,0.00
"59152179",145.00,50.00,35.00,40.00,15.00,3.20,145.00,115.00,110.00,10.00,30.00,25.00,5.00,115.00,35.00,80.00,30.00,35.00,15.00,30.00,20.00,5.00,5.00
"59152180",135.00,50.00,30.00,35.00,20.00,3.20,135.00,115.00,110.00,10.00,15.00,15.00,5.00,120.00,40.00,80.00,25.00,30.00,20.00,20.00,10.00,0.00,0.00
"59152181",150.00,70.00,30.00,35.00,10.00,3.00,150.00,130.00,110.00,15.00,20.00,20.00,5.00,125.00,55.00,70.00,25.00,35.00,15.00,25.00,15.00,0.00,5.00
"59152182",140.00,55.00,30.00,35.00,15.00,3.20,140.00,120.00,110.00,10.00,20.00,15.00,5.00,120.00,40.00,75.00,25.00,40.00,15.00,20.00,15.00,5.00,0.00
"59152183",165.00,65.00,50.00,35.00,15.00,3.10,165.00,125.00,120.00,5.00,40.00,30.00,10.00,125.00,45.00,80.00,35.00,35.00,15.00,35.00,20.00,15.00,5.00
"59152184",220.00,80.00,55.00,60.00,20.00,3.10,215.00,195.00,165.00,25.00,30.00,20.00,5.00,190.00,65.00,125.00,50.00,60.00,20.00,25.00,15.00,5.00,0.00
"59152185",230.00,85.00,70.00,55.00,15.00,3.00,230.00,200.00,175.00,20.00,35.00,20.00,10.00,195.00,75.00,120.00,55.00,55.00,10.00,35.00,15.00,15.00,5.00
"59152186",295.00,135.00,70.00,65.00,20.00,2.90,295.00,250.00,210.00,35.00,50.00,30.00,10.00,245.00,110.00,145.00,55.00,65.00,20.00,50.00,30.00,10.00,0.00
"59152187",100.00,40.00,30.00,20.00,10.00,3.00,100.00,80.00,60.00,20.00,25.00,15.00,10.00,80.00,25.00,55.00,30.00,20.00,10.00,20.00,15.00,5.00,0.00
"59152188",175.00,70.00,45.00,40.00,20.00,3.20,175.00,145.00,125.00,15.00,30.00,25.00,5.00,145.00,50.00,90.00,40.00,35.00,15.00,30.00,15.00,5.00,10.00
"59152189",210.00,70.00,60.00,50.00,25.00,3.30,205.00,175.00,160.00,10.00,35.00,25.00,10.00,175.00,55.00,120.00,45.00,50.00,25.00,35.00,15.00,15.00,5.00
"59152190",125.00,55.00,25.00,30.00,20.00,3.20,120.00,100.00,90.00,10.00,25.00,15.00,10.00,100.00,35.00,60.00,20.00,25.00,15.00,25.00,15.00,5.00,5.00
"59152191",155.00,55.00,30.00,45.00,25.00,3.20,155.00,120.00,110.00,5.00,35.00,25.00,10.00,120.00,35.00,85.00,25.00,45.00,20.00,35.00,20.00,5.00,5.00
"59152192",185.00,85.00,40.00,40.00,15.00,3.00,185.00,150.00,125.00,25.00,35.00,20.00,10.00,155.00,65.00,90.00,30.00,40.00,15.00,30.00,20.00,5.00,5.00
"59152193",230.00,90.00,55.00,70.00,15.00,3.00,225.00,185.00,160.00,30.00,40.00,35.00,5.00,185.00,70.00,120.00,40.00,65.00,15.00,40.00,20.00,20.00,0.00
"59152194",125.00,55.00,35.00,25.00,10.00,2.90,130.00,105.00,85.00,25.00,25.00,20.00,10.00,100.00,45.00,65.00,30.00,25.00,10.00,25.00,15.00,10.00,5.00
"59152195",100.00,65.00,20.00,10.00,5.00,2.60,100.00,65.00,40.00,20.00,35.00,25.00,5.00,65.00,40.00,25.00,5.00,10.00,5.00,35.00,20.00,10.00,0.00
"59152196",245.00,120.00,50.00,50.00,30.00,3.00,250.00,215.00,180.00,30.00,35.00,30.00,5.00,210.00,95.00,120.00,40.00,50.00,30.00,35.00,25.00,10.00,5.00
"59152197",165.00,65.00,30.00,50.00,25.00,3.20,165.00,150.00,140.00,10.00,15.00,15.00,5.00,150.00,60.00,90.00,25.00,45.00,25.00,20.00,5.00,5.00,5.00
"59152198",185.00,80.00,50.00,40.00,15.00,3.10,185.00,150.00,135.00,15.00,35.00,25.00,10.00,155.00,55.00,100.00,40.00,40.00,15.00,35.00,25.00,10.00,0.00
"59152199",160.00,60.00,35.00,40.00,25.00,3.30,165.00,120.00,100.00,20.00,45.00,35.00,5.00,120.00,45.00,75.00,25.00,30.00,20.00,40.00,20.00,10.00,15.00
"59152200",150.00,60.00,30.00,35.00,35.00,3.40,150.00,120.00,105.00,10.00,30.00,30.00,0.00,120.00,45.00,75.00,20.00,30.00,30.00,35.00,10.00,5.00,15.00
"59152201",540.00,320.00,115.00,70.00,30.00,2.70,540.00,450.00,325.00,125.00,95.00,85.00,10.00,445.00,255.00,195.00,100.00,65.00,25.00,95.00,70.00,20.00,5.00
"59152202",215.00,115.00,55.00,30.00,15.00,2.80,215.00,170.00,135.00,35.00,45.00,35.00,5.00,170.00,85.00,85.00,45.00,30.00,10.00,45.00,30.00,10.00,5.00
"59152203",115.00,65.00,25.00,20.00,10.00,2.80,120.00,105.00,80.00,25.00,15.00,10.00,0.00,105.00,55.00,50.00,20.00,20.00,10.00,10.00,10.00,5.00,0.00
"59152204",195.00,100.00,30.00,40.00,25.00,3.00,195.00,160.00,140.00,25.00,35.00,25.00,5.00,160.00,70.00,85.00,30.00,35.00,20.00,30.00,25.00,0.00,5.00
"59152205",185.00,100.00,40.00,35.00,10.00,2.70,185.00,155.00,120.00,35.00,35.00,25.00,5.00,155.00,80.00,75.00,30.00,35.00,10.00,30.00,20.00,10.00,0.00
"59152206",235.00,140.00,50.00,30.00,20.00,2.70,235.00,185.00,140.00,45.00,45.00,45.00,0.00,185.00,105.00,85.00,45.00,30.00,15.00,45.00,35.00,10.00,0.00
"59152207",180.00,60.00,40.00,50.00,30.00,3.30,175.00,150.00,140.00,10.00,25.00,20.00,5.00,150.00,40.00,110.00,35.00,45.00,30.00,25.00,15.00,5.00,5.00
"59152208",190.00,65.00,40.00,55.00,25.00,3.30,185.00,145.00,125.00,25.00,40.00,30.00,15.00,150.00,50.00,100.00,25.00,55.00,20.00,35.00,25.00,10.00,5.00
"59152209",260.00,95.00,70.00,75.00,20.00,3.10,260.00,215.00,200.00,15.00,40.00,35.00,10.00,215.00,65.00,145.00,60.00,65.00,20.00,45.00,25.00,15.00,5.00
"59152210",135.00,55.00,25.00,35.00,25.00,3.30,135.00,120.00,120.00,5.00,15.00,15.00,0.00,125.00,50.00,70.00,15.00,30.00,25.00,10.00,10.00,5.00,5.00
"59152211",100.00,40.00,20.00,25.00,10.00,3.00,105.00,90.00,85.00,5.00,10.00,5.00,0.00,90.00,35.00,55.00,20.00,30.00,10.00,15.00,5.00,5.00,5.00
"59152212",150.00,60.00,30.00,55.00,10.00,3.10,155.00,140.00,130.00,5.00,15.00,15.00,5.00,135.00,50.00,85.00,25.00,45.00,10.00,15.00,5.00,5.00,5.00
"59152213",290.00,90.00,80.00,80.00,35.00,3.30,290.00,235.00,220.00,20.00,60.00,50.00,10.00,235.00,55.00,180.00,65.00,85.00,35.00,55.00,35.00,20.00,0.00
"59152214",200.00,80.00,45.00,55.00,35.00,3.10,205.00,185.00,175.00,5.00,20.00,15.00,5.00,185.00,65.00,115.00,35.00,50.00,25.00,20.00,10.00,5.00,0.00
"59152217",265.00,120.00,55.00,55.00,40.00,3.10,265.00,220.00,180.00,40.00,50.00,40.00,10.00,215.00,85.00,130.00,40.00,55.00,40.00,45.00,35.00,15.00,0.00
"59152218",150.00,45.00,35.00,45.00,20.00,3.30,145.00,125.00,125.00,0.00,20.00,15.00,5.00,130.00,35.00,95.00,30.00,45.00,20.00,20.00,15.00,10.00,5.00
"59152219",170.00,60.00,35.00,40.00,25.00,3.20,170.00,150.00,145.00,10.00,20.00,15.00,5.00,150.00,50.00,100.00,35.00,45.00,25.00,15.00,10.00,5.00,0.00
"59152220",165.00,70.00,25.00,60.00,15.00,3.10,170.00,150.00,140.00,5.00,20.00,15.00,5.00,150.00,55.00,90.00,25.00,55.00,15.00,20.00,10.00,0.00,5.00
"59152221",125.00,45.00,25.00,45.00,15.00,3.30,125.00,115.00,115.00,5.00,10.00,10.00,5.00,115.00,40.00,75.00,15.00,40.00,15.00,10.00,5.00,5.00,0.00
"59152222",140.00,50.00,25.00,50.00,10.00,3.30,140.00,130.00,120.00,5.00,10.00,10.00,0.00,130.00,45.00,85.00,20.00,50.00,10.00,15.00,10.00,0.00,0.00
"59152223",160.00,55.00,40.00,55.00,15.00,3.10,160.00,135.00,125.00,10.00,25.00,15.00,10.00,135.00,40.00,95.00,25.00,55.00,10.00,20.00,15.00,10.00,0.00
"59152224",210.00,70.00,45.00,70.00,25.00,3.30,205.00,170.00,165.00,5.00,35.00,30.00,5.00,170.00,50.00,120.00,35.00,65.00,20.00,35.00,20.00,10.00,5.00
"59152225",235.00,85.00,50.00,70.00,35.00,3.20,235.00,200.00,190.00,10.00,35.00,25.00,10.00,200.00,65.00,140.00,35.00,70.00,30.00,35.00,20.00,10.00,5.00
"59152226",145.00,75.00,25.00,35.00,10.00,2.90,145.00,125.00,105.00,20.00,20.00,20.00,5.00,125.00,55.00,70.00,20.00,35.00,10.00,25.00,10.00,5.00,0.00
"59152227",175.00,75.00,45.00,40.00,15.00,3.10,175.00,140.00,125.00,20.00,30.00,20.00,10.00,140.00,60.00,85.00,30.00,35.00,15.00,30.00,15.00,10.00,10.00
"59152228",195.00,65.00,45.00,45.00,30.00,3.30,195.00,175.00,165.00,10.00,20.00,15.00,5.00,175.00,60.00,115.00,45.00,40.00,30.00,20.00,10.00,5.00,5.00
"59152229",230.00,95.00,45.00,55.00,35.00,3.20,230.00,200.00,180.00,20.00,35.00,25.00,10.00,200.00,70.00,120.00,40.00,55.00,35.00,35.00,20.00,10.00,0.00
"59152230",130.00,45.00,25.00,40.00,15.00,3.20,125.00,100.00,100.00,5.00,25.00,15.00,5.00,105.00,30.00,75.00,20.00,35.00,15.00,25.00,10.00,10.00,5.00
"59152231",220.00,85.00,50.00,60.00,25.00,3.10,215.00,175.00,165.00,15.00,40.00,25.00,15.00,180.00,65.00,110.00,40.00,50.00,25.00,40.00,20.00,15.00,5.00
"59152232",175.00,70.00,35.00,40.00,20.00,3.10,175.00,150.00,130.00,15.00,25.00,25.00,5.00,150.00,60.00,90.00,30.00,40.00,20.00,25.00,15.00,10.00,0.00
"59152233",220.00,85.00,50.00,55.00,35.00,3.20,220.00,190.00,190.00,5.00,35.00,25.00,10.00,190.00,65.00,125.00,40.00,55.00,30.00,35.00,20.00,10.00,0.00
"59152234",215.00,70.00,60.00,55.00,25.00,3.20,210.00,190.00,185.00,5.00,20.00,20.00,5.00,190.00,65.00,125.00,50.00,50.00,25.00,20.00,10.00,5.00,5.00
"59152235",185.00,60.00,45.00,60.00,20.00,3.20,185.00,160.00,155.00,5.00,25.00,20.00,5.00,160.00,50.00,110.00,35.00,60.00,20.00,25.00,10.00,10.00,5.00
"59152236",145.00,45.00,35.00,45.00,20.00,3.30,145.00,130.00,125.00,5.00,10.00,10.00,5.00,130.00,40.00,90.00,30.00,45.00,15.00,15.00,5.00,5.00,5.00
"59152237",220.00,80.00,50.00,65.00,20.00,3.10,215.00,190.00,185.00,5.00,30.00,20.00,10.00,195.00,65.00,130.00,50.00,60.00,20.00,25.00,20.00,5.00,5.00
"59152238",225.00,100.00,50.00,60.00,15.00,3.00,230.00,190.00,180.00,10.00,35.00,30.00,5.00,190.00,80.00,115.00,35.00,55.00,15.00,35.00,20.00,10.00,5.00
"59152239",170.00,65.00,40.00,45.00,20.00,3.20,170.00,155.00,145.00,10.00,15.00,10.00,5.00,155.00,60.00,95.00,35.00,40.00,20.00,15.00,10.00,5.00,5.00
"59152240",270.00,100.00,55.00,85.00,35.00,3.20,270.00,240.00,235.00,5.00,25.00,25.00,5.00,240.00,80.00,160.00,50.00,80.00,35.00,30.00,15.00,5.00,5.00
"59152241",155.00,50.00,30.00,50.00,30.00,3.50,155.00,140.00,135.00,5.00,15.00,10.00,5.00,140.00,40.00,100.00,25.00,45.00,30.00,15.00,10.00,5.00,0.00
"59152242",195.00,60.00,45.00,65.00,25.00,3.30,195.00,175.00,170.00,5.00,20.00,15.00,5.00,175.00,50.00,125.00,35.00,65.00,25.00,20.00,10.00,5.00,0.00
"59152243",180.00,55.00,50.00,45.00,25.00,3.30,185.00,165.00,155.00,5.00,20.00,15.00,5.00,165.00,45.00,115.00,45.00,45.00,25.00,20.00,10.00,10.00,0.00
"59152244",225.00,70.00,55.00,65.00,25.00,3.30,225.00,200.00,190.00,10.00,30.00,15.00,10.00,200.00,55.00,140.00,55.00,60.00,30.00,25.00,15.00,5.00,0.00
"59152245",150.00,55.00,30.00,50.00,25.00,3.20,155.00,125.00,120.00,5.00,25.00,25.00,5.00,120.00,45.00,80.00,15.00,45.00,20.00,30.00,15.00,10.00,5.00
"59152246",160.00,55.00,35.00,30.00,35.00,3.40,160.00,105.00,90.00,10.00,55.00,45.00,10.00,105.00,30.00,75.00,20.00,25.00,25.00,55.00,30.00,15.00,10.00
"59152247",145.00,75.00,30.00,25.00,15.00,2.90,145.00,100.00,85.00,15.00,45.00,40.00,5.00,105.00,45.00,60.00,25.00,20.00,10.00,45.00,30.00,10.00,10.00
"59152248",105.00,65.00,25.00,15.00,5.00,2.50,110.00,80.00,40.00,35.00,30.00,25.00,0.00,80.00,45.00,35.00,20.00,15.00,0.00,30.00,15.00,5.00,0.00
"59152249",165.00,30.00,50.00,45.00,35.00,3.60,160.00,80.00,65.00,10.00,85.00,80.00,5.00,80.00,15.00,65.00,15.00,20.00,25.00,85.00,15.00,35.00,35.00
"59152250",130.00,50.00,30.00,35.00,10.00,3.20,135.00,105.00,95.00,10.00,25.00,20.00,10.00,105.00,40.00,65.00,20.00,35.00,15.00,25.00,10.00,15.00,0.00
"59152251",335.00,240.00,45.00,30.00,20.00,2.50,335.00,245.00,225.00,25.00,90.00,85.00,5.00,245.00,195.00,55.00,25.00,20.00,10.00,90.00,50.00,20.00,20.00
"59152253",310.00,95.00,90.00,95.00,30.00,3.30,315.00,245.00,225.00,20.00,65.00,55.00,15.00,245.00,60.00,180.00,60.00,95.00,30.00,65.00,35.00,30.00,0.00
"59152254",190.00,115.00,45.00,25.00,5.00,2.60,190.00,150.00,140.00,15.00,35.00,25.00,5.00,155.00,90.00,65.00,35.00,20.00,5.00,35.00,25.00,10.00,5.00
"59152255",400.00,140.00,105.00,100.00,50.00,3.20,400.00,300.00,260.00,35.00,100.00,90.00,15.00,300.00,95.00,205.00,70.00,90.00,45.00,95.00,50.00,30.00,20.00
"59152256",130.00,65.00,30.00,30.00,10.00,3.00,125.00,115.00,105.00,15.00,10.00,5.00,5.00,120.00,55.00,65.00,25.00,30.00,10.00,10.00,10.00,5.00,0.00
"59152257",155.00,70.00,30.00,45.00,10.00,2.90,155.00,135.00,115.00,25.00,20.00,15.00,5.00,135.00,60.00,75.00,25.00,45.00,10.00,20.00,15.00,5.00,5.00
"59152258",145.00,60.00,35.00,40.00,10.00,3.00,145.00,120.00,110.00,10.00,20.00,20.00,0.00,120.00,50.00,75.00,25.00,40.00,10.00,25.00,10.00,5.00,0.00
"59152259",870.00,345.00,255.00,230.00,40.00,3.00,870.00,795.00,720.00,75.00,75.00,55.00,15.00,790.00,295.00,500.00,230.00,225.00,40.00,75.00,45.00,25.00,5.00
"59152260",130.00,65.00,30.00,25.00,10.00,2.90,135.00,110.00,100.00,10.00,20.00,15.00,5.00,115.00,50.00,60.00,25.00,20.00,10.00,20.00,15.00,5.00,5.00
"59152264",170.00,75.00,35.00,50.00,10.00,2.90,170.00,150.00,145.00,5.00,20.00,15.00,5.00,150.00,70.00,80.00,25.00,45.00,10.00,20.00,5.00,10.00,5.00
"59152265",225.00,85.00,45.00,75.00,20.00,3.20,225.00,200.00,185.00,20.00,20.00,15.00,5.00,205.00,75.00,130.00,40.00,65.00,20.00,25.00,15.00,5.00,5.00
"59152266",135.00,60.00,25.00,40.00,15.00,3.10,135.00,120.00,115.00,10.00,15.00,5.00,5.00,120.00,50.00,70.00,20.00,40.00,15.00,15.00,5.00,10.00,5.00
"59152267",130.00,50.00,25.00,40.00,15.00,3.20,130.00,115.00,110.00,10.00,10.00,10.00,5.00,115.00,45.00,75.00,25.00,45.00,10.00,15.00,10.00,5.00,5.00
"59152268",190.00,65.00,50.00,55.00,15.00,3.20,190.00,175.00,160.00,15.00,15.00,15.00,5.00,175.00,60.00,115.00,45.00,55.00,20.00,20.00,5.00,5.00,5.00
"59152269",150.00,65.00,30.00,30.00,15.00,3.00,155.00,140.00,130.00,10.00,10.00,0.00,5.00,140.00,60.00,85.00,30.00,35.00,20.00,10.00,5.00,5.00,0.00
"59152270",230.00,95.00,65.00,60.00,15.00,3.00,235.00,215.00,205.00,15.00,15.00,15.00,10.00,215.00,90.00,125.00,55.00,60.00,10.00,20.00,5.00,10.00,5.00
"59152271",130.00,50.00,30.00,30.00,15.00,3.00,125.00,110.00,105.00,5.00,15.00,15.00,5.00,105.00,40.00,75.00,30.00,30.00,15.00,15.00,15.00,0.00,5.00
"59152272",70.00,30.00,15.00,15.00,5.00,3.00,70.00,60.00,60.00,0.00,10.00,10.00,0.00,60.00,25.00,35.00,15.00,20.00,5.00,10.00,5.00,5.00,5.00
"59152273",255.00,90.00,75.00,70.00,25.00,3.10,255.00,220.00,205.00,10.00,35.00,35.00,0.00,220.00,70.00,150.00,55.00,65.00,25.00,35.00,15.00,20.00,5.00
"59152274",150.00,55.00,45.00,45.00,5.00,3.00,150.00,120.00,115.00,10.00,30.00,25.00,5.00,120.00,40.00,80.00,30.00,45.00,10.00,30.00,15.00,10.00,0.00
"59152275",865.00,295.00,230.00,265.00,80.00,3.20,870.00,725.00,675.00,50.00,140.00,115.00,30.00,725.00,210.00,520.00,190.00,255.00,75.00,145.00,80.00,40.00,20.00
"59152276",455.00,200.00,115.00,100.00,40.00,3.00,460.00,355.00,310.00,45.00,105.00,95.00,10.00,355.00,135.00,220.00,95.00,95.00,35.00,100.00,60.00,20.00,15.00
"59152277",200.00,65.00,45.00,65.00,25.00,3.30,195.00,180.00,170.00,5.00,20.00,15.00,0.00,175.00,55.00,120.00,35.00,60.00,30.00,20.00,10.00,5.00,0.00
"59152278",135.00,50.00,30.00,40.00,15.00,3.10,135.00,120.00,120.00,0.00,15.00,15.00,0.00,120.00,40.00,80.00,30.00,35.00,10.00,15.00,10.00,5.00,0.00
"59152279",230.00,110.00,50.00,55.00,15.00,3.00,230.00,195.00,185.00,10.00,35.00,30.00,5.00,200.00,90.00,110.00,40.00,50.00,15.00,30.00,20.00,10.00,5.00
"59152280",80.00,55.00,15.00,10.00,0.00,2.40,85.00,55.00,50.00,10.00,25.00,20.00,5.00,60.00,35.00,20.00,10.00,5.00,0.00,25.00,20.00,5.00,0.00
"59152281",180.00,130.00,25.00,20.00,0.00,2.40,180.00,170.00,160.00,15.00,10.00,5.00,5.00,170.00,125.00,50.00,25.00,20.00,5.00,10.00,5.00,0.00,0.00
"59152282",170.00,95.00,35.00,30.00,10.00,2.70,165.00,155.00,150.00,10.00,10.00,10.00,0.00,155.00,90.00,70.00,30.00,30.00,10.00,10.00,10.00,5.00,0.00
"59152283",90.00,50.00,25.00,15.00,5.00,2.80,90.00,85.00,80.00,5.00,5.00,5.00,5.00,85.00,45.00,40.00,25.00,15.00,0.00,5.00,5.00,0.00,0.00
"59152284",360.00,170.00,70.00,90.00,30.00,2.90,355.00,325.00,315.00,15.00,30.00,25.00,10.00,330.00,155.00,175.00,65.00,90.00,25.00,30.00,15.00,5.00,5.00
"59152285",220.00,95.00,55.00,55.00,15.00,3.00,220.00,195.00,185.00,10.00,30.00,15.00,5.00,195.00,75.00,120.00,50.00,50.00,15.00,25.00,20.00,0.00,0.00
"59152286",420.00,155.00,80.00,140.00,45.00,3.20,420.00,380.00,360.00,15.00,45.00,35.00,10.00,375.00,130.00,250.00,70.00,135.00,45.00,45.00,30.00,15.00,5.00
"59152288",295.00,140.00,60.00,65.00,35.00,3.00,295.00,270.00,260.00,15.00,25.00,20.00,5.00,270.00,125.00,150.00,50.00,60.00,30.00,25.00,15.00,5.00,0.00
"59152289",270.00,115.00,55.00,50.00,45.00,3.10,265.00,245.00,225.00,15.00,25.00,20.00,5.00,245.00,100.00,140.00,40.00,50.00,45.00,25.00,15.00,5.00,0.00
"59152290",115.00,60.00,20.00,30.00,10.00,2.90,115.00,105.00,90.00,15.00,15.00,5.00,10.00,105.00,55.00,50.00,20.00,25.00,5.00,10.00,10.00,0.00,0.00
"59152291",240.00,150.00,25.00,35.00,30.00,2.80,245.00,220.00,190.00,30.00,25.00,15.00,5.00,220.00,140.00,85.00,25.00,35.00,25.00,20.00,15.00,5.00,5.00
