SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,PWGTP1
2018HU0613404,5,1,51085,3,70_79,f,white,42
2018HU0613404,5,2,51085,3,70_79,m,white,40
2018HU0613419,5,1,51255,3,40_49,m,white,73
2018HU0613432,5,1,51084,3,20_29,f,white,42
2018HU0613432,5,2,51084,3,20_29,m,white,41
2018HU0613470,5,1,51097,3,70_79,m,white,131
2018HU0613482,5,1,51225,3,30_39,m,white,71
2018HU0613482,5,2,51225,3,30_39,f,white,66
2018HU0613482,5,3,51225,3,0_9,f,white,96
2018HU0613644,5,1,51145,3,60_69,m,white,31
2018HU0613644,5,2,51145,3,60_69,f,white,37
2018HU0613676,5,1,51097,3,60_69,m,white,103
2018HU0613745,5,1,51045,3,60_69,f,white,191
2018HU0613813,5,1,51125,3,40_49,m,white,152
2018HU0613813,5,2,51125,3,30_39,f,white,95
2018HU0613813,5,3,51125,3,10_19,m,white,129
2018HU0613813,5,4,51125,3,10_19,m,white,128
2018HU0613837,5,1,51090,3,50_59,m,white,30
2018HU0613837,5,2,51090,3,50_59,f,asian,28
2018HU0613868,5,1,59307,3,50_59,f,white,46
2018HU0613877,5,1,51084,3,40_49,f,other,20
2018HU0613877,5,2,51084,3,40_49,m,other,19
2018HU0613877,5,3,51084,3,20_29,f,other,19
2018HU0613877,5,4,51084,3,10_19,f,other,17
2018HU0613877,5,5,51084,3,0_9,f,two.,17
2018HU0613877,5,6,51084,3,20_29,m,white,20
2018HU0613956,5,1,51096,3,60_69,m,white,36
2018HU0613956,5,2,51096,3,60_69,f,white,32
2018HU0613976,5,1,51225,3,50_59,m,asian,77
2018HU0613976,5,2,51225,3,50_59,f,asian,104
2018HU0613979,5,1,51165,3,50_59,m,asian,30
2018HU0613979,5,2,51165,3,40_49,f,asian,25
2018HU0613979,5,3,51165,3,20_29,f,asian,20
2018HU0614017,5,1,51145,3,50_59,m,black.aa,79
2018HU0614017,5,2,51145,3,50_59,f,black.aa,50
2018HU0614017,5,3,51145,3,20_29,m,black.aa,112
2018HU0614055,5,1,59308,3,60_69,m,white,19
2018HU0614055,5,2,59308,3,60_69,f,white,18
2018HU0614209,5,1,51255,3,40_49,m,asian,88
2018HU0614243,5,1,51235,3,70_79,f,white,78
2018HU0614243,5,2,51235,3,40_49,f,white,159
2018HU0614244,5,1,1301,3,30_39,f,white,95
2018HU0614267,5,1,51255,3,60_69,f,white,32
2018HU0614290,5,1,51155,3,50_59,f,black.aa,49
2018HU0614290,5,2,51155,3,50_59,m,black.aa,15
2018HU0614290,5,3,51155,3,20_29,m,black.aa,31
2018HU0614290,5,4,51155,3,10_19,f,black.aa,36
2018HU0614290,5,5,51155,3,30_39,f,black.aa,82
2018HU0614301,5,1,59303,3,50_59,m,white,67
2018HU0614303,5,1,51225,3,90_99,f,white,16
2018HU0614318,5,1,51097,3,60_69,m,white,71
2018HU0614318,5,2,51097,3,70_79,f,white,53
2018HU0614329,5,1,51090,3,70_79,m,black.aa,360
2018HU0614384,5,1,51165,3,60_69,f,white,71
2018HU0614384,5,2,51165,3,80_89,f,white,81
2018HU0614439,5,1,51097,3,80_89,f,white,165
2018HU0614516,5,1,59303,3,60_69,f,white,112
2018HU0614516,5,2,59303,3,70_79,m,white,115
2018HU0614516,5,3,59303,3,20_29,f,white,182
2018HU0614581,5,1,1302,3,40_49,f,black.aa,196
2018HU0614581,5,2,1302,3,10_19,m,black.aa,147
2018HU0614581,5,3,1302,3,0_9,m,black.aa,219
2018HU0614645,5,1,59304,3,60_69,f,white,40
2018HU0614645,5,2,59304,3,60_69,m,white,42
2018HU0614660,5,1,51164,3,70_79,f,white,118
2018HU0614660,5,2,51164,3,70_79,m,white,79
2018HU0614691,5,1,59307,3,20_29,f,white,153
2018HU0614770,5,1,51045,3,40_49,m,black.aa,50
2018HU0614770,5,2,51045,3,30_39,f,white,24
2018HU0614770,5,3,51045,3,10_19,m,two.,45
2018HU0614770,5,4,51045,3,0_9,f,two.,30
2018HU0614770,5,5,51045,3,10_19,f,two.,29
2018HU0614770,5,6,51045,3,0_9,m,two.,43
2018HU0614770,5,7,51045,3,0_9,f,white,36
2018HU0614796,5,1,51186,3,50_59,m,white,19
2018HU0614796,5,2,51186,3,50_59,f,white,25
2018HU0614796,5,3,51186,3,10_19,f,white,33
2018HU0614802,5,1,51215,3,50_59,f,white,24
2018HU0614802,5,2,51215,3,50_59,f,white,24
2018HU0614802,5,3,51215,3,20_29,m,white,52
2018HU0614802,5,4,51215,3,20_29,m,white,34
2018HU0614849,5,1,51044,3,60_69,m,white,20
2018HU0614849,5,2,51044,3,60_69,f,white,31
2018HU0614849,5,3,51044,3,20_29,m,white,25
2018HU0614849,5,4,51044,3,20_29,f,white,16
2018HU0614849,5,5,51044,3,20_29,f,white,17
2018HU0614849,5,6,51044,3,20_29,f,white,16
2018HU0615021,5,1,51167,3,60_69,m,black.aa,123
2018HU0615021,5,2,51167,3,30_39,f,black.aa,214
2018HU0615021,5,3,51167,3,20_29,f,black.aa,212
2018HU0615046,5,1,51040,3,30_39,m,asian,225
2018HU0615046,5,2,51040,3,30_39,f,asian,132
2018HU0615054,5,1,4102,3,40_49,m,white,55
2018HU0615054,5,2,4102,3,40_49,f,white,72
2018HU0615054,5,3,4102,3,10_19,m,white,50
2018HU0615054,5,4,4102,3,10_19,f,white,60
2018HU0615054,5,5,4102,3,0_9,f,white,61
2018HU0615148,5,1,51246,3,60_69,f,white,20
2018HU0615229,5,1,51145,3,70_79,f,asian,30
2018HU0615229,5,2,51145,3,60_69,m,asian,30
2018HU0615385,5,1,51115,3,60_69,m,white,21
2018HU0615385,5,2,51115,3,60_69,f,white,41
2018HU0615385,5,3,51115,3,20_29,m,white,40
2018HU0615393,5,1,51089,3,70_79,f,white,207
2018HU0615490,5,1,59306,3,70_79,m,white,57
2018HU0615490,5,2,59306,3,70_79,f,white,49
2018HU0615498,5,1,51244,3,60_69,m,white,110
2018HU0615498,5,2,51244,3,50_59,m,white,192
2018HU0615551,5,1,51084,3,80_89,f,white,87
2018HU0615551,5,2,51084,3,80_89,f,white,95
2018HU0615617,5,1,59302,3,80_89,m,white,77
2018HU0615617,5,2,59302,3,70_79,f,white,106
2018HU0615704,5,1,51085,3,50_59,m,white,32
2018HU0615704,5,2,51085,3,40_49,f,white,26
2018HU0615704,5,3,51085,3,10_19,f,white,29
2018HU0615704,5,4,51085,3,10_19,f,white,26
2018HU0615711,5,1,10702,3,50_59,m,white,86
2018HU0615711,5,2,10702,3,40_49,f,white,96
2018HU0615743,5,1,51110,3,70_79,f,white,51
2018HU0615743,5,2,51110,3,70_79,m,white,67
2018HU0615805,5,1,4102,3,30_39,f,white,135
2018HU0615805,5,2,4102,3,30_39,m,white,226
2018HU0615805,5,3,4102,3,10_19,m,white,154
2018HU0615805,5,4,4102,3,0_9,m,white,155
2018HU0615837,5,1,51167,3,70_79,m,white,73
2018HU0615837,5,2,51167,3,60_69,f,white,105
2018HU0615842,5,1,51045,3,80_89,f,white,18
2018HU0615874,5,1,51096,3,30_39,f,white,73
2018HU0615874,5,2,51096,3,10_19,m,white,55
2018HU0615874,5,3,51096,3,10_19,f,white,59
2018HU0615919,5,1,4101,3,30_39,m,white,104
2018HU0615919,5,2,4101,3,30_39,f,white,89
2018HU0615919,5,3,4101,3,0_9,f,white,84
2018HU0615919,5,4,4101,3,0_9,f,white,64
2018HU0615919,5,5,4101,3,0_9,m,white,103
2018HU0615919,5,6,4101,3,50_59,f,white,98
2018HU0615992,5,1,4103,3,20_29,m,other,33
2018HU0615992,5,2,4103,3,40_49,m,other,39
2018HU0616003,5,1,55001,3,60_69,f,black.aa,111
2018HU0616021,5,1,51085,3,80_89,f,black.aa,198
2018HU0616110,5,1,59303,3,40_49,m,asian,170
2018HU0616110,5,2,59303,3,40_49,f,asian,199
2018HU0616110,5,3,59303,3,10_19,m,asian,162
2018HU0616110,5,4,59303,3,60_69,f,asian,287
2018HU0616228,5,1,51225,3,60_69,f,white,181
2018HU0616258,5,1,51206,3,50_59,m,white,120
2018HU0616274,5,1,51040,3,50_59,f,white,69
2018HU0616299,5,1,59303,3,50_59,m,white,53
2018HU0616299,5,2,59303,3,50_59,f,white,50
2018HU0616425,5,1,10703,3,50_59,f,white,12
2018HU0616425,5,2,10703,3,50_59,m,white,11
2018HU0616452,5,1,51090,3,30_39,f,white,66
2018HU0616452,5,2,51090,3,40_49,m,white,61
2018HU0616452,5,3,51090,3,10_19,m,white,44
2018HU0616566,5,1,51145,3,70_79,m,white,21
2018HU0616566,5,2,51145,3,70_79,f,white,22
2018HU0616566,5,3,51145,3,40_49,f,white,23
2018HU0616622,5,1,51154,3,80_89,m,black.aa,60
2018HU0616643,5,1,51087,3,80_89,m,white,113
2018HU0616643,5,2,51087,3,70_79,f,white,70
2018HU0616643,5,3,51087,3,20_29,m,white,122
2018HU0616665,5,1,51115,3,50_59,f,white,48
2018HU0616665,5,2,51115,3,50_59,m,white,49
2018HU0616685,5,1,51084,3,50_59,m,white,29
2018HU0616686,5,1,51246,3,50_59,m,white,27
2018HU0616686,5,2,51246,3,10_19,m,white,18
2018HU0616686,5,3,51246,3,50_59,f,asian,16
2018HU0616686,5,4,51246,3,20_29,m,asian,33
2018HU0616694,5,1,59308,3,40_49,f,white,21
2018HU0616694,5,2,59308,3,50_59,m,white,23
2018HU0616694,5,3,59308,3,10_19,f,white,19
2018HU0616694,5,4,59308,3,10_19,m,black.aa,24
2018HU0616701,5,1,51154,3,30_39,f,black.aa,48
2018HU0616701,5,2,51154,3,10_19,f,black.aa,41
2018HU0616701,5,3,51154,3,0_9,m,black.aa,63
2018HU0616701,5,4,51154,3,60_69,f,black.aa,76
2018HU0616705,5,1,51090,3,80_89,f,white,179
2018HU0616765,5,1,51164,3,50_59,m,white,55
2018HU0616765,5,2,51164,3,60_69,f,white,49
2018HU0616921,5,1,59307,3,60_69,f,asian,17
2018HU0616921,5,2,59307,3,60_69,m,white,18
2018HU0616921,5,3,59307,3,30_39,f,white,19
2018HU0616921,5,4,59307,3,0_9,m,white,17
2018HU0616921,5,5,59307,3,40_49,m,white,22
2018HU0616946,5,1,51085,3,60_69,m,white,10
2018HU0616946,5,2,51085,3,60_69,f,white,12
2018HU0616946,5,3,51085,3,10_19,m,white,16
2018HU0616980,5,1,51120,3,70_79,f,white,56
2018HU0616986,5,1,10701,3,30_39,f,asian,23
2018HU0616986,5,2,10701,3,40_49,m,asian,28
2018HU0616986,5,3,10701,3,10_19,m,asian,19
2018HU0616994,5,1,51235,3,30_39,m,white,258
2018HU0617023,5,1,51224,3,70_79,m,white,24
2018HU0617023,5,2,51224,3,70_79,f,white,21
2018HU0617042,5,1,59305,3,60_69,f,white,49
2018HU0617042,5,2,59305,3,70_79,m,white,66
2018HU0617042,5,3,59305,3,10_19,m,white,85
2018HU0617071,5,1,51125,3,20_29,m,white,55
2018HU0617071,5,2,51125,3,20_29,f,white,75
2018HU0617084,5,1,51020,3,60_69,f,white,51
2018HU0617093,5,1,51135,3,30_39,f,white,137
2018HU0617094,5,1,55001,3,20_29,f,white,32
2018HU0617094,5,2,55001,3,20_29,m,white,47
2018HU0617110,5,1,51145,3,60_69,f,black.aa,89
2018HU0617110,5,2,51145,3,50_59,m,black.aa,81
2018HU0617110,5,3,51145,3,20_29,f,black.aa,172
2018HU0617167,5,1,51084,3,60_69,m,white,27
2018HU0617210,5,1,51255,3,30_39,f,white,565
2018HU0617210,5,2,51255,3,20_29,f,white,639
2018HU0617212,5,1,55001,3,30_39,m,other,234
2018HU0617212,5,2,55001,3,30_39,f,black.aa,381
2018HU0617212,5,3,55001,3,0_9,f,black.aa,234
2018HU0617247,5,1,51090,3,70_79,m,white,19
2018HU0617247,5,2,51090,3,50_59,f,white,27
2018HU0617259,5,1,51045,3,50_59,f,white,43
2018HU0617259,5,2,51045,3,50_59,m,white,35
2018HU0617284,5,1,51110,3,30_39,m,white,64
2018HU0617284,5,2,51110,3,30_39,f,white,67
2018HU0617284,5,3,51110,3,0_9,f,white,98
2018HU0617284,5,4,51110,3,0_9,f,white,100
2018HU0617284,5,5,51110,3,0_9,m,white,84
2018HU0617376,5,1,59308,3,50_59,m,white,41
2018HU0617376,5,2,59308,3,40_49,f,white,40
2018HU0617376,5,3,59308,3,10_19,f,white,36
2018HU0617378,5,1,51255,3,40_49,f,white,74
2018HU0617378,5,2,51255,3,40_49,m,two.,89
2018HU0617382,5,1,4103,3,50_59,m,white,70
2018HU0617382,5,2,4103,3,40_49,f,white,87
2018HU0617382,5,3,4103,3,20_29,f,white,113
2018HU0617382,5,4,4103,3,20_29,m,white,108
2018HU0617385,5,1,51040,3,30_39,f,white,34
2018HU0617385,5,2,51040,3,30_39,m,white,34
2018HU0617385,5,3,51040,3,10_19,f,white,28
2018HU0617454,5,1,51225,3,40_49,m,white,91
2018HU0617454,5,2,51225,3,40_49,f,white,85
2018HU0617454,5,3,51225,3,10_19,f,white,93
2018HU0617473,5,1,51235,3,60_69,f,white,64
2018HU0617478,5,1,51235,3,60_69,f,black.aa,30
2018HU0617478,5,2,51235,3,30_39,m,black.aa,43
2018HU0617478,5,3,51235,3,10_19,f,black.aa,35
2018HU0617535,5,1,51097,3,30_39,m,black.aa,306
2018HU0617535,5,2,51097,3,0_9,m,two.,519
2018HU0617535,5,3,51097,3,0_9,f,two.,649
2018HU0617535,5,4,51097,3,20_29,f,white,542
2018HU0617540,5,1,51167,3,30_39,f,white,121
2018HU0617540,5,2,51167,3,30_39,m,white,106
2018HU0617540,5,3,51167,3,0_9,f,white,96
2018HU0617540,5,4,51167,3,0_9,f,white,89
2018HU0617542,5,1,51175,3,80_89,f,black.aa,126
2018HU0617554,5,1,59301,3,70_79,f,white,52
2018HU0617554,5,2,59301,3,70_79,m,white,55
2018HU0617556,5,1,51115,3,40_49,m,white,40
2018HU0617556,5,2,51115,3,40_49,f,white,33
2018HU0617556,5,3,51115,3,20_29,f,white,26
2018HU0617556,5,4,51115,3,10_19,f,white,32
2018HU0617556,5,5,51115,3,0_9,m,white,25
2018HU0617556,5,6,51115,3,60_69,f,white,72
2018HU0617556,5,7,51115,3,20_29,m,white,55
2018HU0617610,5,1,51255,3,30_39,m,white,240
2018HU0617610,5,2,51255,3,30_39,f,other,191
2018HU0617795,5,1,55002,3,40_49,f,white,384
2018HU0617795,5,2,55002,3,40_49,m,white,325
2018HU0617795,5,3,55002,3,10_19,m,white,174
2018HU0617795,5,4,55002,3,10_19,m,white,287
2018HU0617795,5,5,55002,3,10_19,m,white,287
2018HU0617824,5,1,51215,3,50_59,m,white,27
2018HU0617824,5,2,51215,3,0_9,m,white,32
2018HU0617850,5,1,51090,3,20_29,f,white,148
2018HU0617850,5,2,51090,3,30_39,m,white,104
2018HU0617850,5,3,51090,3,0_9,m,white,121
2018HU0617862,5,1,51235,3,50_59,m,black.aa,185
2018HU0617862,5,2,51235,3,50_59,f,black.aa,164
2018HU0617884,5,1,51155,3,50_59,f,white,42
2018HU0617884,5,2,51155,3,50_59,m,white,48
2018HU0617889,5,1,51135,3,70_79,m,white,30
2018HU0617889,5,2,51135,3,70_79,f,white,23
2018HU0617900,5,1,51044,3,60_69,f,white,36
2018HU0617900,5,2,51044,3,60_69,m,white,28
2018HU0617900,5,3,51044,3,10_19,m,white,67
2018HU0617938,5,1,51087,3,60_69,m,white,34
2018HU0617938,5,2,51087,3,50_59,f,white,36
2018HU0617938,5,3,51087,3,10_19,m,white,59
2018HU0617938,5,4,51087,3,10_19,m,white,91
2018HU0617938,5,5,51087,3,20_29,m,white,53
2018HU0617944,5,1,51245,3,70_79,f,white,186
2018HU0617956,5,1,51090,3,50_59,m,white,94
2018HU0617956,5,2,51090,3,60_69,f,white,106
2018HU0618112,5,1,51244,3,70_79,m,white,135
2018HU0618279,5,1,51246,3,50_59,f,white,23
2018HU0618297,5,1,55001,3,70_79,f,white,35
2018HU0618321,5,1,51040,3,50_59,m,white,27
2018HU0618321,5,2,51040,3,50_59,f,white,48
2018HU0618326,5,1,51010,3,30_39,f,white,100
2018HU0618326,5,2,51010,3,0_9,f,white,50
2018HU0618326,5,3,51010,3,0_9,m,white,54
2018HU0618329,5,1,51224,3,40_49,m,white,81
2018HU0618336,5,1,59302,3,40_49,m,white,23
2018HU0618336,5,2,59302,3,40_49,f,asian,27
2018HU0618396,5,1,51097,3,20_29,m,a.ind..nat.ak,83
2018HU0618405,5,1,4101,3,70_79,m,white,100
2018HU0618405,5,2,4101,3,60_69,f,white,106
2018HU0618407,5,1,51110,3,30_39,f,white,21
2018HU0618424,5,1,51246,3,60_69,m,white,58
2018HU0618424,5,2,51246,3,40_49,f,black.aa,56
2018HU0618424,5,3,51246,3,10_19,m,two.,60
2018HU0618424,5,4,51246,3,0_9,f,two.,81
2018HU0618424,5,5,51246,3,60_69,f,black.aa,82
2018HU0618424,5,6,51246,3,20_29,f,black.aa,79
2018HU0618424,5,7,51246,3,0_9,f,black.aa,91
2018HU0618464,5,1,51255,3,50_59,m,white,197
2018HU0618464,5,2,51255,3,40_49,f,white,207
2018HU0618467,5,1,10702,3,30_39,m,white,70
2018HU0618467,5,2,10702,3,30_39,f,white,68
2018HU0618467,5,3,10702,3,0_9,f,white,61
2018HU0618467,5,4,10702,3,0_9,m,white,73
2018HU0618474,5,1,51167,3,40_49,m,other,69
2018HU0618517,5,1,59304,3,60_69,f,two.,151
2018HU0618517,5,2,59304,3,60_69,m,white,114
2018HU0618548,5,1,51225,3,30_39,m,asian,480
2018HU0618548,5,2,51225,3,30_39,f,asian,262
2018HU0618548,5,3,51225,3,0_9,m,asian,204
2018HU0618548,5,4,51225,3,0_9,m,asian,203
2018HU0618550,5,1,51097,3,50_59,f,black.aa,84
2018HU0618550,5,2,51097,3,50_59,m,black.aa,159
2018HU0618678,5,1,51145,3,50_59,m,white,97
2018HU0618678,5,2,51145,3,50_59,f,white,141
2018HU0618687,5,1,51154,3,80_89,f,white,23
2018HU0618780,5,1,51087,3,50_59,m,a.ind..nat.ak,58
2018HU0618780,5,2,51087,3,50_59,f,a.ind..nat.ak,49
2018HU0618939,5,1,51246,3,60_69,m,white,301
2018HU0618950,5,1,51097,3,80_89,f,black.aa,18
2018HU0619067,5,1,51089,3,20_29,f,white,121
2018HU0619067,5,2,51089,3,20_29,m,white,100
2018HU0619135,5,1,51040,3,60_69,f,white,92
2018HU0619160,5,1,4101,3,20_29,f,white,81
2018HU0619160,5,2,4101,3,20_29,m,white,68
2018HU0619160,5,3,4101,3,0_9,f,white,55
2018HU0619230,5,1,59308,3,50_59,m,white,203
2018HU0619233,5,1,59308,3,60_69,m,white,44
2018HU0619233,5,2,59308,3,60_69,f,white,38
2018HU0619329,5,1,59309,3,30_39,f,white,29
2018HU0619329,5,2,59309,3,40_49,m,white,48
2018HU0619337,5,1,51080,3,40_49,m,white,76
2018HU0619337,5,2,51080,3,40_49,f,asian,67
2018HU0619337,5,3,51080,3,10_19,m,two.,108
2018HU0619337,5,4,51080,3,10_19,f,two.,112
2018HU0619337,5,5,51080,3,70_79,m,asian,109
2018HU0619337,5,6,51080,3,70_79,f,asian,112
2018HU0619361,5,1,51155,3,50_59,f,white,370
2018HU0619361,5,2,51155,3,60_69,m,white,358
2018HU0619403,5,1,51215,3,70_79,f,white,173
2018HU0619403,5,2,51215,3,10_19,m,white,201
2018HU0619627,5,1,55001,3,20_29,m,asian,153
2018HU0619627,5,2,55001,3,30_39,f,asian,107
2018HU0619644,5,1,4103,3,70_79,f,black.aa,68
2018HU0619714,5,1,51120,3,50_59,f,white,19
2018HU0619714,5,2,51120,3,10_19,m,white,15
2018HU0619726,5,1,51224,3,20_29,m,white,132
2018HU0619740,5,1,51215,3,50_59,f,white,132
2018HU0619740,5,2,51215,3,20_29,m,white,176
2018HU0619740,5,3,51215,3,40_49,m,white,60
2018HU0619858,5,1,1302,3,80_89,m,white,78
2018HU0619863,5,1,51206,3,50_59,m,white,71
2018HU0619863,5,2,51206,3,50_59,f,white,89
2018HU0619863,5,3,51206,3,10_19,f,white,163
2018HU0619863,5,4,51206,3,10_19,m,white,138
2018HU0619863,5,5,51206,3,10_19,m,white,58
2018HU0619898,5,1,51215,3,40_49,m,white,64
2018HU0619898,5,2,51215,3,40_49,f,white,64
2018HU0619898,5,3,51215,3,10_19,m,white,47
2018HU0619898,5,4,51215,3,10_19,f,white,63
2018HU0619898,5,5,51215,3,0_9,f,white,61
2018HU0619941,5,1,4102,3,70_79,f,white,17
2018HU0620016,5,1,51255,3,60_69,f,white,115
2018HU0620016,5,2,51255,3,20_29,f,white,108
2018HU0620024,5,1,51245,3,40_49,f,white,11
2018HU0620024,5,2,51245,3,40_49,m,white,12
2018HU0620024,5,3,51245,3,20_29,f,white,11
2018HU0620024,5,4,51245,3,10_19,m,white,10
2018HU0620024,5,5,51245,3,0_9,f,white,11
2018HU0620024,5,6,51245,3,0_9,f,white,12
2018HU0620034,5,1,51155,3,30_39,m,black.aa,74
2018HU0620034,5,2,51155,3,30_39,f,white,54
2018HU0620034,5,3,51155,3,0_9,f,two.,128
2018HU0620112,5,1,51164,3,40_49,m,white,99
2018HU0620112,5,2,51164,3,50_59,m,white,91
2018HU0620162,5,1,51246,3,30_39,f,black.aa,56
2018HU0620162,5,2,51246,3,0_9,f,black.aa,88
2018HU0620257,5,1,51125,3,50_59,m,white,23
2018HU0620257,5,2,51125,3,50_59,f,white,33
2018HU0620268,5,1,51224,3,50_59,m,white,41
2018HU0620341,5,1,51110,3,40_49,m,white,38
2018HU0620341,5,2,51110,3,40_49,f,white,43
2018HU0620341,5,3,51110,3,20_29,f,white,77
2018HU0620341,5,4,51110,3,10_19,m,white,32
2018HU0620372,5,1,59306,3,50_59,f,black.aa,157
2018HU0620372,5,2,59306,3,10_19,f,black.aa,138
2018HU0620401,5,1,51175,3,20_29,f,white,139
2018HU0620434,5,1,51087,3,50_59,m,white,251
2018HU0620434,5,2,51087,3,40_49,f,white,573
2018HU0620434,5,3,51087,3,20_29,m,black.aa,439
2018HU0620457,5,1,51096,3,70_79,m,white,61
2018HU0620457,5,2,51096,3,70_79,f,white,78
2018HU0620482,5,1,51235,3,30_39,f,black.aa,22
2018HU0620482,5,2,51235,3,10_19,f,black.aa,13
2018HU0620516,5,1,51040,3,20_29,m,asian,72
2018HU0620551,5,1,51097,3,40_49,f,white,148
2018HU0620551,5,2,51097,3,30_39,m,white,77
2018HU0620551,5,3,51097,3,20_29,m,white,111
2018HU0620551,5,4,51097,3,10_19,m,white,168
2018HU0620581,5,1,51020,3,50_59,f,white,55
2018HU0620581,5,2,51020,3,50_59,m,white,61
2018HU0620605,5,1,4103,3,50_59,f,white,174
2018HU0620605,5,2,4103,3,20_29,f,white,336
2018HU0620627,5,1,51080,3,40_49,f,black.aa,77
2018HU0620635,5,1,59307,3,20_29,m,white,28
2018HU0620635,5,2,59307,3,20_29,f,white,28
2018HU0620666,5,1,59304,3,50_59,f,white,33
2018HU0620666,5,2,59304,3,50_59,m,white,27
2018HU0620735,5,1,51087,3,50_59,m,white,56
2018HU0620744,5,1,51125,3,80_89,m,white,43
2018HU0620744,5,2,51125,3,80_89,f,white,72
2018HU0620748,5,1,51235,3,60_69,m,white,80
2018HU0620748,5,2,51235,3,60_69,f,white,140
2018HU0620760,5,1,51215,3,60_69,f,white,166
2018HU0620791,5,1,51154,3,90_99,f,black.aa,44
2018HU0620841,5,1,51125,3,40_49,f,white,181
2018HU0620841,5,2,51125,3,50_59,m,white,98
2018HU0620841,5,3,51125,3,10_19,m,white,213
2018HU0620841,5,4,51125,3,0_9,f,white,266
2018HU0620863,5,1,59307,3,30_39,m,black.aa,98
2018HU0620863,5,2,59307,3,20_29,m,white,94
2018HU0620863,5,3,59307,3,20_29,f,asian,183
2018HU0620906,5,1,51115,3,70_79,m,white,39
2018HU0620906,5,2,51115,3,60_69,f,white,36
2018HU0620967,5,1,51105,3,50_59,m,black.aa,58
2018HU0620967,5,2,51105,3,50_59,m,black.aa,47
2018HU0621093,5,1,51125,3,40_49,f,white,14
2018HU0621093,5,2,51125,3,10_19,m,white,11
2018HU0621093,5,3,51125,3,10_19,f,white,16
2018HU0621162,5,1,55002,3,40_49,m,white,43
2018HU0621163,5,1,51110,3,50_59,f,white,64
2018HU0621163,5,2,51110,3,50_59,m,white,60
2018HU0621163,5,3,51110,3,20_29,m,white,73
2018HU0621200,5,1,59307,3,40_49,f,white,44
2018HU0621219,5,1,51040,3,70_79,f,white,119
2018HU0621237,5,1,59303,3,60_69,m,white,56
2018HU0621237,5,2,59303,3,60_69,f,white,53
2018HU0621277,5,1,51135,3,30_39,f,black.aa,23
2018HU0621277,5,2,51135,3,20_29,m,black.aa,22
2018HU0621376,5,1,51044,3,30_39,m,white,41
2018HU0621376,5,2,51044,3,20_29,f,white,45
2018HU0621405,5,1,51125,3,60_69,m,white,40
2018HU0621405,5,2,51125,3,60_69,f,white,35
2018HU0621425,5,1,59305,3,50_59,m,white,41
2018HU0621425,5,2,59305,3,50_59,f,white,29
2018HU0621425,5,3,59305,3,10_19,m,white,51
2018HU0621425,5,4,59305,3,10_19,m,white,39
2018HU0621431,5,1,51085,3,70_79,f,white,24
2018HU0621431,5,2,51085,3,50_59,m,white,33
2018HU0621489,5,1,51080,3,40_49,f,white,188
2018HU0621489,5,2,51080,3,50_59,m,white,176
2018HU0621489,5,3,51080,3,10_19,m,white,237
2018HU0621489,5,4,51080,3,10_19,m,white,239
2018HU0621514,5,1,51040,3,60_69,m,white,241
2018HU0621545,5,1,59307,3,60_69,f,white,91
2018HU0621545,5,2,59307,3,60_69,m,white,106
2018HU0621669,5,1,51080,3,50_59,f,white,269
2018HU0621669,5,2,51080,3,60_69,m,white,169
2018HU0621669,5,3,51080,3,10_19,f,white,167
2018HU0621703,5,1,59306,3,50_59,m,white,188
2018HU0621766,5,1,4101,3,60_69,m,white,138
2018HU0621790,5,1,51235,3,20_29,m,white,94
2018HU0621806,5,1,51206,3,50_59,m,white,91
2018HU0621806,5,2,51206,3,50_59,f,white,105
2018HU0621844,5,1,51225,3,50_59,m,white,99
2018HU0621844,5,2,51225,3,50_59,f,white,94
2018HU0621844,5,3,51225,3,20_29,m,asian,224
2018HU0621922,5,1,51215,3,50_59,f,white,28
2018HU0621922,5,2,51215,3,60_69,m,white,28
2018HU0621931,5,1,51085,3,50_59,f,white,52
2018HU0621931,5,2,51085,3,50_59,m,white,35
2018HU0621934,5,1,51125,3,40_49,m,white,57
2018HU0621934,5,2,51125,3,40_49,f,white,31
2018HU0621934,5,3,51125,3,10_19,m,white,35
2018HU0621934,5,4,51125,3,10_19,m,white,34
2018HU0622070,5,1,51087,3,50_59,m,white,5
2018HU0622152,5,1,59307,3,50_59,f,white,14
2018HU0622210,5,1,51045,3,40_49,f,white,147
2018HU0622210,5,2,51045,3,40_49,m,white,110
2018HU0622210,5,3,51045,3,20_29,m,white,233
2018HU0622210,5,4,51045,3,10_19,m,white,106
2018HU0622210,5,5,51045,3,0_9,m,white,106
2018HU0622230,5,1,51020,3,80_89,m,black.aa,41
2018HU0622230,5,2,51020,3,50_59,m,black.aa,83
2018HU0622234,5,1,51020,3,50_59,m,white,21
2018HU0622234,5,2,51020,3,40_49,f,white,19
2018HU0622244,5,1,51105,3,70_79,m,black.aa,30
2018HU0622244,5,2,51105,3,70_79,f,black.aa,19
2018HU0622244,5,3,51105,3,50_59,f,black.aa,41
2018HU0622244,5,4,51105,3,20_29,m,black.aa,56
2018HU0622252,5,1,51097,3,70_79,m,white,30
2018HU0622252,5,2,51097,3,70_79,f,white,38
2018HU0622279,5,1,51255,3,40_49,f,white,114
2018HU0622304,5,1,51096,3,20_29,m,white,13
2018HU0622309,5,1,51186,3,40_49,f,two.,411
