"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96"
"59151585",625.00,80.00,10.00,35.00,35.00,440.00,45.00,50.00,35.00,30.00,25.00,35.00,65.00,60.00,45.00,45.00,105.00,30.00,20.00,25.00,15.00,10.00,5.00,5.00,0.00,0.00,43.10,100.00,12.80,70.40,16.80,1.60,325.00,40.00,5.00,15.00,20.00,230.00,30.00,35.00,20.00,15.00,10.00,20.00,30.00,30.00,25.00,20.00,60.00,20.00,10.00,15.00,10.00,5.00,5.00,0.00,5.00,0.00,42.20,100.00,12.30,70.80,18.50,1.50,300.00,35.00,5.00,20.00,15.00,205.00,20.00,15.00,10.00,15.00,20.00,15.00,30.00,30.00,20.00,25.00,55.00,15.00,15.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,44.10,100.00,11.70,68.30,18.30,1.70
"59151586",615.00,105.00,20.00,45.00,45.00,380.00,30.00,30.00,25.00,20.00,40.00,50.00,45.00,45.00,50.00,50.00,130.00,55.00,30.00,30.00,15.00,15.00,10.00,5.00,0.00,0.00,43.90,100.00,17.10,61.80,21.10,2.40,310.00,60.00,10.00,25.00,25.00,190.00,10.00,20.00,20.00,5.00,15.00,30.00,15.00,20.00,30.00,25.00,65.00,25.00,10.00,20.00,5.00,0.00,5.00,0.00,0.00,0.00,42.80,100.00,19.40,61.30,21.00,0.00,305.00,45.00,10.00,20.00,20.00,185.00,15.00,15.00,10.00,10.00,25.00,20.00,25.00,20.00,20.00,25.00,70.00,30.00,20.00,10.00,5.00,10.00,10.00,5.00,0.00,0.00,45.10,100.00,14.80,60.70,23.00,3.30
"59151587",610.00,95.00,15.00,35.00,35.00,425.00,60.00,35.00,30.00,15.00,25.00,45.00,60.00,60.00,50.00,40.00,90.00,25.00,20.00,25.00,15.00,5.00,0.00,0.00,5.00,0.00,41.10,100.00,15.60,69.70,14.80,0.80,310.00,45.00,10.00,20.00,20.00,220.00,35.00,15.00,15.00,5.00,15.00,15.00,30.00,35.00,20.00,25.00,50.00,15.00,10.00,10.00,10.00,5.00,0.00,5.00,0.00,0.00,41.20,100.00,14.50,71.00,16.10,1.60,295.00,45.00,5.00,20.00,15.00,205.00,25.00,25.00,10.00,10.00,10.00,30.00,30.00,25.00,30.00,15.00,40.00,10.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,40.90,100.00,15.30,69.50,13.60,0.00
"59151588",590.00,85.00,20.00,30.00,35.00,405.00,50.00,50.00,20.00,25.00,15.00,45.00,55.00,45.00,50.00,45.00,105.00,30.00,25.00,25.00,15.00,10.00,5.00,5.00,0.00,0.00,42.20,100.00,14.40,68.60,17.80,1.70,305.00,45.00,10.00,20.00,15.00,205.00,30.00,25.00,15.00,10.00,5.00,25.00,25.00,20.00,30.00,25.00,50.00,20.00,10.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,41.00,100.00,14.80,67.20,16.40,0.00,290.00,40.00,10.00,15.00,20.00,200.00,20.00,25.00,10.00,15.00,10.00,20.00,35.00,25.00,20.00,20.00,50.00,15.00,10.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,43.40,100.00,13.80,69.00,17.20,1.70
"59151589",690.00,90.00,20.00,30.00,35.00,360.00,25.00,45.00,35.00,20.00,25.00,25.00,40.00,50.00,60.00,30.00,250.00,35.00,25.00,35.00,30.00,120.00,35.00,55.00,20.00,10.00,52.00,100.00,13.00,52.20,36.20,17.40,300.00,45.00,15.00,15.00,20.00,175.00,10.00,25.00,20.00,15.00,10.00,15.00,20.00,25.00,30.00,15.00,80.00,20.00,10.00,15.00,10.00,20.00,10.00,5.00,0.00,0.00,46.50,100.00,15.00,58.30,26.70,6.70,390.00,40.00,5.00,15.00,20.00,185.00,15.00,25.00,20.00,10.00,20.00,15.00,20.00,25.00,25.00,15.00,165.00,20.00,15.00,20.00,20.00,95.00,25.00,45.00,15.00,5.00,56.30,100.00,10.30,47.40,42.30,24.40
"59151590",535.00,75.00,20.00,25.00,25.00,365.00,40.00,50.00,35.00,25.00,20.00,25.00,55.00,60.00,30.00,25.00,90.00,20.00,30.00,20.00,15.00,5.00,5.00,0.00,0.00,0.00,41.40,100.00,14.00,68.20,16.80,0.90,255.00,30.00,5.00,10.00,10.00,190.00,25.00,20.00,20.00,15.00,15.00,15.00,20.00,30.00,15.00,10.00,40.00,10.00,10.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,40.80,100.00,11.80,74.50,15.70,0.00,275.00,45.00,15.00,20.00,10.00,180.00,15.00,25.00,15.00,15.00,15.00,10.00,35.00,35.00,10.00,10.00,50.00,10.00,20.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,42.00,100.00,16.40,65.50,18.20,1.80
"59151591",520.00,110.00,15.00,50.00,45.00,345.00,35.00,35.00,25.00,15.00,35.00,45.00,40.00,45.00,45.00,30.00,55.00,20.00,10.00,15.00,5.00,10.00,0.00,0.00,5.00,0.00,38.30,100.00,21.20,66.30,10.60,1.90,265.00,55.00,10.00,20.00,30.00,180.00,25.00,20.00,15.00,10.00,15.00,20.00,20.00,25.00,15.00,15.00,25.00,10.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,36.90,100.00,20.80,67.90,9.40,1.90,245.00,55.00,10.00,25.00,15.00,165.00,10.00,10.00,10.00,5.00,20.00,25.00,20.00,25.00,30.00,10.00,35.00,15.00,0.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,39.80,100.00,22.40,67.30,14.30,2.00
"59151592",420.00,80.00,25.00,20.00,35.00,280.00,25.00,30.00,30.00,20.00,20.00,35.00,30.00,35.00,35.00,20.00,65.00,15.00,20.00,5.00,15.00,10.00,5.00,5.00,0.00,0.00,40.10,100.00,19.00,66.70,15.50,2.40,200.00,30.00,15.00,5.00,10.00,140.00,20.00,15.00,10.00,10.00,10.00,20.00,15.00,15.00,15.00,10.00,30.00,10.00,5.00,0.00,5.00,10.00,0.00,5.00,0.00,0.00,40.20,100.00,15.00,70.00,15.00,5.00,220.00,45.00,15.00,15.00,20.00,140.00,10.00,20.00,15.00,5.00,15.00,15.00,10.00,15.00,20.00,10.00,35.00,5.00,10.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,40.00,100.00,20.50,63.60,15.90,2.30
"59151593",380.00,70.00,20.00,20.00,25.00,250.00,20.00,25.00,20.00,15.00,30.00,20.00,35.00,35.00,25.00,25.00,60.00,20.00,15.00,5.00,10.00,10.00,5.00,0.00,0.00,0.00,41.20,100.00,18.40,65.80,15.80,2.60,195.00,40.00,5.00,10.00,20.00,125.00,10.00,15.00,10.00,5.00,15.00,10.00,15.00,15.00,15.00,15.00,35.00,10.00,10.00,0.00,5.00,10.00,5.00,0.00,0.00,0.00,41.40,100.00,20.50,64.10,17.90,5.10,180.00,35.00,10.00,15.00,5.00,120.00,10.00,15.00,5.00,10.00,15.00,5.00,15.00,20.00,10.00,15.00,30.00,10.00,5.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,41.00,100.00,19.40,66.70,16.70,2.80
"59151594",620.00,120.00,35.00,40.00,45.00,380.00,50.00,25.00,25.00,30.00,40.00,30.00,50.00,55.00,45.00,35.00,115.00,40.00,20.00,15.00,25.00,25.00,20.00,0.00,0.00,0.00,41.30,100.00,19.40,61.30,18.50,4.00,290.00,55.00,20.00,10.00,20.00,190.00,25.00,10.00,10.00,15.00,20.00,10.00,20.00,30.00,20.00,15.00,50.00,15.00,5.00,5.00,10.00,10.00,10.00,0.00,0.00,0.00,41.00,100.00,19.00,65.50,17.20,3.40,330.00,70.00,20.00,25.00,30.00,195.00,20.00,10.00,15.00,15.00,20.00,20.00,30.00,20.00,25.00,20.00,65.00,20.00,15.00,10.00,15.00,15.00,10.00,0.00,0.00,0.00,41.50,100.00,21.20,59.10,19.70,4.50
"59151595",530.00,125.00,40.00,35.00,50.00,355.00,45.00,35.00,15.00,20.00,35.00,50.00,55.00,40.00,45.00,25.00,50.00,15.00,10.00,10.00,5.00,10.00,10.00,0.00,0.00,0.00,36.30,100.00,23.60,67.00,9.40,1.90,270.00,70.00,20.00,15.00,30.00,185.00,20.00,20.00,5.00,5.00,20.00,25.00,30.00,20.00,25.00,15.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,35.00,100.00,25.90,68.50,7.40,1.90,260.00,55.00,20.00,20.00,15.00,170.00,20.00,15.00,10.00,15.00,15.00,25.00,25.00,15.00,20.00,10.00,35.00,5.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,37.70,100.00,21.20,65.40,13.50,0.00
"59151597",545.00,105.00,25.00,40.00,45.00,365.00,55.00,40.00,10.00,25.00,30.00,35.00,50.00,50.00,40.00,30.00,75.00,15.00,20.00,15.00,15.00,10.00,5.00,5.00,0.00,0.00,39.10,100.00,19.30,67.00,13.80,1.80,265.00,50.00,5.00,20.00,25.00,180.00,30.00,20.00,5.00,10.00,10.00,15.00,25.00,30.00,25.00,15.00,35.00,5.00,5.00,10.00,5.00,10.00,5.00,5.00,0.00,0.00,40.10,100.00,18.90,67.90,13.20,3.80,280.00,60.00,15.00,20.00,20.00,185.00,20.00,20.00,5.00,20.00,20.00,20.00,25.00,25.00,15.00,10.00,40.00,10.00,10.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,38.20,100.00,21.40,66.10,14.30,1.80
"59151598",395.00,75.00,15.00,30.00,30.00,250.00,35.00,10.00,25.00,10.00,15.00,30.00,35.00,25.00,40.00,20.00,70.00,20.00,15.00,20.00,5.00,0.00,0.00,0.00,0.00,0.00,41.00,100.00,19.00,63.30,17.70,0.00,195.00,45.00,10.00,20.00,15.00,120.00,15.00,5.00,10.00,5.00,10.00,15.00,20.00,10.00,20.00,15.00,35.00,10.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,39.60,100.00,23.10,61.50,17.90,0.00,200.00,30.00,5.00,10.00,10.00,130.00,25.00,5.00,10.00,5.00,10.00,10.00,15.00,20.00,25.00,10.00,35.00,10.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,42.40,100.00,15.00,65.00,17.50,2.50
"59151599",420.00,75.00,15.00,30.00,30.00,285.00,30.00,20.00,15.00,20.00,25.00,30.00,40.00,35.00,50.00,30.00,60.00,25.00,20.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,41.20,100.00,17.90,67.90,14.30,0.00,210.00,40.00,5.00,10.00,20.00,145.00,10.00,10.00,10.00,5.00,15.00,15.00,20.00,15.00,30.00,15.00,25.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,41.30,100.00,19.00,69.00,11.90,0.00,210.00,35.00,10.00,15.00,15.00,140.00,15.00,10.00,0.00,15.00,10.00,15.00,20.00,15.00,20.00,15.00,35.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,100.00,16.70,66.70,16.70,0.00
"59151600",685.00,125.00,45.00,40.00,40.00,460.00,35.00,30.00,30.00,40.00,55.00,70.00,55.00,45.00,45.00,50.00,100.00,25.00,35.00,15.00,10.00,10.00,10.00,0.00,0.00,0.00,40.30,100.00,18.20,67.20,14.60,1.50,340.00,60.00,20.00,25.00,20.00,235.00,20.00,20.00,10.00,15.00,25.00,35.00,30.00,25.00,25.00,25.00,40.00,10.00,20.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,39.70,100.00,17.60,69.10,11.80,1.50,350.00,65.00,25.00,15.00,20.00,225.00,15.00,10.00,20.00,25.00,30.00,35.00,30.00,25.00,15.00,25.00,55.00,20.00,20.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,40.80,100.00,18.60,64.30,15.70,1.40
"59151601",470.00,90.00,25.00,25.00,40.00,335.00,45.00,40.00,30.00,30.00,35.00,25.00,35.00,35.00,35.00,30.00,45.00,30.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,36.00,100.00,19.10,71.30,9.60,0.00,215.00,45.00,10.00,10.00,20.00,150.00,20.00,20.00,15.00,15.00,15.00,10.00,15.00,15.00,15.00,15.00,20.00,20.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.30,100.00,20.90,69.80,9.30,0.00,255.00,45.00,15.00,15.00,20.00,190.00,25.00,20.00,15.00,15.00,20.00,15.00,20.00,20.00,15.00,15.00,25.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.50,100.00,17.60,74.50,9.80,0.00
"59151602",915.00,180.00,45.00,60.00,80.00,595.00,50.00,65.00,45.00,35.00,45.00,45.00,90.00,75.00,70.00,70.00,145.00,55.00,40.00,25.00,20.00,15.00,10.00,5.00,0.00,0.00,40.80,100.00,19.70,65.00,15.80,1.60,460.00,95.00,30.00,25.00,40.00,295.00,30.00,30.00,20.00,20.00,20.00,20.00,50.00,35.00,35.00,35.00,80.00,25.00,20.00,15.00,10.00,5.00,0.00,5.00,0.00,0.00,40.80,100.00,20.70,64.10,17.40,1.10,455.00,85.00,15.00,40.00,35.00,300.00,15.00,30.00,20.00,20.00,30.00,30.00,45.00,45.00,40.00,35.00,65.00,25.00,15.00,15.00,5.00,5.00,0.00,5.00,0.00,0.00,40.90,100.00,18.70,65.90,14.30,1.10
"59151603",510.00,75.00,25.00,20.00,30.00,360.00,35.00,25.00,45.00,40.00,30.00,40.00,40.00,30.00,35.00,40.00,80.00,30.00,25.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,40.30,100.00,14.70,70.60,15.70,0.00,255.00,30.00,10.00,10.00,15.00,190.00,20.00,10.00,25.00,20.00,15.00,20.00,15.00,20.00,20.00,20.00,40.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,41.60,100.00,11.80,74.50,15.70,0.00,250.00,40.00,15.00,15.00,15.00,170.00,20.00,10.00,15.00,20.00,15.00,25.00,20.00,15.00,15.00,15.00,35.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,38.90,100.00,16.00,68.00,14.00,0.00
"59151605",855.00,125.00,45.00,45.00,35.00,605.00,40.00,50.00,55.00,75.00,50.00,85.00,85.00,60.00,60.00,55.00,120.00,50.00,30.00,25.00,15.00,5.00,0.00,5.00,0.00,0.00,40.50,100.00,14.60,70.80,14.00,0.60,400.00,65.00,25.00,25.00,20.00,280.00,20.00,20.00,25.00,40.00,25.00,35.00,35.00,30.00,25.00,20.00,55.00,25.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,39.40,100.00,16.30,70.00,13.80,0.00,455.00,60.00,20.00,20.00,20.00,330.00,20.00,25.00,25.00,40.00,25.00,50.00,45.00,25.00,35.00,30.00,60.00,25.00,15.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,41.40,100.00,13.20,72.50,13.20,1.10
"59151606",620.00,105.00,30.00,45.00,30.00,440.00,40.00,40.00,35.00,30.00,35.00,45.00,65.00,50.00,55.00,50.00,80.00,30.00,15.00,15.00,5.00,10.00,10.00,0.00,0.00,0.00,40.50,100.00,16.90,71.00,12.90,1.60,320.00,60.00,15.00,30.00,15.00,220.00,15.00,25.00,20.00,15.00,15.00,25.00,30.00,25.00,25.00,20.00,40.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,39.20,100.00,18.80,68.80,12.50,0.00,305.00,45.00,15.00,15.00,15.00,220.00,20.00,15.00,20.00,15.00,15.00,20.00,35.00,30.00,30.00,25.00,40.00,15.00,10.00,5.00,0.00,10.00,5.00,5.00,0.00,0.00,41.80,100.00,14.80,72.10,13.10,3.30
"59151607",825.00,120.00,35.00,40.00,45.00,545.00,50.00,75.00,40.00,35.00,40.00,50.00,75.00,65.00,60.00,55.00,155.00,45.00,45.00,30.00,15.00,15.00,15.00,5.00,0.00,0.00,42.50,100.00,14.50,66.10,18.80,1.80,420.00,65.00,20.00,25.00,20.00,280.00,30.00,40.00,20.00,15.00,20.00,20.00,40.00,35.00,25.00,30.00,75.00,20.00,25.00,15.00,15.00,5.00,0.00,5.00,0.00,0.00,41.30,100.00,15.50,66.70,17.90,1.20,400.00,55.00,15.00,15.00,25.00,270.00,15.00,35.00,20.00,15.00,25.00,30.00,40.00,30.00,35.00,25.00,80.00,30.00,15.00,10.00,5.00,10.00,5.00,0.00,0.00,0.00,43.90,100.00,13.80,67.50,20.00,2.50
"59151608",330.00,60.00,15.00,30.00,15.00,220.00,25.00,25.00,15.00,20.00,25.00,20.00,25.00,30.00,20.00,15.00,50.00,20.00,15.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,39.80,100.00,18.20,66.70,15.20,0.00,170.00,40.00,10.00,15.00,10.00,110.00,15.00,15.00,5.00,5.00,10.00,5.00,15.00,15.00,10.00,5.00,25.00,10.00,5.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,37.10,100.00,23.50,64.70,14.70,0.00,160.00,20.00,5.00,10.00,5.00,115.00,15.00,5.00,10.00,15.00,10.00,10.00,10.00,15.00,10.00,10.00,30.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,42.70,100.00,12.50,71.90,18.80,0.00
"59151609",740.00,125.00,30.00,40.00,50.00,510.00,55.00,40.00,40.00,45.00,45.00,45.00,75.00,65.00,60.00,50.00,105.00,40.00,25.00,25.00,15.00,10.00,5.00,5.00,0.00,0.00,40.40,100.00,16.90,68.90,14.20,1.40,385.00,70.00,20.00,25.00,30.00,270.00,25.00,20.00,20.00,25.00,25.00,20.00,45.00,30.00,35.00,20.00,50.00,15.00,10.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,39.40,100.00,18.20,70.10,13.00,1.30,350.00,55.00,15.00,15.00,20.00,240.00,25.00,15.00,20.00,25.00,20.00,30.00,30.00,30.00,25.00,25.00,60.00,20.00,20.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,41.50,100.00,15.70,68.60,17.10,1.40
"59151610",635.00,110.00,25.00,40.00,40.00,455.00,45.00,65.00,35.00,30.00,35.00,40.00,55.00,70.00,55.00,30.00,70.00,15.00,15.00,20.00,5.00,10.00,5.00,5.00,0.00,0.00,38.60,100.00,17.30,71.70,11.00,1.60,310.00,60.00,20.00,20.00,20.00,220.00,25.00,30.00,20.00,10.00,20.00,20.00,15.00,40.00,30.00,15.00,30.00,10.00,5.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,36.90,100.00,19.40,71.00,9.70,1.60,325.00,50.00,10.00,15.00,25.00,240.00,20.00,35.00,20.00,15.00,15.00,25.00,35.00,35.00,25.00,15.00,45.00,10.00,10.00,5.00,10.00,10.00,0.00,5.00,0.00,0.00,40.20,100.00,15.40,73.80,13.80,3.10
"59151611",635.00,125.00,30.00,45.00,45.00,460.00,35.00,40.00,35.00,35.00,30.00,65.00,60.00,70.00,60.00,30.00,50.00,25.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,37.90,100.00,19.70,72.40,7.90,0.80,315.00,65.00,15.00,25.00,25.00,235.00,20.00,15.00,15.00,20.00,15.00,30.00,25.00,35.00,30.00,15.00,20.00,10.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,37.50,100.00,20.60,74.60,6.30,0.00,320.00,60.00,15.00,25.00,15.00,235.00,15.00,20.00,15.00,15.00,20.00,35.00,35.00,30.00,25.00,15.00,30.00,15.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,38.30,100.00,18.80,73.40,9.40,1.60
"59151612",750.00,165.00,55.00,65.00,45.00,530.00,70.00,45.00,45.00,65.00,55.00,65.00,60.00,55.00,40.00,35.00,55.00,30.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,34.00,100.00,22.00,70.70,7.30,0.00,370.00,75.00,30.00,25.00,20.00,265.00,40.00,30.00,20.00,30.00,30.00,30.00,30.00,30.00,20.00,15.00,25.00,15.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,34.00,100.00,20.30,71.60,6.80,0.00,380.00,90.00,25.00,40.00,25.00,265.00,35.00,15.00,20.00,35.00,30.00,35.00,30.00,25.00,20.00,20.00,25.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,34.00,100.00,23.70,69.70,6.60,0.00
"59151613",310.00,80.00,20.00,30.00,35.00,215.00,30.00,20.00,20.00,10.00,25.00,25.00,40.00,20.00,15.00,20.00,15.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,100.00,25.80,69.40,4.80,0.00,175.00,45.00,10.00,20.00,15.00,120.00,25.00,15.00,10.00,5.00,10.00,10.00,15.00,10.00,10.00,5.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,31.50,100.00,25.70,68.60,5.70,0.00,140.00,35.00,5.00,15.00,10.00,100.00,10.00,5.00,10.00,0.00,10.00,15.00,20.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.60,100.00,25.00,71.40,3.60,0.00
"59151614",505.00,125.00,30.00,55.00,35.00,340.00,30.00,30.00,30.00,25.00,35.00,50.00,50.00,25.00,40.00,20.00,45.00,10.00,15.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,35.40,100.00,24.80,67.30,8.90,1.00,255.00,65.00,10.00,35.00,20.00,170.00,20.00,10.00,10.00,15.00,15.00,20.00,25.00,20.00,25.00,5.00,15.00,5.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,35.10,100.00,25.50,66.70,5.90,2.00,250.00,60.00,15.00,25.00,15.00,170.00,10.00,15.00,15.00,10.00,20.00,30.00,25.00,15.00,15.00,10.00,25.00,0.00,10.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,35.80,100.00,24.00,68.00,10.00,0.00
"59151616",420.00,65.00,5.00,25.00,25.00,275.00,40.00,25.00,10.00,5.00,10.00,40.00,30.00,50.00,35.00,35.00,85.00,20.00,35.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,44.20,100.00,15.50,65.50,20.20,1.20,215.00,35.00,5.00,15.00,10.00,140.00,25.00,15.00,5.00,0.00,5.00,15.00,15.00,20.00,20.00,15.00,45.00,10.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,43.60,100.00,16.30,65.10,20.90,2.30,205.00,30.00,5.00,5.00,20.00,135.00,15.00,10.00,5.00,5.00,5.00,20.00,15.00,30.00,15.00,15.00,40.00,10.00,20.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,44.80,100.00,14.60,65.90,19.50,0.00
"59151617",775.00,120.00,40.00,40.00,40.00,530.00,55.00,40.00,50.00,40.00,45.00,45.00,65.00,70.00,65.00,50.00,130.00,60.00,40.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,41.40,100.00,15.50,68.40,16.80,0.00,385.00,65.00,25.00,20.00,25.00,255.00,30.00,15.00,25.00,20.00,15.00,20.00,30.00,35.00,30.00,25.00,70.00,25.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,41.40,100.00,16.90,66.20,18.20,0.00,390.00,55.00,20.00,25.00,15.00,270.00,25.00,25.00,25.00,15.00,30.00,20.00,35.00,40.00,35.00,25.00,65.00,30.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,41.50,100.00,14.10,69.20,16.70,0.00
"59151618",825.00,125.00,40.00,40.00,45.00,565.00,50.00,50.00,50.00,50.00,40.00,50.00,65.00,90.00,65.00,50.00,130.00,25.00,40.00,35.00,25.00,10.00,5.00,0.00,0.00,0.00,41.70,100.00,15.20,68.50,15.80,1.20,410.00,60.00,20.00,20.00,20.00,280.00,25.00,30.00,25.00,35.00,20.00,30.00,30.00,45.00,30.00,20.00,65.00,15.00,15.00,20.00,10.00,10.00,5.00,0.00,0.00,0.00,41.70,100.00,14.60,68.30,15.90,2.40,420.00,65.00,20.00,20.00,25.00,285.00,30.00,20.00,30.00,20.00,25.00,25.00,35.00,45.00,40.00,25.00,65.00,15.00,20.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,41.60,100.00,15.50,67.90,15.50,1.20
"59151619",440.00,65.00,20.00,25.00,20.00,305.00,25.00,45.00,10.00,30.00,20.00,20.00,30.00,50.00,35.00,45.00,60.00,30.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,41.50,100.00,14.80,69.30,13.60,1.10,225.00,30.00,10.00,10.00,10.00,155.00,10.00,30.00,5.00,15.00,10.00,10.00,15.00,25.00,15.00,20.00,35.00,15.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,42.10,100.00,13.30,68.90,15.60,0.00,210.00,30.00,10.00,10.00,10.00,155.00,15.00,20.00,10.00,15.00,5.00,5.00,20.00,30.00,15.00,20.00,30.00,15.00,10.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,40.90,100.00,14.30,73.80,14.30,2.40
"59151620",505.00,90.00,30.00,35.00,30.00,360.00,30.00,35.00,25.00,25.00,30.00,30.00,45.00,60.00,40.00,35.00,60.00,10.00,20.00,10.00,15.00,10.00,5.00,0.00,0.00,0.00,39.70,100.00,17.80,71.30,11.90,2.00,245.00,45.00,10.00,15.00,10.00,185.00,10.00,20.00,15.00,15.00,15.00,15.00,25.00,30.00,20.00,15.00,25.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,39.90,100.00,18.40,75.50,10.20,0.00,255.00,50.00,15.00,20.00,15.00,175.00,20.00,20.00,10.00,15.00,15.00,15.00,20.00,30.00,15.00,15.00,35.00,10.00,10.00,5.00,10.00,5.00,0.00,5.00,5.00,0.00,39.60,100.00,19.60,68.60,13.70,2.00
"59151621",400.00,70.00,15.00,20.00,30.00,280.00,35.00,25.00,10.00,10.00,20.00,25.00,40.00,45.00,45.00,25.00,55.00,20.00,15.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,41.50,100.00,17.50,70.00,13.80,1.30,205.00,40.00,5.00,10.00,25.00,145.00,25.00,15.00,5.00,5.00,5.00,10.00,30.00,20.00,20.00,20.00,25.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,40.50,100.00,19.50,70.70,12.20,0.00,195.00,30.00,10.00,10.00,5.00,135.00,15.00,5.00,5.00,0.00,10.00,15.00,15.00,25.00,25.00,15.00,30.00,10.00,10.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,42.60,100.00,15.40,69.20,15.40,2.60
