"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"59153532",648.00,,,283.00,278.00,9000.00,0.07
"59153533",1075.00,,,354.00,347.00,961.90,1.12
"59153534",590.00,,,203.00,196.00,1023.60,0.58
"59153535",1405.00,,,677.00,670.00,9379.20,0.15
"59153537",1236.00,,,579.00,560.00,3560.90,0.35
"59153538",684.00,,,429.00,408.00,5302.30,0.13
"59153539",1199.00,,,450.00,449.00,7145.40,0.17
"59153540",583.00,,,215.00,215.00,5789.50,0.10
"59153541",1032.00,,,365.00,365.00,6912.30,0.15
"59153542",898.00,,,471.00,469.00,4621.70,0.19
"59153543",287.00,,,90.00,89.00,4189.80,0.07
"59153545",526.00,,,206.00,201.00,3095.90,0.17
"59153546",383.00,,,147.00,138.00,4118.30,0.09
"59153547",1259.00,,,507.00,496.00,2995.50,0.42
"59153548",2463.00,,,825.00,792.00,1722.10,1.43
"59153549",103.00,,,32.00,30.00,5478.70,0.02
"59153551",2705.00,,,1312.00,1271.00,13661.60,0.20
"59153552",950.00,,,602.00,590.00,3816.80,0.25
"59153553",565.00,,,359.00,351.00,17879.70,0.03
"59153554",1648.00,,,668.00,653.00,3920.10,0.42
"59153555",1671.00,,,881.00,822.00,28564.10,0.06
"59153556",898.00,,,484.00,444.00,11617.10,0.08
"59153557",1234.00,,,566.00,548.00,21879.40,0.06
"59153558",1197.00,,,581.00,571.00,10931.50,0.11
"59153560",542.00,,,185.00,179.00,1527.20,0.35
"59153561",840.00,,,290.00,282.00,1390.50,0.60
"59153562",387.00,,,223.00,190.00,7385.50,0.05
"59153563",473.00,,,190.00,182.00,8461.50,0.06
"59153565",4746.00,,,2259.00,2003.00,2875.00,1.65
"59153566",627.00,,,219.00,217.00,3262.20,0.19
"59153567",925.00,,,361.00,333.00,487.90,1.90
"59153568",409.00,,,186.00,162.00,641.20,0.64
"59153569",116.00,,,300.00,50.00,0.10,796.10
"59153570",1260.00,,,469.00,457.00,56.90,22.16
"59153571",358.00,,,143.00,142.00,7033.40,0.05
"59153572",1122.00,,,431.00,427.00,6328.30,0.18
"59153573",478.00,,,212.00,210.00,1736.90,0.28
"59153574",113.00,,,31.00,31.00,407.90,0.28
"59153575",683.00,,,351.00,300.00,7235.20,0.09
"59153576",384.00,,,243.00,142.00,351.50,1.09
"59153577",10.00,,,9.00,6.00,46.90,0.21
"59153578",698.00,,,342.00,262.00,3221.00,0.22
"59153579",450.00,,,334.00,333.00,27108.40,0.02
"59153580",924.00,,,678.00,564.00,22814.80,0.04
"59153581",846.00,,,357.00,325.00,21804.10,0.04
"59153582",1078.00,,,830.00,713.00,29056.60,0.04
"59153583",1093.00,,,607.00,529.00,27601.00,0.04
"59153584",1876.00,,,1242.00,1126.00,19664.60,0.10
"59153585",730.00,,,592.00,525.00,5721.00,0.13
"59153586",1171.00,,,776.00,729.00,297.90,3.93
"59153587",753.00,,,532.00,509.00,49539.50,0.02
"59153588",920.00,,,702.00,672.00,28048.80,0.03
"59153589",936.00,,,708.00,683.00,28536.60,0.03
"59153590",434.00,,,314.00,311.00,24659.10,0.02
"59153591",871.00,,,630.00,589.00,22623.40,0.04
"59153592",1360.00,,,463.00,437.00,52.00,26.14
"59153593",643.00,,,292.00,253.00,116.90,5.50
"59153594",0.00,,,0.00,0.00,0.00,0.01
"59153595",850.00,,,260.00,251.00,604.30,1.41
"59153596",676.00,,,245.00,239.00,856.60,0.79
"59153597",567.00,,,187.00,175.00,4169.10,0.14
"59153598",2125.00,,,648.00,640.00,2813.50,0.76
"59153599",3209.00,,,1008.00,993.00,2370.40,1.35
"59153600",454.00,,,153.00,147.00,2216.80,0.20
"59153601",472.00,,,168.00,159.00,2358.80,0.20
"59153602",814.00,,,302.00,298.00,44.80,18.16
"59153603",558.00,,,292.00,264.00,29.40,19.01
"59153604",10.00,,,4.00,4.00,18.80,0.53
"59153606",463.00,,,108.00,106.00,38.30,12.09
"59153607",782.00,,,222.00,213.00,19.90,39.32
"59153608",784.00,,,230.00,215.00,11.80,66.33
"59153609",998.00,,,440.00,435.00,382.40,2.61
"59153610",429.00,,,192.00,192.00,2555.10,0.17
"59153611",638.00,,,232.00,226.00,2747.60,0.23
"59153612",574.00,,,197.00,195.00,3512.90,0.16
"59153613",806.00,,,282.00,279.00,3001.90,0.27
"59153614",401.00,,,182.00,181.00,2822.00,0.14
"59153615",484.00,,,254.00,251.00,4013.30,0.12
"59153616",962.00,,,453.00,400.00,57.70,16.68
"59153617",525.00,,,205.00,171.00,108.10,4.86
"59153618",533.00,,,226.00,208.00,26.40,20.19
"59153619",900.00,,,257.00,251.00,5521.50,0.16
"59153620",1167.00,,,362.00,355.00,3446.50,0.34
"59153621",747.00,,,229.00,227.00,8263.30,0.09
"59153622",689.00,,,191.00,176.00,5271.60,0.13
"59153623",610.00,,,187.00,174.00,4780.60,0.13
"59153624",524.00,,,155.00,149.00,565.90,0.93
"59153625",602.00,,,193.00,179.00,4499.30,0.13
"59153626",748.00,,,211.00,196.00,5549.00,0.13
"59153627",477.00,,,155.00,136.00,4837.70,0.10
"59153628",550.00,,,200.00,186.00,6097.60,0.09
"59153629",718.00,,,244.00,221.00,1716.90,0.42
"59153630",474.00,,,167.00,148.00,1676.70,0.28
"59153631",814.00,,,277.00,267.00,2971.90,0.27
"59153632",2403.00,,,751.00,743.00,3875.80,0.62
"59153633",815.00,,,273.00,246.00,98.80,8.25
"59153634",592.00,,,221.00,201.00,3259.90,0.18
"59153635",410.00,,,152.00,138.00,2601.50,0.16
"59153636",576.00,,,202.00,179.00,2738.90,0.21
"59153637",477.00,,,169.00,149.00,4827.90,0.10
"59153638",487.00,,,171.00,149.00,3975.50,0.12
"59153639",607.00,,,195.00,184.00,3858.90,0.16
"59153640",521.00,,,166.00,154.00,6837.30,0.08
"59153641",507.00,,,165.00,154.00,5024.80,0.10
"59153642",599.00,,,216.00,208.00,6038.30,0.10
"59153643",1070.00,,,442.00,436.00,6135.30,0.17
"59153644",1708.00,,,802.00,779.00,9872.80,0.17
"59153645",2703.00,,,1219.00,1165.00,3038.10,0.89
"59153646",492.00,,,287.00,277.00,5707.70,0.09
"59153647",423.00,,,167.00,164.00,3905.80,0.11
"59153648",912.00,,,498.00,484.00,23147.20,0.04
"59153649",722.00,,,303.00,295.00,4731.30,0.15
"59153650",476.00,,,173.00,171.00,18814.20,0.03
"59153651",494.00,,,249.00,234.00,9165.10,0.05
"59153652",573.00,,,222.00,202.00,3047.90,0.19
"59153653",1805.00,,,821.00,799.00,3701.80,0.49
"59153654",1267.00,,,612.00,599.00,28344.50,0.04
"59153655",2126.00,,,965.00,953.00,3325.00,0.64
"59153656",548.00,,,210.00,188.00,641.20,0.85
"59153657",2818.00,,,1618.00,1598.00,16176.80,0.17
"59153658",849.00,,,431.00,379.00,1296.00,0.66
"59153659",841.00,,,442.00,386.00,10108.20,0.08
"59153660",1140.00,,,608.00,593.00,6481.00,0.18
"59153661",620.00,,,308.00,306.00,7029.50,0.09
"59153662",2686.00,,,1438.00,1374.00,22859.60,0.12
"59153663",867.00,,,520.00,362.00,128.40,6.75
"59153664",266.00,,,121.00,99.00,951.70,0.28
"59153665",1109.00,,,522.00,444.00,83.20,13.33
"59153666",927.00,,,480.00,384.00,44.90,20.64
"59153667",511.00,,,272.00,206.00,55.90,9.13
"59153668",366.00,,,258.00,246.00,23018.90,0.02
"59153669",513.00,,,248.00,239.00,30000.00,0.02
"59153670",705.00,,,460.00,456.00,41964.30,0.02
"59153671",419.00,,,299.00,285.00,26687.90,0.02
"59153672",657.00,,,425.00,423.00,41062.50,0.02
"59153673",669.00,,,430.00,424.00,37374.30,0.02
"59153674",620.00,,,398.00,396.00,35838.20,0.02
"59153675",727.00,,,501.00,495.00,41073.40,0.02
"59153676",832.00,,,568.00,556.00,26838.70,0.03
"59153677",412.00,,,313.00,258.00,26753.20,0.02
"59153678",604.00,,,410.00,407.00,34712.60,0.02
"59153679",694.00,,,477.00,465.00,9612.20,0.07
"59153680",758.00,,,569.00,544.00,29725.50,0.03
"59153681",966.00,,,657.00,626.00,40588.20,0.02
"59153682",741.00,,,527.00,489.00,14087.50,0.05
"59153683",1353.00,,,928.00,783.00,34080.60,0.04
"59153684",769.00,,,525.00,508.00,11308.80,0.07
"59153685",507.00,,,303.00,286.00,32088.60,0.02
"59153686",869.00,,,499.00,476.00,3564.40,0.24
"59153687",617.00,,,355.00,343.00,8714.70,0.07
"59153688",788.00,,,378.00,373.00,19650.90,0.04
"59153689",829.00,,,370.00,361.00,2763.30,0.30
"59153690",467.00,,,222.00,222.00,16738.40,0.03
"59153691",498.00,,,334.00,327.00,6475.90,0.08
"59153692",1393.00,,,788.00,755.00,18450.30,0.08
"59153693",437.00,,,153.00,141.00,531.20,0.82
"59153694",484.00,,,172.00,164.00,1675.90,0.29
"59153695",3499.00,,,1961.00,1703.00,425.00,8.23
"59153696",865.00,,,323.00,323.00,621.30,1.39
"59153697",1894.00,,,688.00,684.00,3800.90,0.50
"59153698",615.00,,,202.00,202.00,284.90,2.16
"59153699",513.00,,,190.00,190.00,4515.80,0.11
"59153700",389.00,,,130.00,128.00,2940.30,0.13
"59153701",1637.00,,,887.00,810.00,25861.00,0.06
"59153702",949.00,,,385.00,374.00,11952.10,0.08
"59153703",2862.00,,,1183.00,1118.00,12030.30,0.24
"59153704",847.00,,,286.00,263.00,525.90,1.61
"59153705",839.00,,,279.00,267.00,9801.40,0.09
"59153706",995.00,,,353.00,331.00,3946.80,0.25
"59153707",854.00,,,304.00,288.00,4953.60,0.17
"59153708",963.00,,,331.00,327.00,11729.60,0.08
"59153709",949.00,,,323.00,318.00,11531.00,0.08
"59153710",480.00,,,151.00,143.00,3990.00,0.12
"59153711",544.00,,,164.00,154.00,3557.90,0.15
"59153712",500.00,,,145.00,143.00,2960.30,0.17
"59153713",767.00,,,234.00,213.00,2167.90,0.35
"59153714",743.00,,,227.00,198.00,2724.60,0.27
"59153715",1516.00,,,510.00,482.00,2489.70,0.61
"59153716",1237.00,,,534.00,470.00,8996.40,0.14
"59153717",648.00,,,325.00,316.00,8382.90,0.08
"59153718",682.00,,,171.00,159.00,1668.70,0.41
"59153719",514.00,,,147.00,137.00,5140.00,0.10
"59153720",511.00,,,144.00,137.00,709.80,0.72
"59153721",1112.00,,,366.00,331.00,529.80,2.10
"59153722",372.00,,,148.00,129.00,237.80,1.56
"59153723",326.00,,,133.00,115.00,66.40,4.91
"59153724",419.00,,,147.00,141.00,211.70,1.98
"59153725",423.00,,,149.00,137.00,147.80,2.86
"59153726",2990.00,,,1112.00,1030.00,1120.90,2.67
"59153728",4852.00,,,2069.00,2016.00,7547.10,0.64
"59153729",3104.00,,,1044.00,998.00,6390.80,0.49
"59153730",2668.00,,,1045.00,989.00,1245.30,2.14
"59153731",127.00,,,53.00,44.00,22.50,5.63
"59153732",49.00,,,16.00,15.00,84.00,0.58
"59153733",1232.00,,,383.00,373.00,2676.50,0.46
"59153734",781.00,,,219.00,204.00,3832.20,0.20
"59153735",4787.00,,,1427.00,1281.00,7748.50,0.62
"59153736",2351.00,,,805.00,647.00,3262.60,0.72
"59153737",1119.00,,,363.00,353.00,2183.00,0.51
"59153738",1488.00,,,513.00,456.00,2318.80,0.64
"59153739",1156.00,,,311.00,293.00,7810.80,0.15
"59153740",3346.00,,,1124.00,1083.00,3029.70,1.10
"59153741",2068.00,,,575.00,552.00,1601.40,1.29
"59153742",1033.00,,,264.00,255.00,6914.30,0.15
"59153743",502.00,,,135.00,133.00,7404.10,0.07
"59153744",2175.00,,,699.00,659.00,346.20,6.28
"59153745",466.00,,,179.00,169.00,127.90,3.64
"59153746",438.00,,,168.00,160.00,87.70,4.99
"59153747",453.00,,,178.00,165.00,93.50,4.85
"59153748",541.00,,,197.00,185.00,101.00,5.35
"59153749",411.00,,,183.00,162.00,80.20,5.12
"59153750",0.00,,,1.00,0.00,0.00,0.39
"59153751",599.00,,,239.00,225.00,104.30,5.74
"59153752",0.00,,,0.00,0.00,0.00,1.30
"59153754",94.00,,,32.00,32.00,52.70,1.78
"59153756",434.00,,,196.00,178.00,1938.40,0.22
"59153757",683.00,,,228.00,206.00,2203.20,0.31
"59153758",681.00,,,253.00,242.00,1441.90,0.47
"59153762",582.00,,,217.00,205.00,85.50,6.81
"59153763",450.00,,,147.00,139.00,386.20,1.17
"59153764",606.00,,,206.00,205.00,138.80,4.36
"59153765",423.00,,,153.00,140.00,74.70,5.66
"59153766",472.00,,,177.00,166.00,72.90,6.48
"59153767",511.00,,,182.00,165.00,47.60,10.73
"59153768",562.00,,,189.00,180.00,62.90,8.94
"59153769",508.00,,,175.00,168.00,86.90,5.84
"59153770",488.00,,,183.00,168.00,99.00,4.93
"59153771",538.00,,,287.00,286.00,286.40,1.88
"59153772",553.00,,,199.00,194.00,209.10,2.64
"59153773",499.00,,,182.00,171.00,102.80,4.85
"59153774",398.00,,,154.00,144.00,67.90,5.86
"59153775",493.00,,,183.00,174.00,66.00,7.47
"59153776",450.00,,,166.00,154.00,97.20,4.63
"59153777",511.00,,,210.00,198.00,70.90,7.21
"59153778",1030.00,,,377.00,347.00,121.80,8.46
"59153779",495.00,,,202.00,188.00,86.30,5.74
"59153780",499.00,,,217.00,186.00,66.80,7.47
"59153781",439.00,,,168.00,158.00,78.50,5.59
"59153782",451.00,,,185.00,172.00,71.10,6.34
"59153783",448.00,,,190.00,173.00,72.10,6.21
"59153784",570.00,,,222.00,201.00,65.40,8.71
"59153785",462.00,,,165.00,154.00,65.60,7.04
"59153786",533.00,,,195.00,180.00,49.10,10.84
"59153788",591.00,,,196.00,184.00,99.20,5.96
"59153789",442.00,,,143.00,142.00,2338.60,0.19
"59153790",373.00,,,119.00,116.00,3881.40,0.10
"59153791",216.00,,,83.00,80.00,256.20,0.84
"59153792",536.00,,,177.00,170.00,4519.40,0.12
"59153794",1016.00,,,552.00,543.00,2051.70,0.50
"59153795",785.00,,,412.00,397.00,9503.60,0.08
"59153796",801.00,,,293.00,285.00,5566.40,0.14
"59153797",1288.00,,,795.00,789.00,12944.70,0.10
"59153798",1105.00,,,475.00,454.00,107.10,10.32
"59153799",285.00,,,100.00,92.00,4734.20,0.06
"59153800",422.00,,,148.00,133.00,4153.50,0.10
"59153801",364.00,,,127.00,109.00,4385.50,0.08
"59153805",707.00,,,259.00,217.00,5057.20,0.14
"59153806",549.00,,,204.00,171.00,5371.80,0.10
"59153807",410.00,,,131.00,118.00,7495.40,0.05
"59153809",853.00,,,275.00,256.00,7096.50,0.12
"59153810",329.00,,,125.00,106.00,2945.40,0.11
"59153812",472.00,,,191.00,160.00,1509.90,0.31
"59153814",365.00,,,128.00,119.00,5685.40,0.06
"59153815",692.00,,,270.00,239.00,7529.90,0.09
"59153816",408.00,,,150.00,136.00,6845.60,0.06
"59153818",788.00,,,294.00,270.00,5815.50,0.14
"59153821",435.00,,,174.00,165.00,6075.40,0.07
"59153825",752.00,,,271.00,253.00,6499.60,0.12
"59153826",520.00,,,202.00,188.00,4985.60,0.10
"59153831",590.00,,,267.00,234.00,7642.50,0.08
"59153832",3241.00,,,2362.00,1600.00,35113.80,0.09
"59153833",369.00,,,205.00,179.00,5332.40,0.07
"59153834",3714.00,,,2350.00,2023.00,17036.70,0.22
"59153835",307.00,,,195.00,189.00,17344.60,0.02
"59153836",244.00,,,158.00,146.00,13555.60,0.02
"59153838",367.00,,,255.00,217.00,13745.30,0.03
"59153839",1340.00,,,990.00,955.00,15296.80,0.09
"59153843",2110.00,,,1484.00,1345.00,42626.30,0.05
"59153845",3009.00,,,2155.00,1651.00,7322.90,0.41
"59153846",2012.00,,,1410.00,1318.00,40977.60,0.05
"59153847",1328.00,,,888.00,844.00,26991.90,0.05
"59153849",839.00,,,574.00,498.00,24109.20,0.03
"59153851",374.00,,,261.00,231.00,23821.70,0.02
"59153852",1203.00,,,758.00,708.00,24303.00,0.05
"59153854",310.00,,,109.00,100.00,201.60,1.54
"59153856",393.00,,,164.00,158.00,317.90,1.24
"59153857",3031.00,,,1433.00,1348.00,1279.90,2.37
"59153858",1771.00,,,523.00,499.00,1365.70,1.30
"59153859",1173.00,,,319.00,311.00,1467.90,0.80
"59153860",523.00,,,176.00,174.00,4603.90,0.11
"59153861",1205.00,,,588.00,579.00,1617.00,0.75
"59153862",534.00,,,179.00,160.00,1092.00,0.49
"59153864",821.00,,,293.00,288.00,1540.30,0.53
"59153865",5184.00,,,1990.00,1863.00,961.80,5.39
"59153866",1431.00,,,458.00,427.00,4296.00,0.33
"59153867",758.00,,,235.00,226.00,5398.90,0.14
"59153868",1108.00,,,343.00,329.00,5705.50,0.19
"59153869",388.00,,,115.00,112.00,3427.60,0.11
"59153870",923.00,,,295.00,292.00,8943.80,0.10
"59153871",410.00,,,121.00,116.00,1285.30,0.32
"59153872",957.00,,,293.00,287.00,7705.30,0.12
"59153873",830.00,,,287.00,284.00,6582.10,0.13
"59153874",810.00,,,354.00,344.00,6500.80,0.12
"59153875",283.00,,,80.00,77.00,2015.70,0.14
"59153876",635.00,,,206.00,192.00,4065.30,0.16
"59153877",449.00,,,163.00,156.00,2729.50,0.16
"59153878",414.00,,,143.00,135.00,2808.70,0.15
"59153879",324.00,,,107.00,100.00,1827.40,0.18
"59153881",458.00,,,167.00,138.00,1143.60,0.40
"59153882",1243.00,,,712.00,548.00,115.90,10.72
"59153883",529.00,,,215.00,164.00,1230.50,0.43
"59153885",292.00,,,117.00,108.00,3522.30,0.08
"59153886",721.00,,,317.00,294.00,5070.30,0.14
"59153887",655.00,,,260.00,244.00,4091.20,0.16
"59153888",1002.00,,,415.00,410.00,9159.00,0.11
"59153889",507.00,,,174.00,171.00,2915.50,0.17
"59153890",642.00,,,214.00,191.00,1655.50,0.39
"59153891",554.00,,,178.00,172.00,2394.10,0.23
"59153892",508.00,,,168.00,145.00,1524.20,0.33
"59153893",705.00,,,239.00,194.00,5577.50,0.13
"59153894",575.00,,,198.00,164.00,3180.30,0.18
"59153895",573.00,,,197.00,168.00,313.80,1.83
"59153896",1039.00,,,378.00,331.00,3543.70,0.29
"59153897",989.00,,,293.00,265.00,4328.20,0.23
"59153898",948.00,,,270.00,243.00,7377.40,0.13
"59153899",845.00,,,242.00,209.00,1336.40,0.63
"59153900",2053.00,,,752.00,711.00,4588.70,0.45
"59153901",1395.00,,,565.00,512.00,8779.10,0.16
"59153902",1086.00,,,365.00,342.00,6908.40,0.16
"59153903",710.00,,,253.00,249.00,9137.70,0.08
"59153904",1652.00,,,591.00,572.00,8690.20,0.19
"59153905",674.00,,,197.00,190.00,4188.90,0.16
"59153906",635.00,,,186.00,178.00,3466.20,0.18
"59153907",495.00,,,140.00,132.00,4128.40,0.12
"59153908",467.00,,,151.00,146.00,1493.40,0.31
"59153909",1084.00,,,341.00,336.00,1157.00,0.94
"59153910",775.00,,,248.00,234.00,1437.30,0.54
"59153911",1053.00,,,305.00,293.00,6837.70,0.15
"59153912",965.00,,,270.00,248.00,4275.60,0.23
"59153913",859.00,,,254.00,219.00,3018.30,0.28
"59153914",288.00,,,93.00,93.00,1306.10,0.22
"59153915",1341.00,,,383.00,374.00,7897.50,0.17
"59153916",1293.00,,,514.00,504.00,10668.30,0.12
"59153917",1031.00,,,361.00,359.00,4944.80,0.21
"59153918",508.00,,,193.00,191.00,3264.80,0.16
"59153919",818.00,,,267.00,243.00,4554.60,0.18
"59153920",1069.00,,,337.00,292.00,6941.60,0.15
"59153921",1022.00,,,386.00,372.00,4101.10,0.25
"59153922",791.00,,,260.00,255.00,4268.80,0.19
"59153923",827.00,,,244.00,236.00,4521.60,0.18
"59153924",1195.00,,,368.00,350.00,3112.00,0.38
"59153925",1125.00,,,380.00,368.00,443.50,2.54
"59153926",1310.00,,,516.00,500.00,262.30,4.99
"59153927",922.00,,,348.00,345.00,2976.10,0.31
"59153928",1210.00,,,596.00,527.00,2260.80,0.54
"59153929",764.00,,,306.00,301.00,11403.00,0.07
"59153930",697.00,,,226.00,221.00,1987.50,0.35
"59153931",1494.00,,,470.00,464.00,6160.80,0.24
"59153932",682.00,,,215.00,208.00,2611.00,0.26
"59153935",651.00,,,239.00,227.00,1278.70,0.51
"59153936",466.00,,,116.00,112.00,1946.50,0.24
"59153937",535.00,,,145.00,143.00,1559.80,0.34
"59153939",2289.00,,,678.00,663.00,731.10,3.13
"59153940",401.00,,,139.00,124.00,109.30,3.67
"59153941",335.00,,,123.00,118.00,473.00,0.71
"59153942",1309.00,,,554.00,535.00,373.80,3.50
"59153943",855.00,,,305.00,284.00,91.90,9.31
"59153944",316.00,,,120.00,106.00,30.00,10.52
"59153945",749.00,,,506.00,314.00,572.40,1.31
"59153946",843.00,,,255.00,247.00,3730.10,0.23
"59153948",1892.00,,,1022.00,957.00,2592.80,0.73
"59153949",2836.00,,,1385.00,1249.00,7245.80,0.39
"59153950",661.00,,,219.00,216.00,481.30,1.37
"59153952",390.00,,,144.00,141.00,3110.00,0.13
"59153953",652.00,,,253.00,244.00,3876.30,0.17
"59153955",656.00,,,397.00,375.00,18375.40,0.04
"59153956",954.00,,,687.00,664.00,19875.00,0.05
"59153957",191.00,,,82.00,75.00,17.60,10.84
"59153958",366.00,,,167.00,155.00,336.50,1.09
"59153960",3988.00,,,2027.00,1983.00,13638.90,0.29
"59153961",673.00,,,374.00,365.00,5693.70,0.12
"59153962",791.00,,,400.00,378.00,1244.70,0.64
"59153963",487.00,,,224.00,200.00,4651.40,0.10
"59153965",391.00,,,227.00,220.00,6128.50,0.06
"59153966",299.00,,,123.00,112.00,2928.50,0.10
"59153967",431.00,,,161.00,156.00,3448.00,0.13
"59153968",494.00,,,335.00,305.00,5249.70,0.09
"59153969",675.00,,,432.00,416.00,3623.20,0.19
"59153970",1453.00,,,996.00,804.00,7161.20,0.20
"59153971",844.00,,,632.00,495.00,11149.30,0.08
"59153972",584.00,,,217.00,199.00,4687.00,0.12
"59153973",618.00,,,257.00,240.00,5132.90,0.12
"59153974",831.00,,,253.00,244.00,2968.90,0.28
"59153975",734.00,,,223.00,219.00,5848.60,0.13
"59153976",1848.00,,,588.00,559.00,2576.00,0.72
"59153977",629.00,,,216.00,215.00,3249.00,0.19
"59153978",820.00,,,262.00,255.00,2219.80,0.37
"59153979",774.00,,,265.00,256.00,1226.80,0.63
"59153980",1845.00,,,739.00,672.00,2985.00,0.62
"59153981",1521.00,,,781.00,659.00,14308.60,0.11
"59153982",1832.00,,,537.00,532.00,3632.80,0.50
"59153983",1337.00,,,438.00,419.00,980.60,1.36
"59153984",2838.00,,,981.00,971.00,3364.20,0.84
"59153985",470.00,,,180.00,180.00,143.60,3.27
"59153986",1263.00,,,839.00,725.00,24195.40,0.05
"59153987",1333.00,,,798.00,625.00,15446.10,0.09
"59153988",1175.00,,,576.00,537.00,22169.80,0.05
"59153989",501.00,,,297.00,283.00,14073.00,0.04
"59153990",704.00,,,426.00,412.00,19340.70,0.04
"59153991",1115.00,,,627.00,591.00,10136.40,0.11
"59153992",889.00,,,525.00,510.00,4815.80,0.18
"59153993",706.00,,,189.00,184.00,3083.00,0.23
"59153994",612.00,,,463.00,362.00,22750.90,0.03
"59153995",197.00,,,123.00,97.00,2747.60,0.07
"59153996",797.00,,,425.00,388.00,61307.70,0.01
"59153997",949.00,,,723.00,454.00,7260.90,0.13
"59153998",989.00,,,299.00,290.00,1198.40,0.83
"59153999",1997.00,,,686.00,616.00,576.80,3.46
"59154000",1668.00,,,1081.00,930.00,4425.60,0.38
"59154001",4685.00,,,2960.00,2596.00,16438.60,0.29
"59154002",1248.00,,,634.00,597.00,36598.20,0.03
"59154004",1910.00,,,1067.00,1059.00,5562.00,0.34
"59154005",350.00,,,139.00,139.00,8274.20,0.04
"59154006",732.00,,,267.00,265.00,9918.70,0.07
"59154007",930.00,,,296.00,296.00,2946.80,0.32
"59154008",508.00,,,153.00,150.00,2431.80,0.21
"59154009",458.00,,,181.00,174.00,1430.40,0.32
"59154010",666.00,,,275.00,270.00,3303.60,0.20
"59154011",503.00,,,172.00,166.00,1563.10,0.32
"59154012",589.00,,,225.00,216.00,672.80,0.88
"59154013",388.00,,,145.00,141.00,499.60,0.78
"59154014",762.00,,,473.00,442.00,17008.90,0.04
"59154015",1068.00,,,350.00,321.00,1072.80,1.00
"59154016",413.00,,,166.00,127.00,69.10,5.97
"59154017",403.00,,,202.00,196.00,667.70,0.60
"59154018",860.00,,,435.00,414.00,21446.40,0.04
"59154019",1758.00,,,658.00,642.00,3946.10,0.45
"59154020",3503.00,,,1476.00,1356.00,5894.30,0.59
"59154021",3401.00,,,1350.00,1273.00,5128.20,0.66
"59154022",1106.00,,,371.00,348.00,1676.50,0.66
"59154023",262.00,,,94.00,86.00,284.80,0.92
"59154024",3702.00,,,1375.00,1328.00,5059.50,0.73
"59154025",907.00,,,427.00,338.00,524.70,1.73
"59154026",68.00,,,0.00,0.00,2000.00,0.03
"59154027",1499.00,,,931.00,842.00,17697.80,0.08
"59154029",490.00,,,190.00,170.00,3230.10,0.15
"59154030",660.00,,,257.00,235.00,2449.00,0.27
"59154031",1242.00,,,662.00,648.00,6816.70,0.18
"59154032",2765.00,,,1338.00,1315.00,5238.70,0.53
"59154033",2229.00,,,1107.00,932.00,279.40,7.98
"59154034",1045.00,,,747.00,494.00,11128.90,0.09
"59154035",530.00,,,204.00,188.00,11064.70,0.05
"59154036",1276.00,,,554.00,514.00,1353.70,0.94
"59154038",888.00,,,317.00,314.00,1213.10,0.73
"59154039",604.00,,,221.00,220.00,1208.70,0.50
"59154041",463.00,,,210.00,205.00,1504.70,0.31
"59154042",765.00,,,158.00,152.00,232.70,3.29
"59154044",566.00,,,180.00,172.00,264.60,2.14
"59154045",497.00,,,175.00,174.00,1921.90,0.26
"59154046",565.00,,,196.00,193.00,2704.60,0.21
"59154048",684.00,,,226.00,220.00,3581.20,0.19
"59154049",759.00,,,290.00,261.00,45.70,16.61
"59154050",648.00,,,225.00,213.00,2396.40,0.27
"59154052",1089.00,,,419.00,414.00,3477.00,0.31
"59154053",456.00,,,263.00,228.00,741.50,0.62
"59154054",645.00,,,347.00,318.00,10403.20,0.06
"59154055",386.00,,,244.00,244.00,1781.30,0.22
"59154056",85.00,,,42.00,41.00,1338.60,0.06
