"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M"
"1500000US510594503004","Block Group 4, Census Tract 4503, Fairfax County, Virginia","711","251","330","139","6","10","34","42","59","50","0","12","0","12","0","12","0","12","14","23","24","27","25","24","21","25","50","47","22","20","24","24","18","19","0","12","0","12","0","12","17","20","16","25","0","12","0","12","0","12","381","122","42","33","13","16","51","48","13","20","0","12","0","12","0","12","0","12","10","15","14","17","46","46","95","58","19","19","8","12","0","12","0","12","33","28","18","23","10","15","0","12","9","15","0","12","0","12"
"1500000US510594308012","Block Group 2, Census Tract 4308.01, Fairfax County, Virginia","2763","278","1368","181","81","53","130","60","64","40","43","26","69","62","13","19","0","12","10","16","56","43","44","32","140","53","68","31","93","44","141","72","106","68","24","19","60","35","40","31","48","37","59","47","61","35","0","12","18","19","1395","151","90","43","68","35","111","62","41","38","15","24","0","12","0","12","65","46","0","12","85","39","67","31","157","62","89","63","122","79","71","39","29","25","70","36","24","22","50","38","82","60","65","44","28","23","66","42"
"1500000US510594328001","Block Group 1, Census Tract 4328, Fairfax County, Virginia","2358","194","1113","112","73","31","139","66","28","25","81","40","74","51","0","12","11","14","44","26","53","35","73","37","108","59","47","25","67","35","121","45","45","30","33","23","22","14","19","19","26","21","30","25","19","19","0","12","0","12","1245","147","156","60","56","41","85","70","15","17","37","27","40","48","10","16","31","26","113","50","75","38","72","32","103","41","95","40","83","47","93","39","50","28","27","19","21","19","24","22","39","24","20","22","0","12","0","12"
"1500000US510594214001","Block Group 1, Census Tract 4214, Fairfax County, Virginia","4238","1206","2123","646","187","222","80","66","148","199","55","48","0","12","0","12","0","12","81","101","295","168","478","231","219","138","16","28","57","50","88","67","16","26","94","121","14","26","23","40","158","139","23","39","61","93","30","45","0","12","2115","721","193","167","184","135","49","46","141","135","0","12","77","113","117","90","79","83","212","133","266","149","155","113","149","119","32","39","212","194","35","38","22","39","52","53","20","32","22","38","0","12","70","107","28","43","0","12"
"1500000US510594826012","Block Group 2, Census Tract 4826.01, Fairfax County, Virginia","3600","434","1786","264","98","74","106","57","171","89","163","68","13","20","35","58","0","12","69","73","125","92","84","63","134","95","195","78","63","54","201","101","198","110","83","55","26","31","0","12","22","35","0","12","0","12","0","12","0","12","1814","342","54","53","173","88","139","92","64","51","36","41","0","12","0","12","155","87","120","73","51","49","193","93","149","68","205","86","175","91","161","129","0","12","67","43","0","12","0","12","11","18","61","93","0","12","0","12"
"1500000US510594519003","Block Group 3, Census Tract 4519, Fairfax County, Virginia","1418","518","591","257","104","85","76","81","85","76","33","40","0","12","0","12","0","12","38","40","0","12","91","84","0","12","63","54","68","65","0","12","33","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","827","351","39","35","18","23","86","75","5","13","60","93","68","106","0","12","76","89","141","99","100","85","28","28","54","48","106","108","14","23","16","25","0","12","0","12","0","12","0","12","16","25","0","12","0","12","0","12"
"1500000US510594302011","Block Group 1, Census Tract 4302.01, Fairfax County, Virginia","2569","414","1341","331","80","53","97","54","143","132","35","33","63","55","13","20","21","23","151","174","67","63","86","74","108","72","87","56","54","34","85","48","65","37","22","20","34","26","22","21","36","28","36","25","36","28","0","12","0","12","1228","223","106","60","109","68","72","58","40","32","33","31","21","25","0","12","8","14","26","24","53","35","135","64","64","41","77","55","147","90","83","31","23","21","32","26","44","24","27","20","48","31","43","32","23","28","14","24"
"1500000US510594601002","Block Group 2, Census Tract 4601, Fairfax County, Virginia","1886","230","894","127","36","31","83","63","26","24","79","47","11","18","12","15","0","12","3","15","28","29","0","12","65","43","65","43","90","49","83","42","66","38","11","17","39","30","49","32","10","16","53","32","47","32","20","22","18","21","992","151","58","52","95","63","95","49","38","29","5","9","13","20","0","12","15","21","0","12","41","38","57","35","109","49","88","41","37","27","31","23","50","27","47","31","33","28","30","28","59","36","40","33","41","30","10","15"
"1500000US510594301013","Block Group 3, Census Tract 4301.01, Fairfax County, Virginia","1969","311","981","166","64","49","45","39","46","34","38","29","92","50","13","19","0","12","1","2","56","43","33","38","8","12","64","33","88","58","83","40","24","22","41","35","102","46","8","14","45","31","96","42","27","22","7","11","0","12","988","182","43","55","30","26","65","40","71","44","12","19","28","31","13","21","52","39","48","36","19","21","20","22","104","53","40","32","92","52","118","54","33","27","7","11","23","19","36","25","106","57","21","26","7","11","0","12"
"1500000US510594914014","Block Group 4, Census Tract 4914.01, Fairfax County, Virginia","550","154","290","114","0","12","37","46","0","12","0","12","0","12","0","12","0","12","11","18","18","21","72","88","24","28","27","20","0","12","64","51","18","21","0","12","8","14","0","12","0","12","0","12","11","16","0","12","0","12","260","77","9","14","9","15","10","15","0","12","0","12","13","19","0","12","0","12","30","35","16","13","15","19","37","48","26","25","24","22","8","13","0","12","8","12","0","12","8","13","11","16","27","24","0","12","9","15"
"1500000US510594301012","Block Group 2, Census Tract 4301.01, Fairfax County, Virginia","1294","225","582","133","87","80","13","19","0","12","42","31","0","12","0","12","0","12","13","19","9","14","29","26","56","46","21","16","48","41","50","36","67","37","8","12","31","26","10","15","38","26","43","28","0","12","10","16","7","11","712","146","42","51","12","22","49","32","76","51","0","12","12","20","19","29","25","26","36","32","17","18","47","39","43","42","41","34","66","37","36","29","8","13","33","26","22","16","47","31","43","36","24","28","0","12","14","15"
"1500000US510594501004","Block Group 4, Census Tract 4501, Fairfax County, Virginia","1081","306","461","171","0","12","11","22","0","12","0","12","0","12","0","12","0","12","0","12","104","102","62","58","12","20","21","36","0","12","91","85","42","49","18","31","46","52","28","35","0","12","0","12","11","22","0","12","15","23","620","227","34","42","37","57","13","24","18","31","0","12","0","12","0","12","39","59","29","43","75","64","7","14","35","42","100","92","58","52","23","36","0","12","74","47","0","12","0","12","31","33","0","12","0","12","47","38"
"1500000US510594526003","Block Group 3, Census Tract 4526, Fairfax County, Virginia","863","279","433","161","0","12","50","69","25","24","0","12","0","12","0","12","0","12","23","36","34","39","88","74","32","35","52","53","37","43","66","58","0","12","0","12","0","12","0","12","26","30","0","12","0","12","0","12","0","12","430","156","0","12","0","12","8","13","44","48","0","12","18","35","0","12","24","40","82","66","34","36","86","63","0","12","61","56","0","12","37","42","13","21","17","26","6","11","0","12","0","12","0","12","0","12","0","12"
"1500000US510594405013","Block Group 3, Census Tract 4405.01, Fairfax County, Virginia","1257","242","577","102","0","12","11","16","91","53","24","37","0","12","0","12","0","12","20","21","30","28","10","16","13","20","20","22","47","43","32","29","98","56","35","26","51","32","4","7","25","23","17","21","42","27","7","10","0","12","680","170","19","23","11","19","63","52","65","43","0","12","0","12","0","12","36","34","26","20","11","17","19","22","8","12","21","25","120","48","72","42","9","13","45","32","9","12","9","13","60","40","61","53","8","13","8","12"
"1500000US510594525012","Block Group 2, Census Tract 4525.01, Fairfax County, Virginia","1647","293","800","176","58","48","65","43","9","13","41","26","25","28","28","44","0","12","10","17","31","33","54","37","68","38","44","39","83","55","20","24","58","37","33","29","43","34","22","21","47","35","27","25","8","13","16","17","10","17","847","155","9","14","0","12","77","47","29","27","10","17","11","16","36","40","58","46","33","26","59","43","100","52","38","36","93","54","60","35","38","29","59","33","40","30","6","9","39","25","0","12","0","12","27","27","25","25"
"1500000US510594524004","Block Group 4, Census Tract 4524, Fairfax County, Virginia","2218","673","945","276","217","128","55","51","23","41","0","12","0","12","0","12","0","12","0","12","0","12","51","65","97","75","95","73","132","82","33","59","15","27","0","12","17","28","40","45","30","23","51","55","0","12","89","137","0","12","1273","438","0","12","86","91","123","100","113","104","0","12","0","12","96","87","0","12","167","169","46","55","59","67","127","107","51","60","23","40","34","40","31","37","14","23","0","12","15","24","128","110","132","155","0","12","28","33"
"1500000US510594408001","Block Group 1, Census Tract 4408, Fairfax County, Virginia","3044","434","1472","250","52","42","99","69","167","92","81","54","24","38","18","30","0","12","103","102","33","46","12","21","84","55","146","118","127","71","94","63","99","65","31","35","65","60","0","12","27","32","40","40","53","51","63","81","54","87","1572","262","21","26","81","83","168","95","38","44","64","73","52","59","0","12","24","39","33","47","39","35","114","61","109","72","89","47","148","93","113","62","99","68","25","28","50","47","58","56","40","40","22","25","118","61","67","47"
"1500000US510594708001","Block Group 1, Census Tract 4708, Fairfax County, Virginia","967","208","478","154","0","12","48","33","78","61","59","44","28","31","0","12","0","12","10","16","0","12","0","12","17","14","16","17","75","55","22","24","10","15","23","21","13","15","16","18","0","12","20","23","29","32","14","20","0","12","489","100","14","20","19","23","64","32","35","32","16","24","0","12","0","12","0","12","21","23","0","12","6","10","35","29","123","51","35","28","0","12","14","16","15","17","0","12","22","18","0","12","42","30","20","23","8","12"
"1500000US510594518001","Block Group 1, Census Tract 4518, Fairfax County, Virginia","1396","366","719","234","58","57","52","42","5","9","24","38","7","11","0","12","34","37","36","48","105","70","36","30","95","90","36","28","46","41","19","21","22","23","20","21","0","12","0","12","37","54","61","37","0","12","13","20","13","19","677","165","24","23","2","5","36","41","5","9","0","12","25","35","42","40","36","49","57","51","54","39","57","36","23","27","56","46","51","63","29","26","0","12","31","27","0","12","44","32","20","21","64","58","0","12","21","33"
"1500000US510594922031","Block Group 1, Census Tract 4922.03, Fairfax County, Virginia","903","204","410","96","24","21","31","36","0","12","19","21","27","43","0","12","0","12","7","10","11","17","0","12","52","30","10","14","9","15","40","30","65","39","10","15","0","12","24","24","24","16","33","39","0","12","12","20","12","19","493","133","30","34","32","27","30","32","21","31","20","28","0","12","14","21","55","52","8","13","0","12","49","26","0","12","28","29","45","29","37","28","0","12","30","34","44","32","12","18","11","18","0","12","12","19","15","24"
"1500000US510594713041","Block Group 1, Census Tract 4713.04, Fairfax County, Virginia","1849","88","892","61","73","36","64","28","89","36","61","27","17","19","7","10","0","12","10","13","4","7","45","24","75","36","81","46","61","25","75","29","64","29","25","19","26","20","23","17","11","11","22","17","21","16","21","17","17","15","957","73","32","19","56","23","61","23","38","20","16","16","11","16","0","12","20","22","56","31","71","38","56","24","27","14","81","26","101","31","90","30","26","18","20","14","29","17","15","15","58","33","43","23","36","21","14","15"
"1500000US510594212001","Block Group 1, Census Tract 4212, Fairfax County, Virginia","2057","95","1010","91","80","45","100","30","52","29","19","15","12","12","11","12","0","12","37","25","61","46","26","16","92","27","57","25","79","28","79","28","69","24","43","34","28","19","18","14","23","13","36","21","32","17","6","9","50","27","1047","69","85","39","37","20","68","28","73","31","26","16","0","12","15","15","13","14","57","28","49","24","58","20","66","30","77","27","46","22","88","25","10","11","54","24","24","19","34","17","46","24","40","22","40","25","41","23"
"1500000US510594310021","Block Group 1, Census Tract 4310.02, Fairfax County, Virginia","2432","142","1123","126","46","25","100","37","139","68","12","12","19","20","0","12","41","60","41","53","43","28","118","44","104","40","50","22","115","41","77","38","48","24","4","6","47","33","18","19","15","15","44","32","8","12","25","20","9","14","1309","127","106","41","89","39","120","42","48","34","7","12","16","20","0","12","33","28","71","41","139","45","101","34","125","44","73","31","67","31","90","53","10","11","46","18","34","24","46","33","44","27","34","21","0","12","10","16"
"1500000US510594523011","Block Group 1, Census Tract 4523.01, Fairfax County, Virginia","2619","354","1293","233","39","46","59","44","156","129","11","14","56","49","0","12","0","12","16","19","107","68","58","53","219","106","87","62","56","54","170","112","65","50","47","39","25","24","17","19","48","51","17","20","40","40","0","12","0","12","1326","252","123","94","81","67","100","110","36","34","0","12","0","12","10","16","35","33","125","106","63","48","121","56","148","75","34","45","50","34","76","53","83","55","101","73","15","20","9","15","44","39","54","48","0","12","18","19"
