GEO_ID,NAME,B09019_001E,B09019_001M,B09019_002E,B09019_002M,B09019_003E,B09019_003M,B09019_004E,B09019_004M,B09019_005E,B09019_005M,B09019_006E,B09019_006M,B09019_007E,B09019_007M,B09019_008E,B09019_008M,B09019_009E,B09019_009M,B09019_010E,B09019_010M,B09019_011E,B09019_011M,B09019_012E,B09019_012M,B09019_013E,B09019_013M,B09019_014E,B09019_014M,B09019_015E,B09019_015M,B09019_016E,B09019_016M,B09019_017E,B09019_017M,B09019_018E,B09019_018M,B09019_019E,B09019_019M,B09019_020E,B09019_020M,B09019_021E,B09019_021M,B09019_022E,B09019_022M,B09019_023E,B09019_023M,B09019_024E,B09019_024M,B09019_025E,B09019_025M,B09019_026E,B09019_026M,B09019_027E,B09019_027M,B09019_028E,B09019_028M,B09019_029E,B09019_029M,B09019_030E,B09019_030M,B09019_031E,B09019_031M,B09019_032E,B09019_032M,B09019_033E,B09019_033M,B09019_034E,B09019_034M,B09019_035E,B09019_035M,B09019_036E,B09019_036M,B09019_037E,B09019_037M,B09019_038E,B09019_038M
1500000US510594528021,"Block Group 1, Census Tract 4528.02, Fairfax County, Virginia",1340,228,1340,228,672,217,250,82,137,62,113,60,120,59,163,87,151,84,12,20,0,12,0,12,56,69,67,58,0,12,0,12,0,12,16,18,0,12,0,12,6,10,0,12,10,15,668,195,512,99,177,77,106,59,71,62,335,95,315,88,20,40,156,141,62,79,86,118,8,14,0,12,0,12,0,12
1500000US510594709004,"Block Group 4, Census Tract 4709, Fairfax County, Virginia",1054,286,1054,286,929,293,299,85,207,88,92,51,296,83,286,144,275,146,0,12,11,17,0,12,0,12,0,12,48,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,48,125,48,16,23,16,23,0,12,109,55,109,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594315001,"Block Group 1, Census Tract 4315, Fairfax County, Virginia",2389,249,2384,250,2200,265,701,75,461,79,240,69,606,74,808,181,740,183,35,33,33,52,13,20,12,19,0,12,0,12,16,24,12,19,32,36,19,29,0,12,0,12,0,12,13,19,184,58,169,54,31,28,31,28,0,12,138,44,130,48,8,14,15,22,0,12,0,12,7,11,0,12,8,11,5,3
1500000US510594824001,"Block Group 1, Census Tract 4824, Fairfax County, Virginia",2292,93,2292,93,2187,106,675,36,433,48,242,46,640,41,744,62,737,61,7,10,0,12,40,35,7,10,6,9,18,26,6,11,6,10,45,29,11,12,8,10,6,9,0,12,20,25,105,37,89,32,41,28,31,25,10,14,48,23,38,22,10,8,16,12,0,12,0,12,16,12,0,12,0,12,0,12
1500000US510594522004,"Block Group 4, Census Tract 4522, Fairfax County, Virginia",781,361,781,361,767,362,219,87,148,75,71,58,171,86,219,125,219,125,0,12,0,12,52,89,10,39,48,65,0,12,0,12,25,46,23,37,0,12,0,12,23,37,0,12,0,12,14,24,14,24,0,12,0,12,0,12,14,24,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594162002,"Block Group 2, Census Tract 4162, Fairfax County, Virginia",3507,428,3443,423,3430,427,880,110,600,114,280,101,733,113,1797,257,1575,220,119,87,103,97,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,20,32,0,12,0,12,0,12,13,21,13,21,0,12,0,12,0,12,13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,63
1500000US510594612021,"Block Group 1, Census Tract 4612.02, Fairfax County, Virginia",1115,330,1115,330,883,346,307,118,165,94,142,77,277,113,280,169,261,156,19,28,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,232,122,210,110,154,105,139,103,15,25,56,45,56,45,0,12,22,34,0,12,22,34,0,12,0,12,0,12,0,12
1500000US510594223012,"Block Group 2, Census Tract 4223.01, Fairfax County, Virginia",1580,330,1580,330,1424,329,412,68,292,63,120,51,349,67,505,161,476,165,0,12,29,43,45,67,19,34,43,47,0,12,29,43,16,46,6,10,0,12,0,12,6,10,0,12,0,12,156,69,127,53,40,24,33,21,7,11,87,50,67,45,20,22,29,27,0,12,0,12,29,27,0,12,0,12,0,12
1500000US510594524001,"Block Group 1, Census Tract 4524, Fairfax County, Virginia",1153,399,1153,399,1053,411,273,90,142,75,131,80,239,96,387,199,370,184,0,12,17,27,0,12,0,12,41,39,42,65,0,12,0,12,71,70,17,27,29,49,25,39,0,12,0,12,100,87,79,67,16,25,0,12,16,25,63,61,63,61,0,12,21,33,0,12,0,12,0,12,0,12,21,33,0,12
1500000US510594801002,"Block Group 2, Census Tract 4801, Fairfax County, Virginia",1424,201,1424,201,1354,206,425,59,271,63,154,54,407,55,424,107,424,107,0,12,0,12,0,12,14,22,18,21,22,21,0,12,5,10,39,35,15,24,0,12,0,12,0,12,24,26,70,37,58,29,15,17,9,13,6,11,43,26,37,24,6,10,12,15,0,12,0,12,12,15,0,12,0,12,0,12
1500000US510594203001,"Block Group 1, Census Tract 4203, Fairfax County, Virginia",2259,424,2259,424,2091,434,578,102,310,121,268,99,521,104,831,278,746,279,85,95,0,12,20,33,0,12,63,70,0,12,21,36,57,67,0,12,0,12,0,12,0,12,0,12,0,12,168,132,100,63,30,34,17,28,13,23,70,54,56,48,14,23,68,95,52,90,0,12,16,25,0,12,0,12,0,12
1500000US510594153002,"Block Group 2, Census Tract 4153, Fairfax County, Virginia",1491,286,1491,286,1223,295,345,66,192,57,153,54,324,70,447,147,396,133,39,41,12,19,17,17,33,51,35,35,0,12,3,7,0,12,19,28,19,28,0,12,0,12,0,12,0,12,268,69,256,63,109,60,109,60,0,12,147,54,138,51,9,14,12,20,0,12,12,20,0,12,0,12,0,12,0,12
1500000US510594516012,"Block Group 2, Census Tract 4516.01, Fairfax County, Virginia",1176,514,1176,514,1041,513,254,109,127,87,127,83,190,106,481,276,481,276,0,12,0,12,0,12,0,12,41,50,0,12,0,12,0,12,75,117,0,12,75,117,0,12,0,12,0,12,135,191,37,53,0,12,0,12,0,12,37,53,0,12,37,53,98,138,98,138,0,12,0,12,0,12,0,12,0,12
1500000US510594527003,"Block Group 3, Census Tract 4527, Fairfax County, Virginia",752,167,752,167,535,173,148,48,67,40,81,35,138,50,176,87,176,87,0,12,0,12,0,12,0,12,13,19,6,11,0,12,29,45,25,28,0,12,25,28,0,12,0,12,0,12,217,84,155,49,67,37,47,32,20,22,88,41,67,34,21,22,62,51,0,12,43,39,19,21,0,12,0,12,0,12
1500000US510594218001,"Block Group 1, Census Tract 4218, Fairfax County, Virginia",1749,438,1749,438,1220,406,438,134,128,78,310,125,313,116,315,185,266,164,28,47,21,34,21,33,49,78,0,12,0,12,0,12,20,37,64,69,0,12,0,12,28,36,0,12,36,61,529,293,278,109,140,79,74,62,66,68,138,77,81,60,57,50,251,226,183,221,11,23,57,52,0,12,0,12,0,12
1500000US510594916013,"Block Group 3, Census Tract 4916.01, Fairfax County, Virginia",1301,248,1301,248,1169,264,344,72,234,67,110,50,316,67,449,141,425,141,12,18,12,19,0,12,0,12,22,33,0,12,16,25,0,12,22,33,22,33,0,12,0,12,0,12,0,12,132,122,70,44,35,31,20,23,15,22,35,29,35,29,0,12,62,91,0,12,62,91,0,12,0,12,0,12,0,12
1500000US510594217022,"Block Group 2, Census Tract 4217.02, Fairfax County, Virginia",2356,513,2356,513,2198,532,517,102,280,92,237,75,305,88,920,294,877,268,1,9,42,47,75,50,68,62,40,34,42,52,33,41,64,58,134,91,0,12,70,68,51,65,0,12,13,19,158,74,100,45,32,22,7,11,25,18,68,37,50,31,18,21,58,38,16,26,0,12,13,15,0,12,29,26,0,12
1500000US510594711005,"Block Group 5, Census Tract 4711, Fairfax County, Virginia",1568,388,1568,388,1315,406,353,106,256,91,97,67,314,98,523,222,523,222,0,12,0,12,0,12,16,30,47,54,0,12,0,12,30,46,32,60,0,12,32,60,0,12,0,12,0,12,253,163,181,104,63,40,44,38,19,29,118,101,118,101,0,12,72,112,0,12,0,12,0,12,0,12,72,112,0,12
1500000US510594914021,"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia",2676,406,2676,406,2455,411,606,91,407,93,199,73,568,89,980,238,961,236,11,16,8,14,59,57,58,70,10,16,11,17,122,67,33,36,8,15,0,12,0,12,8,15,0,12,0,12,221,95,159,53,34,31,34,31,0,12,125,49,87,39,38,37,62,59,0,12,19,28,7,11,0,12,36,54,0,12
1500000US510594914031,"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia",2516,268,2516,268,2407,280,668,61,417,99,251,86,581,69,863,151,825,154,30,34,8,13,42,35,62,58,12,18,45,39,34,26,32,37,68,60,15,21,14,23,8,12,0,12,31,47,109,77,75,45,28,22,28,22,0,12,47,42,35,39,12,18,34,49,0,12,34,49,0,12,0,12,0,12,0,12
1500000US510594308011,"Block Group 1, Census Tract 4308.01, Fairfax County, Virginia",1908,253,1908,253,1713,280,541,72,303,74,238,74,392,69,702,194,690,193,12,19,0,12,0,12,0,12,14,22,40,45,0,12,16,31,8,16,0,12,0,12,0,12,0,12,8,16,195,127,131,54,41,40,19,22,22,34,90,42,85,41,5,9,64,91,29,45,29,45,6,10,0,12,0,12,0,12
1500000US510594204002,"Block Group 2, Census Tract 4204, Fairfax County, Virginia",1571,268,1571,268,564,232,175,72,117,59,58,44,169,71,155,83,145,80,0,12,10,16,9,14,45,38,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1007,137,870,106,484,110,424,106,60,37,386,97,339,90,47,33,137,64,0,12,70,53,56,33,0,12,11,16,0,12
1500000US510594323002,"Block Group 2, Census Tract 4323, Fairfax County, Virginia",1257,341,1257,341,1237,341,328,46,195,52,133,47,308,44,376,100,358,99,18,22,0,12,88,72,0,12,0,12,0,12,33,42,0,12,104,137,0,12,104,137,0,12,0,12,0,12,20,32,20,32,0,12,0,12,0,12,20,32,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594924001,"Block Group 1, Census Tract 4924, Fairfax County, Virginia",2080,302,2080,302,1847,325,554,96,328,83,226,83,447,82,724,187,691,180,9,15,24,31,18,26,4,8,43,50,27,30,0,12,16,24,14,22,0,12,0,12,14,22,0,12,0,12,233,73,205,58,92,49,83,45,9,14,113,45,102,46,11,17,28,32,0,12,0,12,0,12,0,12,28,32,0,12
1500000US510594617001,"Block Group 1, Census Tract 4617, Fairfax County, Virginia",2454,510,2454,510,1736,507,555,159,248,121,307,155,486,161,656,245,629,246,0,12,27,35,0,12,0,12,0,12,26,41,0,12,0,12,13,21,0,12,0,12,13,21,0,12,0,12,718,299,422,144,265,110,115,86,150,93,157,120,157,120,0,12,296,219,0,12,288,217,8,14,0,12,0,12,0,12
1500000US510594503004,"Block Group 4, Census Tract 4503, Fairfax County, Virginia",711,251,711,251,642,260,164,54,118,52,46,29,158,53,275,167,275,167,0,12,0,12,12,25,0,12,0,12,0,12,0,12,19,36,14,23,14,23,0,12,0,12,0,12,0,12,69,37,59,31,19,21,19,21,0,12,40,25,30,21,10,15,10,15,0,12,0,12,10,15,0,12,0,12,0,12
1500000US510594308012,"Block Group 2, Census Tract 4308.01, Fairfax County, Virginia",2763,278,2763,278,2583,291,725,73,423,89,302,76,629,74,810,113,802,114,0,12,8,13,104,80,52,56,82,55,40,53,44,57,85,82,12,19,12,19,0,12,0,12,0,12,0,12,180,55,180,55,60,36,60,36,0,12,120,43,120,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594328001,"Block Group 1, Census Tract 4328, Fairfax County, Virginia",2358,194,2358,194,2224,221,630,50,333,63,297,54,495,71,870,121,809,127,40,32,21,23,25,23,11,13,57,40,0,12,9,13,68,45,59,47,0,12,0,12,29,33,0,12,30,30,134,52,120,49,55,33,49,32,6,9,65,35,60,34,5,8,14,15,8,12,0,12,6,9,0,12,0,12,0,12
1500000US510594214001,"Block Group 1, Census Tract 4214, Fairfax County, Virginia",4238,1206,4238,1206,3527,1206,818,207,447,181,371,149,524,182,1032,399,920,350,76,128,36,44,0,12,100,116,316,248,0,12,22,39,554,612,161,228,0,12,0,12,16,27,0,12,145,224,711,303,491,158,293,151,199,116,94,100,198,102,198,102,0,12,220,218,0,12,23,37,47,77,0,12,150,225,0,12
1500000US510594826012,"Block Group 2, Census Tract 4826.01, Fairfax County, Virginia",3600,434,3600,434,3285,395,910,100,764,117,146,63,812,98,1509,247,1403,207,0,12,106,174,23,34,22,33,0,12,0,12,0,12,0,12,9,16,0,12,0,12,9,16,0,12,0,12,315,227,235,122,96,70,96,70,0,12,139,103,78,56,61,93,80,121,0,12,0,12,0,12,0,12,80,121,0,12
1500000US510594519003,"Block Group 3, Census Tract 4519, Fairfax County, Virginia",1418,518,1418,518,1304,520,353,133,193,97,160,105,221,91,657,325,558,280,38,63,61,86,0,12,0,12,0,12,0,12,0,12,25,42,48,74,0,12,0,12,48,74,0,12,0,12,114,117,48,44,0,12,0,12,0,12,48,44,16,25,32,37,66,79,0,12,66,79,0,12,0,12,0,12,0,12
1500000US510594302011,"Block Group 1, Census Tract 4302.01, Fairfax County, Virginia",2569,414,2561,414,2266,364,594,86,376,79,218,68,522,78,889,202,878,203,0,12,11,18,0,12,85,87,51,37,0,12,6,9,65,55,54,63,0,12,18,29,10,15,0,12,26,32,295,303,96,57,44,49,6,9,38,49,52,32,43,29,9,14,199,254,0,12,199,254,0,12,0,12,0,12,8,3
1500000US510594601002,"Block Group 2, Census Tract 4601, Fairfax County, Virginia",1886,230,1881,229,1791,243,550,69,342,69,208,56,502,68,658,135,635,132,23,26,0,12,27,41,0,12,24,29,0,12,16,26,2,14,12,19,12,19,0,12,0,12,0,12,0,12,90,45,90,45,27,30,27,30,0,12,63,37,63,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12
1500000US510594301013,"Block Group 3, Census Tract 4301.01, Fairfax County, Virginia",1969,311,1964,311,1751,321,497,66,350,74,147,49,474,67,639,189,630,188,9,15,0,12,35,40,0,12,0,12,13,23,16,25,29,49,48,41,37,37,0,12,0,12,0,12,11,17,213,160,81,46,60,39,30,24,30,31,21,21,16,19,5,10,132,125,0,12,119,122,6,11,0,12,7,11,5,5
1500000US510594914014,"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia",550,154,550,154,284,162,113,61,59,51,54,36,85,55,67,52,67,52,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14,0,12,0,12,266,98,196,60,90,54,58,39,32,39,106,46,82,39,24,23,70,52,0,12,45,54,16,19,0,12,9,15,0,12
1500000US510594301012,"Block Group 2, Census Tract 4301.01, Fairfax County, Virginia",1294,225,1294,225,1186,246,349,66,218,70,131,44,309,67,477,135,425,125,41,38,11,18,0,12,11,17,0,12,30,32,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,108,57,90,47,46,35,38,33,8,12,44,36,37,35,7,11,18,20,0,12,10,16,8,12,0,12,0,12,0,12
1500000US510594501004,"Block Group 4, Census Tract 4501, Fairfax County, Virginia",1081,306,1081,306,912,334,334,105,161,88,173,88,227,97,208,145,208,145,0,12,0,12,24,46,0,12,0,12,0,12,0,12,103,106,16,30,0,12,16,30,0,12,0,12,0,12,169,70,159,64,36,40,36,40,0,12,123,58,114,56,9,17,10,18,0,12,0,12,10,18,0,12,0,12,0,12
1500000US510594526003,"Block Group 3, Census Tract 4526, Fairfax County, Virginia",863,279,863,279,435,256,142,73,102,70,40,35,116,77,160,137,160,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,9,16,0,12,0,12,9,16,0,12,0,12,428,151,293,84,145,70,72,41,73,65,148,63,108,60,40,32,135,82,10,19,75,59,50,54,0,12,0,12,0,12
1500000US510594405013,"Block Group 3, Census Tract 4405.01, Fairfax County, Virginia",1257,242,1257,242,1207,240,386,60,239,59,147,56,320,64,377,128,365,129,12,18,0,12,21,27,0,12,0,12,14,24,0,12,35,52,54,39,9,15,0,12,22,23,0,12,23,27,50,58,26,25,0,12,0,12,0,12,26,25,15,18,11,17,24,37,0,12,0,12,12,19,0,12,12,18,0,12
1500000US510594525012,"Block Group 2, Census Tract 4525.01, Fairfax County, Virginia",1647,293,1644,294,1394,303,426,85,259,76,167,67,390,87,519,154,519,154,0,12,0,12,11,17,6,11,22,24,0,12,10,15,10,17,0,12,0,12,0,12,0,12,0,12,0,12,250,87,229,79,84,44,73,43,11,16,145,66,134,66,11,19,21,23,0,12,0,12,21,23,0,12,0,12,3,8
1500000US510594524004,"Block Group 4, Census Tract 4524, Fairfax County, Virginia",2218,673,2218,673,2065,701,467,145,194,87,273,137,304,110,637,304,637,304,0,12,0,12,172,150,56,88,132,155,0,12,33,59,0,12,264,187,89,137,80,106,0,12,0,12,95,125,153,91,153,91,61,55,61,55,0,12,92,81,92,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594408001,"Block Group 1, Census Tract 4408, Fairfax County, Virginia",3044,434,3044,434,2638,431,737,109,480,133,257,85,714,115,1037,265,1003,262,34,50,0,12,0,12,19,29,0,12,28,45,74,70,0,12,29,47,0,12,0,12,0,12,0,12,29,47,406,98,406,98,105,79,105,79,0,12,301,84,301,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594708001,"Block Group 1, Census Tract 4708, Fairfax County, Virginia",967,208,967,208,892,221,244,57,137,56,107,41,201,60,350,119,341,119,0,12,9,15,11,18,12,18,44,53,0,12,0,12,21,22,9,15,0,12,0,12,0,12,0,12,9,15,75,40,75,40,32,30,32,30,0,12,43,33,43,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594518001,"Block Group 1, Census Tract 4518, Fairfax County, Virginia",1396,366,1396,366,1230,390,328,83,175,77,153,56,254,72,320,124,305,126,0,12,15,23,11,18,12,19,39,61,0,12,15,23,131,122,120,113,72,96,48,74,0,12,0,12,0,12,166,59,140,48,71,34,49,26,22,20,69,37,69,37,0,12,26,23,0,12,0,12,14,15,0,12,12,18,0,12
1500000US510594922031,"Block Group 1, Census Tract 4922.03, Fairfax County, Virginia",903,204,903,204,853,214,249,51,190,50,59,37,235,54,296,130,217,96,68,91,11,17,0,12,0,12,43,35,12,19,0,12,0,12,18,28,0,12,0,12,0,12,0,12,18,28,50,54,24,26,12,19,0,12,12,19,12,18,0,12,12,18,26,28,0,12,0,12,26,28,0,12,0,12,0,12
1500000US510594713041,"Block Group 1, Census Tract 4713.04, Fairfax County, Virginia",1849,88,1849,88,1680,113,529,37,275,51,254,53,447,52,638,78,608,77,17,19,13,18,0,12,7,11,16,17,8,12,0,12,8,12,27,22,0,12,0,12,9,13,0,12,18,19,169,52,124,33,43,23,38,22,5,8,81,26,67,26,14,13,45,35,0,12,22,24,9,10,0,12,14,14,0,12
1500000US510594212001,"Block Group 1, Census Tract 4212, Fairfax County, Virginia",2057,95,2057,95,1900,104,582,34,366,46,216,42,510,42,726,76,726,76,0,12,0,12,24,18,19,16,18,21,0,12,0,12,7,11,14,10,6,9,0,12,3,6,0,12,5,8,157,71,99,35,27,21,13,13,14,17,72,32,61,31,11,11,58,54,17,18,41,47,0,12,0,12,0,12,0,12
1500000US510594310021,"Block Group 1, Census Tract 4310.02, Fairfax County, Virginia",2432,142,2432,142,2167,174,586,45,378,74,208,63,475,57,796,94,731,79,39,32,26,24,23,24,49,45,105,73,8,12,17,24,31,27,77,56,20,27,28,41,23,22,0,12,6,9,265,124,162,46,60,34,30,22,30,27,102,34,88,34,14,13,103,94,4,7,68,90,21,19,0,12,10,15,0,12
1500000US510594523011,"Block Group 1, Census Tract 4523.01, Fairfax County, Virginia",2619,354,2619,354,1992,395,590,107,290,102,300,102,305,94,660,224,660,224,0,12,0,12,53,50,84,95,0,12,0,12,11,17,83,91,206,117,0,12,0,12,120,86,0,12,86,75,627,139,524,117,260,90,213,88,47,39,264,91,221,88,43,30,103,50,0,12,32,29,58,38,0,12,13,20,0,12
1500000US510594608002,"Block Group 2, Census Tract 4608, Fairfax County, Virginia",2009,226,2009,226,1785,253,583,75,297,62,286,77,513,74,612,141,572,133,19,15,21,36,22,35,0,12,15,23,16,25,10,16,0,12,14,22,0,12,0,12,0,12,0,12,14,22,224,90,195,74,89,57,89,57,0,12,106,57,86,53,20,23,29,32,0,12,29,32,0,12,0,12,0,12,0,12
1500000US510594811061,"Block Group 1, Census Tract 4811.06, Fairfax County, Virginia",1005,143,1005,143,978,152,294,38,182,41,112,38,240,42,398,97,398,97,0,12,0,12,0,12,11,17,27,41,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,0,12,27,23,27,23,0,12,0,12,0,12,27,23,27,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594911022,"Block Group 2, Census Tract 4911.02, Fairfax County, Virginia",1617,210,1617,210,1505,223,405,63,238,59,167,62,387,59,585,129,566,127,12,19,7,12,10,16,8,14,82,69,0,12,0,12,28,43,0,12,0,12,0,12,0,12,0,12,0,12,112,50,112,50,63,49,63,49,0,12,49,32,49,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594202021,"Block Group 1, Census Tract 4202.02, Fairfax County, Virginia",1776,197,1776,197,1051,210,410,74,213,68,197,71,269,71,273,92,249,88,17,27,7,11,0,12,33,36,27,43,0,12,0,12,0,12,39,32,0,12,0,12,39,32,0,12,0,12,725,119,575,88,279,75,216,70,63,42,296,76,243,73,53,33,150,72,0,12,77,52,56,41,0,12,17,28,0,12
1500000US510594516021,"Block Group 1, Census Tract 4516.02, Fairfax County, Virginia",874,245,874,245,814,251,201,51,139,49,62,36,174,53,247,92,205,84,12,24,30,26,0,12,0,12,0,12,0,12,0,12,127,120,65,89,65,89,0,12,0,12,0,12,0,12,60,35,53,28,13,15,13,15,0,12,40,26,34,24,6,11,7,11,0,12,0,12,7,11,0,12,0,12,0,12
1500000US510594814003,"Block Group 3, Census Tract 4814, Fairfax County, Virginia",1975,318,1975,318,1609,359,465,130,296,134,169,71,391,115,671,192,559,181,50,58,62,94,0,12,0,12,18,29,25,35,0,12,0,12,39,42,0,12,20,33,19,27,0,12,0,12,366,134,266,84,129,68,98,64,31,36,137,61,119,57,18,27,100,90,0,12,60,94,15,25,0,12,25,38,0,12
1500000US510594528011,"Block Group 1, Census Tract 4528.01, Fairfax County, Virginia",1029,389,1012,390,917,400,292,105,188,103,104,61,181,85,208,154,208,154,0,12,0,12,0,12,69,99,0,12,0,12,73,105,0,12,94,77,48,58,0,12,0,12,0,12,46,49,95,64,84,57,27,34,19,31,8,15,57,45,57,45,0,12,11,19,0,12,11,19,0,12,0,12,0,12,17,19
1500000US510594708002,"Block Group 2, Census Tract 4708, Fairfax County, Virginia",2000,220,2000,220,1727,261,542,70,337,76,205,72,444,76,604,133,595,133,0,12,9,14,0,12,22,26,33,36,14,22,0,12,23,29,45,52,12,32,0,12,11,18,0,12,22,34,273,148,196,68,84,62,46,44,38,45,112,49,112,49,0,12,77,101,0,12,66,98,11,16,0,12,0,12,0,12
1500000US510594211022,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia",2155,197,2155,197,1830,214,585,76,263,68,322,77,479,78,546,131,519,123,0,12,27,29,0,12,63,44,59,55,0,12,0,12,16,24,82,69,0,12,53,69,10,16,0,12,19,24,325,120,244,84,129,73,89,67,40,34,115,49,106,46,9,16,81,66,0,12,58,61,23,25,0,12,0,12,0,12
1500000US510594707005,"Block Group 5, Census Tract 4707, Fairfax County, Virginia",1043,204,1043,204,921,213,232,59,153,58,79,37,214,58,374,102,374,102,0,12,0,12,0,12,13,17,0,12,52,28,0,12,36,35,0,12,0,12,0,12,0,12,0,12,0,12,122,76,83,40,40,28,29,24,11,17,43,30,33,26,10,15,39,48,0,12,29,45,10,16,0,12,0,12,0,12
1500000US510594917051,"Block Group 1, Census Tract 4917.05, Fairfax County, Virginia",3457,158,3422,159,3321,177,893,39,584,59,309,50,752,56,1311,92,1257,91,21,28,33,28,7,9,30,22,107,52,47,33,41,33,35,26,98,98,42,39,24,35,25,27,0,12,7,11,101,63,49,31,39,31,4,7,35,30,10,10,0,12,10,10,52,33,0,12,8,14,37,28,0,12,7,11,35,12
1500000US510594805021,"Block Group 1, Census Tract 4805.02, Fairfax County, Virginia",3075,303,3075,303,2918,302,793,72,604,83,189,72,701,76,1147,173,1121,171,26,25,0,12,42,44,19,23,56,48,0,12,16,24,48,47,96,74,39,48,17,24,13,18,0,12,27,40,157,53,157,53,41,29,41,29,0,12,116,49,116,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594518002,"Block Group 2, Census Tract 4518, Fairfax County, Virginia",2287,359,2272,362,2092,398,543,80,364,82,179,65,424,74,647,172,635,171,12,18,0,12,41,34,56,51,44,40,63,47,0,12,189,162,85,82,0,12,34,54,37,35,0,12,14,16,180,91,112,46,37,28,18,20,19,21,75,43,56,38,19,21,68,61,0,12,0,12,16,19,0,12,52,58,15,13
1500000US510594825013,"Block Group 3, Census Tract 4825.01, Fairfax County, Virginia",3962,1035,3962,1035,2625,702,818,204,545,175,273,130,686,199,933,313,864,287,0,12,69,89,38,57,22,34,0,12,0,12,0,12,43,48,85,83,0,12,9,19,76,81,0,12,0,12,1337,794,732,205,357,168,230,103,127,128,375,149,295,142,80,52,605,650,432,650,92,84,62,52,0,12,19,31,0,12
1500000US510594618011,"Block Group 1, Census Tract 4618.01, Fairfax County, Virginia",1535,159,1535,159,1138,178,314,44,173,42,141,42,247,45,435,99,423,98,0,12,12,19,40,42,20,26,5,10,34,32,16,17,16,18,11,15,0,12,11,15,0,12,0,12,0,12,397,98,285,53,82,31,67,29,15,13,203,52,154,49,49,37,112,67,0,12,72,58,33,34,0,12,7,12,0,12
1500000US510594820011,"Block Group 1, Census Tract 4820.01, Fairfax County, Virginia",1129,148,1129,148,1012,158,342,49,213,56,129,48,318,53,307,84,307,84,0,12,0,12,0,12,16,25,0,12,29,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,117,64,95,43,22,22,22,22,0,12,73,38,64,35,9,14,22,34,0,12,13,20,9,14,0,12,0,12,0,12
1500000US510594407023,"Block Group 3, Census Tract 4407.02, Fairfax County, Virginia",1868,208,1862,208,1806,217,560,63,279,76,281,66,513,71,643,130,634,127,0,12,9,13,0,12,37,41,17,27,0,12,18,28,18,22,0,12,0,12,0,12,0,12,0,12,0,12,56,63,33,29,16,21,12,19,4,7,17,19,17,19,0,12,23,46,0,12,23,46,0,12,0,12,0,12,6,4
1500000US510594817013,"Block Group 3, Census Tract 4817.01, Fairfax County, Virginia",1771,196,1771,196,1701,202,545,62,355,61,190,61,502,59,631,125,631,125,0,12,0,12,0,12,0,12,23,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,41,52,31,16,17,8,13,8,12,36,32,26,24,10,15,18,14,0,12,0,12,18,14,0,12,0,12,0,12
1500000US510594901034,"Block Group 4, Census Tract 4901.03, Fairfax County, Virginia",1342,270,1342,270,1299,272,350,55,123,48,227,68,323,57,446,155,446,155,0,12,0,12,20,30,26,29,33,42,12,18,14,21,64,76,11,16,0,12,0,12,0,12,0,12,11,16,43,32,43,32,23,25,23,25,0,12,20,22,20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594321002,"Block Group 2, Census Tract 4321, Fairfax County, Virginia",2477,304,2477,304,2133,278,630,66,380,69,250,62,588,74,835,171,754,151,81,72,0,12,8,14,0,12,0,12,11,17,36,34,14,21,11,19,0,12,0,12,0,12,0,12,11,19,344,262,119,59,47,27,16,13,31,31,72,52,29,25,43,47,225,211,0,12,201,210,24,28,0,12,0,12,0,12
