"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147","COL148","COL149","COL150","COL151","COL152","COL153","COL154","COL155","COL156","COL157","COL158","COL159","COL160","COL161","COL162","COL163","COL164","COL165","COL166","COL167","COL168","COL169","COL170","COL171","COL172","COL173","COL174","COL175","COL176","COL177","COL178","COL179","COL180","COL181","COL182","COL183","COL184","COL185","COL186","COL187","COL188","COL189","COL190","COL191","COL192","COL193","COL194","COL195","COL196","COL197","COL198"
"9330186.05",2240.00,1310.00,930.00,0.00,2240.00,510.00,1730.00,2235.00,10.00,290.00,675.00,655.00,610.00,2240.00,920.00,435.00,240.00,195.00,450.00,5.50,2240.00,2015.00,225.00,2240.00,1895.00,345.00,2240.00,130.00,775.00,475.00,275.00,215.00,225.00,150.00,2240.00,2155.00,85.00,2240.00,1190.00,865.00,185.00,2240.00,75.00,300.00,500.00,550.00,390.00,285.00,105.00,35.00,2240.00,1460.00,785.00,670.00,1310.00,74.40,31.30,1442.00,1548.00,600359.00,612051.00,930.00,10.20,40.30,920.00,995.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330186.06",1100.00,670.00,435.00,0.00,1100.00,100.00,1005.00,1105.00,10.00,110.00,340.00,210.00,435.00,1105.00,435.00,170.00,100.00,90.00,310.00,5.70,1105.00,900.00,205.00,1105.00,855.00,245.00,1105.00,60.00,350.00,145.00,230.00,130.00,140.00,60.00,1100.00,1065.00,40.00,1105.00,585.00,370.00,150.00,1105.00,35.00,175.00,245.00,260.00,220.00,135.00,25.00,10.00,1105.00,815.00,290.00,260.00,670.00,68.70,25.40,1686.00,1680.00,799380.00,779536.00,435.00,13.60,27.60,752.00,912.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330186.07",1490.00,860.00,625.00,0.00,1490.00,70.00,1420.00,1485.00,0.00,165.00,355.00,325.00,640.00,1490.00,515.00,180.00,140.00,205.00,455.00,5.90,1485.00,1270.00,215.00,1490.00,1175.00,315.00,1485.00,65.00,600.00,225.00,225.00,145.00,115.00,105.00,1485.00,1410.00,75.00,1485.00,705.00,595.00,185.00,1485.00,45.00,205.00,375.00,345.00,275.00,175.00,70.00,10.00,1485.00,1040.00,450.00,395.00,860.00,75.40,31.40,2005.00,1844.00,800087.00,791929.00,630.00,9.50,28.00,749.00,929.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330186.08",1920.00,1190.00,735.00,0.00,1920.00,330.00,1595.00,1920.00,10.00,210.00,470.00,700.00,540.00,1925.00,675.00,360.00,265.00,185.00,445.00,5.70,1925.00,1725.00,200.00,1925.00,1595.00,330.00,1925.00,125.00,940.00,230.00,215.00,170.00,100.00,150.00,1920.00,1800.00,125.00,1925.00,1005.00,780.00,140.00,1925.00,45.00,270.00,475.00,445.00,420.00,175.00,70.00,25.00,1915.00,1340.00,575.00,535.00,1190.00,74.80,27.30,1681.00,1627.00,576190.00,620673.00,735.00,11.60,34.90,808.00,883.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.03",2260.00,1550.00,715.00,0.00,2265.00,135.00,2125.00,2265.00,15.00,155.00,365.00,800.00,925.00,2265.00,550.00,275.00,370.00,330.00,730.00,6.50,2260.00,2050.00,210.00,2260.00,1995.00,270.00,2260.00,110.00,815.00,695.00,270.00,145.00,65.00,165.00,2260.00,2165.00,100.00,2260.00,1090.00,975.00,200.00,2265.00,45.00,310.00,455.00,555.00,480.00,295.00,100.00,25.00,2260.00,1625.00,635.00,585.00,1545.00,68.00,20.40,1635.00,1531.00,697146.00,746399.00,715.00,7.00,45.50,804.00,1020.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.04",425.00,255.00,170.00,0.00,425.00,20.00,405.00,425.00,0.00,45.00,75.00,125.00,185.00,425.00,145.00,60.00,60.00,30.00,140.00,6.10,425.00,390.00,35.00,425.00,360.00,65.00,425.00,30.00,175.00,65.00,85.00,40.00,10.00,20.00,430.00,410.00,10.00,425.00,195.00,180.00,50.00,425.00,15.00,45.00,120.00,75.00,95.00,65.00,10.00,0.00,420.00,285.00,135.00,130.00,260.00,70.60,27.50,1535.00,1524.00,700064.00,720343.00,170.00,0.00,39.40,802.00,903.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.05",1960.00,1230.00,730.00,0.00,1965.00,85.00,1875.00,1960.00,0.00,180.00,460.00,370.00,950.00,1960.00,685.00,150.00,165.00,255.00,710.00,6.30,1960.00,1720.00,240.00,1960.00,1635.00,325.00,1960.00,65.00,310.00,535.00,585.00,180.00,175.00,110.00,1960.00,1890.00,75.00,1965.00,950.00,755.00,250.00,1960.00,60.00,300.00,385.00,480.00,360.00,255.00,90.00,25.00,1960.00,1415.00,550.00,495.00,1235.00,68.40,28.50,1932.00,1771.00,801380.00,826197.00,730.00,11.60,27.40,703.00,821.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.06",2075.00,1575.00,500.00,0.00,2075.00,260.00,1820.00,2075.00,0.00,125.00,475.00,500.00,980.00,2075.00,460.00,310.00,255.00,245.00,810.00,6.90,2075.00,1985.00,90.00,2080.00,1945.00,135.00,2080.00,30.00,175.00,675.00,620.00,230.00,230.00,115.00,2075.00,2015.00,55.00,2075.00,1010.00,930.00,140.00,2075.00,15.00,150.00,235.00,550.00,490.00,265.00,235.00,130.00,2075.00,1550.00,525.00,500.00,1570.00,54.90,23.50,1201.00,1475.00,799132.00,762228.00,505.00,6.90,31.70,802.00,1071.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.07",600.00,510.00,90.00,0.00,600.00,0.00,595.00,600.00,0.00,15.00,40.00,110.00,435.00,600.00,45.00,60.00,50.00,115.00,325.00,8.40,600.00,595.00,10.00,605.00,575.00,25.00,600.00,0.00,15.00,45.00,405.00,75.00,45.00,20.00,600.00,580.00,20.00,605.00,250.00,330.00,25.00,600.00,0.00,30.00,125.00,155.00,175.00,90.00,10.00,15.00,600.00,440.00,160.00,145.00,510.00,55.90,21.60,1536.00,1738.00,900977.00,973871.00,90.00,0.00,50.00,810.00,1183.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.11",2185.00,1825.00,360.00,0.00,2185.00,845.00,1340.00,2185.00,0.00,130.00,565.00,1060.00,420.00,2185.00,725.00,540.00,375.00,210.00,340.00,5.50,2180.00,2065.00,120.00,2185.00,1965.00,220.00,2180.00,30.00,45.00,135.00,465.00,410.00,570.00,530.00,2185.00,2160.00,25.00,2185.00,1100.00,980.00,100.00,2185.00,30.00,330.00,575.00,585.00,390.00,170.00,85.00,30.00,2180.00,1580.00,600.00,525.00,1825.00,80.00,24.20,1551.00,1493.00,399984.00,459308.00,355.00,4.20,44.40,1348.00,1254.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.12",1315.00,1110.00,205.00,0.00,1315.00,385.00,930.00,1315.00,0.00,45.00,395.00,475.00,390.00,1315.00,295.00,230.00,225.00,130.00,435.00,6.50,1315.00,1260.00,50.00,1310.00,1220.00,100.00,1310.00,15.00,125.00,740.00,305.00,65.00,35.00,30.00,1315.00,1265.00,50.00,1315.00,665.00,570.00,80.00,1315.00,10.00,85.00,185.00,315.00,285.00,205.00,135.00,85.00,1315.00,1025.00,290.00,245.00,1110.00,59.00,21.20,1207.00,1374.00,648236.00,622545.00,205.00,0.00,24.40,852.00,1082.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.13",1215.00,820.00,395.00,0.00,1215.00,15.00,1195.00,1215.00,10.00,75.00,175.00,350.00,605.00,1210.00,225.00,195.00,160.00,140.00,490.00,6.80,1215.00,1115.00,100.00,1210.00,1080.00,130.00,1210.00,40.00,400.00,300.00,260.00,90.00,45.00,85.00,1215.00,1135.00,80.00,1215.00,545.00,545.00,125.00,1215.00,35.00,175.00,220.00,290.00,255.00,170.00,50.00,15.00,1215.00,830.00,380.00,325.00,820.00,70.10,28.80,1790.00,1638.00,799653.00,847022.00,395.00,7.50,38.00,862.00,1148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.14",1415.00,1310.00,105.00,0.00,1415.00,515.00,900.00,1415.00,0.00,60.00,610.00,630.00,105.00,1415.00,535.00,405.00,295.00,95.00,90.00,5.10,1415.00,1355.00,60.00,1415.00,1325.00,90.00,1415.00,10.00,185.00,140.00,590.00,160.00,265.00,65.00,1415.00,1350.00,70.00,1415.00,805.00,575.00,35.00,1415.00,0.00,110.00,285.00,300.00,275.00,240.00,160.00,35.00,1415.00,1135.00,280.00,235.00,1310.00,67.40,17.60,1175.00,1085.00,341471.00,344956.00,105.00,0.00,42.90,1347.00,1314.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.15",1155.00,960.00,195.00,0.00,1155.00,210.00,950.00,1160.00,0.00,45.00,160.00,455.00,495.00,1155.00,230.00,185.00,195.00,190.00,360.00,6.50,1155.00,1115.00,45.00,1155.00,1080.00,75.00,1155.00,10.00,20.00,85.00,725.00,220.00,65.00,30.00,1155.00,1140.00,20.00,1155.00,545.00,540.00,75.00,1155.00,10.00,100.00,200.00,390.00,215.00,145.00,80.00,20.00,1150.00,870.00,280.00,235.00,960.00,64.10,22.90,1399.00,1464.00,600912.00,651389.00,195.00,0.00,31.60,801.00,868.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330187.16",890.00,750.00,135.00,0.00,885.00,230.00,655.00,885.00,10.00,25.00,100.00,385.00,375.00,885.00,170.00,130.00,135.00,120.00,330.00,6.90,885.00,830.00,55.00,885.00,815.00,70.00,885.00,25.00,55.00,240.00,395.00,65.00,75.00,40.00,885.00,860.00,25.00,885.00,385.00,450.00,50.00,885.00,10.00,80.00,180.00,280.00,195.00,85.00,50.00,15.00,880.00,675.00,205.00,185.00,750.00,72.70,23.30,1649.00,1634.00,698405.00,697668.00,135.00,0.00,23.10,803.00,1023.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.01",885.00,760.00,120.00,0.00,880.00,10.00,870.00,885.00,0.00,10.00,65.00,165.00,640.00,885.00,95.00,95.00,65.00,110.00,515.00,8.00,885.00,860.00,25.00,880.00,855.00,25.00,880.00,10.00,50.00,185.00,315.00,185.00,95.00,40.00,880.00,845.00,35.00,880.00,415.00,405.00,65.00,885.00,10.00,35.00,220.00,265.00,200.00,135.00,25.00,0.00,885.00,590.00,290.00,225.00,765.00,62.50,30.30,1858.00,1814.00,1000982.00,1113147.00,125.00,0.00,50.00,1251.00,1565.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.02",845.00,675.00,170.00,0.00,845.00,10.00,840.00,845.00,10.00,35.00,85.00,195.00,515.00,845.00,130.00,90.00,120.00,125.00,375.00,7.20,840.00,805.00,40.00,845.00,770.00,75.00,845.00,10.00,15.00,135.00,400.00,120.00,125.00,40.00,845.00,830.00,15.00,845.00,435.00,370.00,40.00,845.00,15.00,55.00,175.00,280.00,205.00,90.00,25.00,10.00,840.00,515.00,330.00,265.00,680.00,72.60,39.30,1989.00,1903.00,900578.00,952796.00,170.00,0.00,39.40,903.00,968.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.04",1155.00,840.00,310.00,0.00,1150.00,0.00,1150.00,1155.00,10.00,110.00,150.00,240.00,640.00,1155.00,230.00,130.00,105.00,110.00,575.00,7.30,1155.00,1085.00,65.00,1155.00,1030.00,120.00,1150.00,25.00,75.00,335.00,295.00,170.00,185.00,70.00,1150.00,1115.00,35.00,1155.00,490.00,565.00,95.00,1150.00,15.00,65.00,205.00,365.00,310.00,120.00,55.00,15.00,1150.00,845.00,305.00,235.00,840.00,67.30,22.60,1953.00,1852.00,899454.00,948325.00,310.00,7.90,37.10,850.00,989.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.05",825.00,700.00,130.00,0.00,825.00,20.00,805.00,825.00,0.00,45.00,35.00,180.00,570.00,830.00,120.00,60.00,70.00,80.00,495.00,8.10,825.00,800.00,25.00,830.00,790.00,35.00,825.00,15.00,60.00,75.00,455.00,65.00,100.00,55.00,825.00,790.00,35.00,830.00,430.00,345.00,55.00,830.00,20.00,65.00,165.00,245.00,175.00,110.00,40.00,0.00,815.00,580.00,240.00,185.00,695.00,65.20,25.90,1848.00,1939.00,1000965.00,1077596.00,130.00,0.00,50.00,850.00,1131.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.06",455.00,365.00,90.00,0.00,460.00,0.00,460.00,455.00,0.00,10.00,70.00,135.00,240.00,460.00,60.00,70.00,70.00,30.00,230.00,8.00,460.00,430.00,30.00,460.00,435.00,20.00,455.00,35.00,90.00,45.00,95.00,25.00,80.00,90.00,455.00,430.00,25.00,455.00,245.00,185.00,25.00,460.00,0.00,55.00,110.00,110.00,65.00,85.00,25.00,0.00,450.00,320.00,130.00,115.00,360.00,62.50,26.40,1946.00,1854.00,969729.00,983694.00,90.00,0.00,44.40,1297.00,1471.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.07",1195.00,1060.00,130.00,0.00,1195.00,0.00,1190.00,1195.00,0.00,25.00,60.00,255.00,855.00,1195.00,115.00,90.00,85.00,150.00,760.00,8.80,1195.00,1185.00,10.00,1195.00,1170.00,20.00,1195.00,0.00,15.00,240.00,480.00,360.00,75.00,15.00,1195.00,1160.00,30.00,1195.00,550.00,605.00,40.00,1195.00,20.00,55.00,185.00,365.00,350.00,160.00,50.00,10.00,1195.00,805.00,385.00,280.00,1065.00,59.90,33.00,1711.00,1875.00,1053957.00,1132805.00,135.00,0.00,30.80,1003.00,1260.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330188.08",1175.00,1060.00,110.00,0.00,1170.00,10.00,1165.00,1170.00,0.00,15.00,60.00,385.00,720.00,1175.00,85.00,130.00,160.00,135.00,660.00,8.10,1170.00,1115.00,55.00,1170.00,1135.00,35.00,1170.00,0.00,40.00,430.00,530.00,95.00,65.00,10.00,1170.00,1105.00,70.00,1170.00,570.00,545.00,55.00,1175.00,10.00,25.00,200.00,410.00,290.00,135.00,85.00,15.00,1170.00,890.00,280.00,225.00,1060.00,63.20,23.60,1572.00,1631.00,947519.00,990902.00,110.00,0.00,31.80,1569.00,1505.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.03",1120.00,920.00,195.00,0.00,1120.00,90.00,1025.00,1120.00,0.00,50.00,100.00,450.00,520.00,1120.00,150.00,190.00,150.00,155.00,480.00,7.00,1120.00,1095.00,25.00,1115.00,1090.00,30.00,1120.00,290.00,620.00,95.00,70.00,15.00,10.00,25.00,1115.00,1035.00,80.00,1120.00,555.00,470.00,85.00,1115.00,0.00,135.00,190.00,305.00,245.00,130.00,75.00,30.00,1120.00,855.00,260.00,215.00,925.00,67.00,18.50,1499.00,1464.00,601837.00,605325.00,200.00,7.50,46.20,1102.00,1220.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.05",3535.00,2295.00,1235.00,0.00,3535.00,2160.00,1375.00,3535.00,35.00,895.00,1750.00,575.00,285.00,3535.00,2050.00,655.00,365.00,205.00,255.00,4.50,3535.00,3285.00,250.00,3535.00,3050.00,480.00,3535.00,105.00,685.00,1155.00,1195.00,150.00,200.00,45.00,3535.00,3365.00,170.00,3535.00,2315.00,1060.00,160.00,3535.00,20.00,350.00,520.00,715.00,770.00,645.00,360.00,155.00,3535.00,2365.00,1170.00,1055.00,2295.00,62.60,25.20,1007.00,1094.00,259972.00,350808.00,1240.00,17.80,47.60,949.00,970.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.06",1010.00,760.00,245.00,0.00,1005.00,330.00,675.00,1010.00,0.00,30.00,295.00,325.00,355.00,1010.00,295.00,205.00,145.00,105.00,255.00,6.00,1010.00,950.00,55.00,1010.00,910.00,95.00,1005.00,85.00,390.00,150.00,255.00,20.00,30.00,75.00,1005.00,955.00,55.00,1005.00,465.00,470.00,70.00,1005.00,10.00,120.00,140.00,245.00,300.00,110.00,55.00,25.00,1005.00,735.00,270.00,240.00,760.00,68.40,24.50,1385.00,1366.00,500058.00,551600.00,245.00,10.20,32.70,1096.00,1040.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.07",1275.00,1045.00,230.00,0.00,1275.00,710.00,560.00,1275.00,0.00,185.00,445.00,455.00,190.00,1275.00,550.00,235.00,215.00,130.00,140.00,5.10,1275.00,1195.00,80.00,1275.00,1120.00,155.00,1275.00,20.00,390.00,180.00,280.00,20.00,40.00,350.00,1275.00,1205.00,70.00,1275.00,790.00,395.00,85.00,1275.00,45.00,140.00,255.00,285.00,305.00,145.00,85.00,15.00,1275.00,965.00,305.00,270.00,1040.00,71.60,22.50,1154.00,1219.00,300506.00,357888.00,230.00,8.70,30.40,1185.00,1160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.08",2825.00,855.00,1970.00,0.00,2825.00,1145.00,1675.00,2825.00,10.00,910.00,1690.00,210.00,10.00,2825.00,2150.00,450.00,150.00,55.00,10.00,3.80,2825.00,2355.00,475.00,2825.00,2025.00,800.00,2825.00,265.00,1180.00,820.00,460.00,80.00,20.00,0.00,2825.00,2540.00,285.00,2825.00,1850.00,855.00,120.00,2825.00,95.00,465.00,515.00,685.00,625.00,260.00,150.00,30.00,2830.00,1665.00,1160.00,985.00,855.00,81.90,22.10,1063.00,1050.00,200050.00,199560.00,1970.00,11.70,49.20,909.00,942.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.09",1380.00,1065.00,315.00,0.00,1380.00,125.00,1255.00,1385.00,10.00,90.00,240.00,505.00,540.00,1385.00,320.00,165.00,230.00,185.00,485.00,6.50,1385.00,1325.00,55.00,1385.00,1260.00,125.00,1385.00,20.00,145.00,640.00,345.00,60.00,45.00,120.00,1385.00,1315.00,65.00,1385.00,655.00,665.00,65.00,1385.00,20.00,130.00,250.00,360.00,315.00,205.00,95.00,15.00,1380.00,1025.00,365.00,330.00,1070.00,65.70,24.40,1535.00,1510.00,699118.00,685081.00,315.00,6.20,31.70,802.00,909.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330189.1",2280.00,1615.00,665.00,0.00,2280.00,1310.00,970.00,2280.00,15.00,175.00,800.00,1055.00,235.00,2280.00,1080.00,495.00,300.00,230.00,175.00,4.90,2280.00,2065.00,215.00,2280.00,1955.00,325.00,2280.00,50.00,265.00,610.00,610.00,200.00,470.00,75.00,2280.00,2170.00,115.00,2280.00,1270.00,895.00,115.00,2280.00,10.00,270.00,480.00,685.00,490.00,220.00,115.00,10.00,2280.00,1695.00,585.00,485.00,1615.00,73.10,22.90,1327.00,1276.00,349028.00,406134.00,665.00,27.80,32.30,1103.00,1148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330190.01",3870.00,1905.00,1960.00,0.00,3870.00,2520.00,1350.00,3870.00,45.00,1250.00,1800.00,525.00,250.00,3870.00,2635.00,610.00,265.00,165.00,200.00,4.10,3865.00,3690.00,180.00,3865.00,3475.00,395.00,3870.00,165.00,630.00,675.00,830.00,145.00,490.00,935.00,3870.00,3705.00,165.00,3870.00,2525.00,1185.00,155.00,3870.00,240.00,960.00,740.00,800.00,585.00,340.00,155.00,45.00,3865.00,2495.00,1365.00,1135.00,1900.00,74.20,29.40,1216.00,1182.00,259698.00,345368.00,1965.00,13.20,41.30,1013.00,1035.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330190.03",2540.00,1170.00,1370.00,0.00,2535.00,1165.00,1370.00,2535.00,25.00,520.00,980.00,625.00,385.00,2535.00,1340.00,405.00,310.00,200.00,280.00,4.70,2535.00,2310.00,230.00,2540.00,2095.00,440.00,2540.00,295.00,715.00,285.00,390.00,85.00,500.00,255.00,2535.00,2355.00,180.00,2540.00,1435.00,895.00,205.00,2535.00,90.00,505.00,485.00,615.00,480.00,210.00,120.00,30.00,2535.00,1670.00,870.00,725.00,1170.00,79.00,29.90,1366.00,1383.00,310141.00,476258.00,1365.00,4.00,37.60,1059.00,1091.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
