"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8"
"59152531",290.00,215.00,95.00,120.00,30.00,45.00,45.00,5.00
"59152537",265.00,200.00,80.00,115.00,10.00,50.00,45.00,5.00
"59152538",720.00,625.00,175.00,450.00,30.00,70.00,60.00,10.00
"59152539",320.00,255.00,85.00,165.00,20.00,50.00,40.00,5.00
"59152540",125.00,100.00,35.00,65.00,5.00,25.00,20.00,0.00
"59152541",115.00,90.00,35.00,60.00,5.00,20.00,15.00,0.00
"59152542",155.00,130.00,50.00,80.00,10.00,15.00,10.00,5.00
"59152543",105.00,75.00,40.00,40.00,5.00,25.00,15.00,10.00
"59152544",215.00,175.00,70.00,105.00,10.00,30.00,25.00,5.00
"59152546",955.00,805.00,265.00,545.00,45.00,105.00,95.00,5.00
"59152547",305.00,245.00,110.00,135.00,15.00,45.00,40.00,10.00
"59152548",240.00,185.00,90.00,95.00,15.00,35.00,40.00,5.00
"59152559",175.00,140.00,65.00,70.00,5.00,35.00,30.00,5.00
"59152560",330.00,160.00,115.00,50.00,5.00,165.00,155.00,10.00
"59152561",225.00,120.00,80.00,40.00,10.00,100.00,95.00,5.00
"59152562",180.00,125.00,45.00,80.00,15.00,40.00,40.00,5.00
"59152563",190.00,95.00,50.00,45.00,10.00,80.00,70.00,10.00
"59152564",175.00,140.00,65.00,75.00,10.00,30.00,20.00,10.00
"59152566",190.00,155.00,45.00,105.00,5.00,30.00,25.00,5.00
"59152567",180.00,140.00,55.00,85.00,5.00,40.00,35.00,5.00
"59152568",155.00,90.00,55.00,35.00,0.00,60.00,55.00,5.00
"59152569",160.00,120.00,45.00,70.00,10.00,30.00,25.00,10.00
"59152570",175.00,150.00,75.00,70.00,5.00,20.00,20.00,0.00
"59152571",135.00,105.00,50.00,60.00,0.00,25.00,25.00,0.00
"59152572",120.00,85.00,30.00,55.00,10.00,25.00,20.00,10.00
"59152573",120.00,95.00,50.00,45.00,5.00,25.00,25.00,0.00
"59152574",80.00,50.00,30.00,25.00,5.00,20.00,15.00,5.00
"59152575",195.00,135.00,85.00,50.00,15.00,45.00,35.00,10.00
"59152576",205.00,130.00,65.00,60.00,10.00,65.00,50.00,15.00
"59152577",1085.00,850.00,350.00,495.00,40.00,200.00,185.00,15.00
"59152578",250.00,195.00,115.00,80.00,5.00,50.00,40.00,5.00
"59152579",60.00,30.00,15.00,20.00,0.00,30.00,20.00,5.00
"59152580",260.00,195.00,100.00,105.00,5.00,60.00,60.00,0.00
"59152581",260.00,145.00,80.00,60.00,5.00,110.00,95.00,10.00
"59152582",210.00,140.00,75.00,70.00,10.00,60.00,50.00,10.00
"59152583",290.00,170.00,80.00,90.00,0.00,120.00,110.00,10.00
"59152584",215.00,140.00,75.00,65.00,10.00,70.00,60.00,10.00
"59152585",155.00,115.00,55.00,65.00,5.00,35.00,25.00,5.00
"59152586",150.00,110.00,45.00,65.00,0.00,35.00,30.00,5.00
"59152587",195.00,90.00,45.00,45.00,5.00,105.00,95.00,0.00
"59152588",420.00,145.00,105.00,35.00,5.00,275.00,260.00,15.00
"59152589",350.00,85.00,50.00,30.00,0.00,265.00,255.00,15.00
"59152590",485.00,190.00,130.00,60.00,5.00,290.00,270.00,20.00
"59152591",555.00,190.00,130.00,55.00,0.00,365.00,350.00,15.00
"59152592",570.00,250.00,205.00,45.00,0.00,315.00,305.00,15.00
"59152593",410.00,140.00,115.00,25.00,0.00,265.00,265.00,0.00
"59152594",400.00,90.00,55.00,30.00,0.00,310.00,300.00,10.00
"59152595",445.00,190.00,115.00,70.00,0.00,255.00,240.00,15.00
"59152596",220.00,95.00,80.00,15.00,0.00,130.00,125.00,5.00
"59152597",220.00,130.00,65.00,70.00,5.00,85.00,70.00,10.00
"59152598",225.00,175.00,95.00,85.00,5.00,40.00,40.00,10.00
"59152599",140.00,115.00,45.00,70.00,5.00,20.00,15.00,0.00
"59152600",140.00,120.00,30.00,95.00,5.00,15.00,10.00,0.00
"59152601",240.00,135.00,80.00,55.00,0.00,100.00,100.00,5.00
"59152602",215.00,180.00,80.00,100.00,5.00,30.00,20.00,5.00
"59152603",250.00,205.00,80.00,120.00,5.00,45.00,40.00,0.00
"59152604",240.00,175.00,60.00,115.00,5.00,55.00,50.00,5.00
"59152605",240.00,180.00,80.00,105.00,5.00,55.00,45.00,10.00
"59152606",195.00,150.00,50.00,95.00,10.00,45.00,35.00,5.00
"59152607",220.00,135.00,85.00,50.00,5.00,80.00,75.00,0.00
"59152608",180.00,125.00,30.00,95.00,10.00,40.00,40.00,5.00
"59152609",195.00,165.00,65.00,100.00,0.00,25.00,20.00,5.00
"59152610",205.00,165.00,60.00,105.00,0.00,35.00,35.00,0.00
"59152611",95.00,85.00,30.00,55.00,0.00,5.00,10.00,5.00
"59152612",105.00,90.00,30.00,60.00,5.00,5.00,5.00,5.00
"59152613",170.00,145.00,65.00,80.00,5.00,25.00,20.00,0.00
"59152614",200.00,165.00,80.00,80.00,5.00,30.00,25.00,0.00
"59152615",375.00,195.00,130.00,70.00,0.00,180.00,175.00,5.00
"59152616",250.00,185.00,85.00,95.00,15.00,55.00,50.00,5.00
"59152617",155.00,120.00,60.00,65.00,5.00,35.00,35.00,5.00
"59152618",170.00,140.00,45.00,95.00,5.00,25.00,25.00,5.00
"59152619",165.00,125.00,65.00,65.00,5.00,30.00,25.00,10.00
"59152620",160.00,130.00,55.00,80.00,5.00,25.00,20.00,0.00
"59152621",240.00,200.00,105.00,95.00,5.00,35.00,35.00,0.00
"59152622",225.00,160.00,85.00,75.00,10.00,60.00,50.00,5.00
"59152623",265.00,150.00,95.00,55.00,0.00,120.00,100.00,10.00
"59152624",460.00,190.00,130.00,60.00,5.00,260.00,250.00,10.00
"59152625",305.00,105.00,85.00,20.00,0.00,200.00,190.00,10.00
"59152626",240.00,140.00,100.00,45.00,5.00,95.00,85.00,5.00
"59152627",285.00,105.00,80.00,30.00,5.00,175.00,165.00,5.00
"59152628",185.00,110.00,65.00,50.00,0.00,70.00,70.00,10.00
"59152629",340.00,220.00,130.00,85.00,5.00,115.00,105.00,10.00
"59152630",265.00,150.00,85.00,65.00,0.00,105.00,90.00,15.00
"59152631",,,,,,,,
"59152632",230.00,180.00,85.00,100.00,0.00,45.00,40.00,5.00
"59152633",180.00,160.00,70.00,85.00,5.00,20.00,15.00,0.00
"59152634",160.00,140.00,60.00,85.00,0.00,15.00,15.00,5.00
"59152635",155.00,140.00,65.00,75.00,5.00,15.00,15.00,0.00
"59152636",155.00,130.00,35.00,90.00,10.00,20.00,20.00,5.00
"59152637",200.00,170.00,65.00,100.00,5.00,25.00,20.00,5.00
"59152638",165.00,130.00,45.00,85.00,0.00,30.00,25.00,5.00
"59152640",140.00,115.00,40.00,75.00,0.00,20.00,20.00,5.00
"59152641",390.00,165.00,70.00,95.00,5.00,220.00,220.00,0.00
"59152642",115.00,105.00,40.00,65.00,10.00,5.00,5.00,5.00
"59152643",215.00,180.00,40.00,140.00,10.00,25.00,25.00,5.00
"59152644",235.00,190.00,75.00,120.00,5.00,35.00,35.00,0.00
"59152645",200.00,175.00,60.00,110.00,10.00,15.00,15.00,0.00
"59152646",445.00,370.00,170.00,200.00,15.00,60.00,55.00,5.00
"59152647",160.00,135.00,30.00,105.00,5.00,20.00,20.00,0.00
"59152648",145.00,105.00,45.00,65.00,5.00,35.00,25.00,10.00
"59152649",860.00,695.00,285.00,405.00,30.00,140.00,130.00,15.00
"59152650",850.00,555.00,255.00,295.00,15.00,280.00,260.00,20.00
"59152651",490.00,270.00,235.00,30.00,0.00,215.00,210.00,10.00
"59152652",490.00,365.00,150.00,215.00,5.00,120.00,105.00,5.00
"59152653",255.00,150.00,85.00,70.00,0.00,100.00,95.00,10.00
"59152654",165.00,130.00,35.00,85.00,5.00,35.00,30.00,5.00
"59152655",115.00,90.00,35.00,55.00,5.00,15.00,15.00,0.00
"59152656",595.00,315.00,190.00,125.00,10.00,270.00,250.00,15.00
"59152657",375.00,175.00,105.00,70.00,0.00,200.00,190.00,10.00
"59152658",515.00,365.00,185.00,180.00,5.00,145.00,135.00,10.00
"59152659",175.00,140.00,50.00,95.00,5.00,35.00,30.00,5.00
"59152660",265.00,115.00,70.00,45.00,0.00,150.00,140.00,10.00
"59152661",570.00,305.00,150.00,150.00,5.00,270.00,250.00,15.00
"59152662",455.00,220.00,160.00,60.00,5.00,235.00,230.00,5.00
"59152663",530.00,275.00,160.00,115.00,0.00,255.00,245.00,15.00
"59152664",250.00,165.00,75.00,95.00,0.00,85.00,70.00,10.00
"59152665",210.00,150.00,60.00,95.00,10.00,50.00,40.00,5.00
"59152666",120.00,95.00,40.00,55.00,5.00,25.00,15.00,5.00
"59152667",570.00,270.00,225.00,45.00,5.00,295.00,275.00,20.00
"59152668",215.00,155.00,50.00,105.00,5.00,50.00,45.00,5.00
"59152669",495.00,285.00,170.00,115.00,5.00,205.00,185.00,20.00
"59152670",210.00,145.00,65.00,85.00,10.00,55.00,45.00,10.00
"59152671",230.00,155.00,55.00,100.00,5.00,75.00,70.00,5.00
"59152672",160.00,140.00,55.00,85.00,0.00,20.00,15.00,0.00
"59152673",185.00,120.00,35.00,80.00,5.00,55.00,55.00,5.00
"59152674",220.00,180.00,70.00,110.00,0.00,40.00,30.00,5.00
"59152675",185.00,145.00,60.00,85.00,10.00,30.00,30.00,0.00
"59152676",310.00,190.00,120.00,70.00,0.00,120.00,110.00,10.00
"59152677",195.00,140.00,45.00,100.00,5.00,50.00,40.00,10.00
"59152679",260.00,185.00,50.00,135.00,5.00,70.00,60.00,10.00
"59152681",285.00,230.00,65.00,165.00,10.00,45.00,35.00,5.00
"59152682",160.00,130.00,55.00,75.00,5.00,25.00,20.00,5.00
"59152683",125.00,85.00,30.00,55.00,15.00,25.00,15.00,5.00
"59152684",180.00,140.00,65.00,80.00,5.00,30.00,20.00,10.00
"59152685",155.00,120.00,50.00,70.00,10.00,25.00,20.00,5.00
"59152687",325.00,275.00,125.00,155.00,20.00,30.00,20.00,5.00
"59152689",435.00,265.00,140.00,125.00,5.00,170.00,160.00,5.00
"59152690",140.00,125.00,50.00,75.00,0.00,10.00,10.00,0.00
"59152692",155.00,135.00,50.00,80.00,5.00,15.00,10.00,5.00
"59152695",160.00,135.00,55.00,80.00,5.00,20.00,20.00,0.00
"59152696",215.00,170.00,55.00,115.00,15.00,25.00,25.00,5.00
"59152697",210.00,160.00,95.00,65.00,5.00,45.00,45.00,0.00
"59152698",160.00,135.00,50.00,85.00,10.00,15.00,20.00,0.00
"59152699",180.00,155.00,60.00,90.00,0.00,25.00,20.00,5.00
"59152700",210.00,145.00,50.00,90.00,0.00,60.00,60.00,5.00
"59152701",160.00,115.00,40.00,80.00,5.00,40.00,35.00,10.00
"59152702",145.00,105.00,40.00,65.00,5.00,35.00,25.00,10.00
"59152703",215.00,160.00,45.00,115.00,5.00,45.00,45.00,0.00
"59152704",325.00,225.00,75.00,150.00,5.00,90.00,90.00,5.00
"59152705",150.00,120.00,45.00,75.00,10.00,20.00,15.00,5.00
"59152706",135.00,110.00,40.00,70.00,5.00,15.00,10.00,0.00
"59152710",185.00,160.00,50.00,105.00,0.00,30.00,25.00,0.00
"59152711",365.00,210.00,95.00,115.00,0.00,155.00,145.00,10.00
"59152712",165.00,130.00,45.00,80.00,5.00,30.00,30.00,0.00
"59152713",215.00,155.00,60.00,100.00,5.00,55.00,50.00,5.00
"59152714",140.00,100.00,35.00,65.00,5.00,35.00,30.00,10.00
"59152715",145.00,110.00,40.00,75.00,5.00,25.00,20.00,5.00
"59152716",320.00,200.00,80.00,115.00,0.00,125.00,110.00,5.00
"59152717",150.00,60.00,20.00,40.00,5.00,85.00,80.00,5.00
"59152718",415.00,170.00,65.00,100.00,5.00,240.00,235.00,5.00
"59152719",280.00,215.00,60.00,160.00,5.00,55.00,45.00,5.00
"59152720",175.00,130.00,55.00,75.00,0.00,50.00,45.00,0.00
"59152721",165.00,135.00,40.00,95.00,0.00,25.00,20.00,5.00
"59152722",435.00,215.00,120.00,90.00,5.00,215.00,200.00,15.00
"59152723",185.00,140.00,65.00,75.00,5.00,40.00,35.00,10.00
"59152724",135.00,110.00,40.00,70.00,5.00,25.00,20.00,5.00
"59152725",235.00,185.00,65.00,120.00,15.00,40.00,30.00,10.00
"59152726",200.00,150.00,60.00,90.00,5.00,45.00,40.00,5.00
"59152730",315.00,245.00,145.00,100.00,5.00,65.00,60.00,5.00
"59152731",155.00,130.00,50.00,75.00,0.00,20.00,20.00,0.00
"59152732",150.00,115.00,45.00,75.00,0.00,30.00,25.00,5.00
"59152733",160.00,140.00,50.00,90.00,10.00,15.00,15.00,0.00
"59152734",205.00,170.00,65.00,95.00,0.00,35.00,25.00,5.00
"59152735",160.00,130.00,45.00,85.00,5.00,30.00,25.00,5.00
"59152736",170.00,140.00,50.00,90.00,5.00,25.00,25.00,5.00
"59152737",180.00,155.00,60.00,90.00,0.00,20.00,20.00,5.00
"59152738",145.00,125.00,40.00,85.00,0.00,20.00,20.00,0.00
"59152739",125.00,100.00,45.00,60.00,5.00,15.00,15.00,0.00
"59152740",205.00,155.00,85.00,75.00,5.00,35.00,35.00,0.00
"59152741",165.00,135.00,50.00,85.00,5.00,25.00,25.00,0.00
"59152742",195.00,160.00,70.00,95.00,5.00,30.00,30.00,0.00
"59152743",140.00,120.00,55.00,70.00,0.00,20.00,20.00,5.00
"59152744",230.00,185.00,90.00,90.00,5.00,40.00,40.00,5.00
"59152745",120.00,105.00,35.00,65.00,5.00,15.00,10.00,0.00
"59152746",365.00,295.00,160.00,135.00,5.00,65.00,55.00,10.00
"59152747",130.00,100.00,35.00,65.00,5.00,20.00,20.00,0.00
"59152748",145.00,115.00,45.00,70.00,5.00,25.00,25.00,5.00
"59152749",215.00,175.00,65.00,115.00,5.00,30.00,30.00,0.00
"59152750",140.00,95.00,45.00,50.00,0.00,50.00,45.00,5.00
"59152751",480.00,300.00,185.00,115.00,10.00,175.00,165.00,5.00
"59152752",430.00,250.00,150.00,95.00,5.00,185.00,180.00,5.00
"59152756",300.00,220.00,105.00,115.00,5.00,70.00,65.00,5.00
"59152757",115.00,95.00,50.00,45.00,0.00,20.00,20.00,0.00
"59152758",525.00,225.00,105.00,120.00,5.00,300.00,285.00,10.00
"59152759",130.00,110.00,30.00,80.00,0.00,20.00,20.00,0.00
"59152760",155.00,120.00,60.00,60.00,5.00,35.00,30.00,0.00
"59152761",170.00,145.00,45.00,100.00,5.00,25.00,20.00,0.00
"59152762",195.00,155.00,70.00,85.00,0.00,40.00,35.00,5.00
"59152763",300.00,235.00,160.00,70.00,0.00,70.00,70.00,0.00
"59152764",255.00,195.00,90.00,110.00,5.00,45.00,45.00,5.00
"59152765",390.00,235.00,115.00,115.00,5.00,150.00,140.00,5.00
"59152766",115.00,85.00,30.00,55.00,10.00,20.00,15.00,5.00
"59152767",140.00,120.00,40.00,75.00,5.00,20.00,20.00,0.00
"59152768",170.00,145.00,70.00,70.00,0.00,20.00,25.00,0.00
"59152774",205.00,160.00,60.00,105.00,5.00,40.00,35.00,10.00
"59152775",315.00,240.00,110.00,125.00,15.00,70.00,60.00,5.00
"59152776",205.00,160.00,55.00,105.00,10.00,30.00,30.00,0.00
"59152777",170.00,140.00,55.00,80.00,10.00,20.00,25.00,5.00
"59152778",230.00,185.00,85.00,105.00,5.00,35.00,35.00,5.00
"59152779",160.00,130.00,45.00,90.00,5.00,20.00,20.00,5.00
"59152780",145.00,125.00,50.00,75.00,5.00,20.00,15.00,5.00
"59152781",225.00,175.00,65.00,115.00,5.00,40.00,30.00,5.00
"59152782",200.00,170.00,70.00,100.00,5.00,25.00,20.00,5.00
"59152783",110.00,85.00,40.00,45.00,0.00,25.00,20.00,5.00
"59152784",170.00,125.00,55.00,70.00,0.00,40.00,40.00,5.00
"59152785",215.00,165.00,60.00,110.00,15.00,35.00,35.00,5.00
"59152786",155.00,110.00,45.00,65.00,5.00,30.00,25.00,5.00
"59152787",170.00,115.00,50.00,60.00,5.00,50.00,45.00,10.00
"59152793",505.00,380.00,130.00,250.00,75.00,50.00,40.00,10.00
"59152795",165.00,130.00,55.00,75.00,15.00,25.00,20.00,5.00
"59152796",100.00,75.00,25.00,55.00,5.00,15.00,15.00,5.00
"59152799",100.00,80.00,20.00,60.00,10.00,15.00,10.00,5.00
"59152800",165.00,130.00,25.00,105.00,15.00,20.00,20.00,5.00
"59152801",165.00,130.00,40.00,90.00,15.00,20.00,15.00,5.00
"59152802",110.00,90.00,35.00,60.00,5.00,15.00,15.00,0.00
"59152803",115.00,95.00,45.00,55.00,15.00,10.00,10.00,0.00
"59152804",315.00,255.00,85.00,175.00,30.00,30.00,25.00,5.00
"59152805",250.00,190.00,70.00,125.00,30.00,30.00,20.00,5.00
"59152806",100.00,65.00,25.00,45.00,15.00,20.00,15.00,5.00
"59152809",520.00,375.00,70.00,300.00,65.00,80.00,65.00,15.00
"59152810",395.00,265.00,55.00,210.00,80.00,45.00,30.00,10.00
"59152812",665.00,510.00,145.00,360.00,40.00,115.00,100.00,15.00
"59152813",120.00,100.00,25.00,80.00,10.00,10.00,10.00,0.00
"59152814",240.00,205.00,35.00,175.00,15.00,10.00,5.00,0.00
"59152816",340.00,260.00,85.00,170.00,30.00,50.00,40.00,10.00
"59152817",255.00,180.00,40.00,140.00,15.00,60.00,50.00,10.00
"59152819",530.00,410.00,100.00,310.00,45.00,65.00,50.00,15.00
"59152820",210.00,160.00,50.00,105.00,20.00,40.00,30.00,5.00
"59152821",145.00,95.00,25.00,70.00,15.00,30.00,30.00,0.00
"59152822",215.00,140.00,30.00,110.00,25.00,50.00,40.00,15.00
"59152823",1110.00,775.00,365.00,410.00,40.00,295.00,250.00,45.00
"59152832",1040.00,515.00,345.00,170.00,5.00,525.00,450.00,75.00
"59152833",320.00,105.00,65.00,40.00,0.00,215.00,185.00,25.00
"59152834",335.00,165.00,85.00,80.00,0.00,170.00,150.00,20.00
"59152835",340.00,120.00,80.00,40.00,0.00,215.00,195.00,20.00
"59152836",340.00,130.00,85.00,40.00,0.00,210.00,185.00,25.00
"59152837",350.00,160.00,105.00,55.00,0.00,190.00,150.00,40.00
"59152838",405.00,170.00,90.00,80.00,0.00,235.00,190.00,45.00
"59152839",290.00,130.00,75.00,60.00,5.00,150.00,130.00,25.00
"59152840",140.00,90.00,30.00,60.00,10.00,45.00,35.00,10.00
"59152841",295.00,115.00,60.00,60.00,5.00,180.00,160.00,10.00
"59152842",470.00,195.00,90.00,105.00,5.00,275.00,255.00,20.00
"59152843",270.00,105.00,55.00,50.00,0.00,160.00,150.00,15.00
"59152844",300.00,135.00,55.00,70.00,0.00,170.00,155.00,15.00
"59152845",230.00,135.00,75.00,60.00,0.00,95.00,75.00,20.00
"59152846",310.00,195.00,70.00,125.00,10.00,110.00,95.00,10.00
"59152848",475.00,270.00,120.00,150.00,0.00,205.00,170.00,35.00
"59152849",350.00,145.00,80.00,70.00,0.00,200.00,180.00,25.00
"59152850",370.00,130.00,65.00,65.00,5.00,240.00,205.00,30.00
"59152851",320.00,125.00,75.00,55.00,0.00,190.00,175.00,25.00
"59152852",355.00,135.00,85.00,50.00,0.00,215.00,210.00,5.00
"59152853",610.00,230.00,115.00,115.00,5.00,375.00,340.00,40.00
"59152854",445.00,140.00,60.00,80.00,5.00,305.00,280.00,25.00
"59152855",220.00,85.00,30.00,55.00,0.00,130.00,105.00,25.00
"59152856",210.00,85.00,40.00,45.00,0.00,125.00,115.00,10.00
"59152857",275.00,85.00,40.00,45.00,0.00,190.00,170.00,20.00
"59152858",355.00,130.00,75.00,60.00,0.00,220.00,190.00,30.00
"59152859",385.00,185.00,105.00,80.00,5.00,200.00,180.00,15.00
"59152860",610.00,245.00,150.00,95.00,0.00,360.00,340.00,15.00
"59152861",220.00,185.00,65.00,120.00,0.00,30.00,25.00,5.00
"59152862",180.00,125.00,50.00,75.00,5.00,45.00,45.00,0.00
"59152863",175.00,130.00,50.00,80.00,5.00,40.00,35.00,5.00
"59152866",165.00,115.00,35.00,75.00,5.00,40.00,40.00,5.00
"59152867",155.00,120.00,50.00,65.00,10.00,30.00,30.00,5.00
"59152868",170.00,120.00,40.00,80.00,10.00,45.00,35.00,10.00
"59152869",185.00,140.00,40.00,95.00,5.00,45.00,40.00,5.00
"59152870",150.00,115.00,40.00,75.00,0.00,35.00,30.00,10.00
"59152871",155.00,115.00,50.00,65.00,0.00,40.00,35.00,5.00
"59152872",235.00,170.00,55.00,115.00,10.00,55.00,45.00,10.00
"59152873",355.00,115.00,55.00,60.00,0.00,240.00,220.00,25.00
"59152874",385.00,205.00,80.00,120.00,0.00,180.00,165.00,15.00
"59152875",205.00,100.00,35.00,70.00,5.00,90.00,85.00,10.00
"59152876",510.00,280.00,120.00,160.00,0.00,230.00,190.00,35.00
"59152877",160.00,115.00,45.00,70.00,10.00,35.00,25.00,10.00
"59152878",275.00,160.00,60.00,95.00,5.00,110.00,90.00,20.00
"59152879",220.00,160.00,50.00,110.00,5.00,50.00,40.00,10.00
"59152880",130.00,105.00,35.00,70.00,5.00,20.00,20.00,0.00
"59152881",165.00,130.00,50.00,75.00,10.00,20.00,15.00,5.00
"59152882",140.00,105.00,30.00,75.00,15.00,20.00,10.00,10.00
"59152883",165.00,125.00,35.00,85.00,10.00,35.00,30.00,5.00
"59152884",230.00,170.00,50.00,120.00,10.00,45.00,30.00,10.00
"59152885",220.00,170.00,65.00,110.00,10.00,35.00,30.00,5.00
"59152886",260.00,155.00,45.00,105.00,0.00,100.00,80.00,15.00
"59152887",620.00,175.00,85.00,90.00,0.00,440.00,430.00,10.00
"59152888",105.00,65.00,20.00,45.00,5.00,35.00,30.00,10.00
"59152889",145.00,115.00,30.00,85.00,5.00,25.00,25.00,0.00
"59152890",205.00,125.00,35.00,95.00,20.00,65.00,45.00,20.00
"59152891",265.00,205.00,40.00,165.00,15.00,40.00,35.00,10.00
"59152892",195.00,130.00,40.00,90.00,25.00,40.00,30.00,5.00
"59152893",200.00,150.00,45.00,105.00,15.00,35.00,35.00,5.00
"59152894",160.00,100.00,45.00,60.00,15.00,40.00,25.00,10.00
"59152895",405.00,350.00,85.00,265.00,5.00,50.00,35.00,10.00
"59152896",195.00,140.00,35.00,105.00,15.00,50.00,35.00,5.00
"59152897",305.00,235.00,45.00,195.00,15.00,50.00,30.00,20.00
"59152898",325.00,290.00,75.00,215.00,5.00,25.00,20.00,5.00
"59152899",150.00,125.00,25.00,100.00,10.00,15.00,10.00,5.00
"59152900",135.00,100.00,35.00,65.00,5.00,25.00,20.00,5.00
"59152901",150.00,95.00,20.00,75.00,15.00,40.00,30.00,15.00
"59152902",260.00,205.00,65.00,140.00,10.00,45.00,40.00,10.00
"59152903",180.00,135.00,40.00,95.00,20.00,30.00,20.00,10.00
"59152904",145.00,115.00,40.00,75.00,15.00,20.00,15.00,0.00
"59152905",180.00,140.00,55.00,90.00,15.00,25.00,15.00,5.00
"59152906",235.00,170.00,55.00,115.00,20.00,45.00,35.00,15.00
"59152907",155.00,115.00,50.00,75.00,10.00,30.00,30.00,5.00
"59152908",155.00,120.00,40.00,85.00,15.00,20.00,20.00,0.00
"59152909",165.00,120.00,40.00,80.00,10.00,35.00,25.00,10.00
"59152910",155.00,120.00,30.00,80.00,10.00,30.00,25.00,5.00
"59152911",485.00,130.00,35.00,95.00,5.00,355.00,345.00,15.00
"59152912",130.00,95.00,35.00,65.00,10.00,30.00,25.00,5.00
"59152913",235.00,150.00,55.00,100.00,30.00,55.00,40.00,20.00
"59152914",150.00,120.00,50.00,65.00,10.00,25.00,20.00,5.00
"59152915",150.00,130.00,55.00,75.00,10.00,15.00,15.00,5.00
"59152916",170.00,130.00,55.00,80.00,15.00,20.00,10.00,5.00
"59152917",150.00,125.00,25.00,95.00,5.00,20.00,20.00,0.00
"59152918",160.00,110.00,30.00,85.00,20.00,30.00,20.00,15.00
"59152919",230.00,145.00,40.00,110.00,30.00,60.00,45.00,15.00
"59152920",280.00,215.00,60.00,150.00,25.00,40.00,30.00,10.00
"59152921",160.00,120.00,30.00,90.00,15.00,30.00,25.00,5.00
"59152922",125.00,85.00,25.00,60.00,5.00,35.00,30.00,5.00
"59152923",155.00,100.00,35.00,65.00,10.00,45.00,40.00,5.00
"59152924",185.00,115.00,30.00,85.00,5.00,70.00,65.00,5.00
"59152925",195.00,115.00,40.00,75.00,5.00,75.00,60.00,10.00
"59152926",135.00,100.00,25.00,70.00,15.00,30.00,20.00,5.00
"59152927",160.00,100.00,35.00,70.00,15.00,40.00,30.00,10.00
"59152928",310.00,185.00,65.00,125.00,10.00,110.00,85.00,25.00
"59152929",210.00,155.00,40.00,115.00,10.00,45.00,35.00,5.00
"59152930",220.00,155.00,50.00,110.00,10.00,50.00,40.00,10.00
"59152931",220.00,150.00,65.00,90.00,15.00,50.00,35.00,15.00
"59152932",200.00,155.00,45.00,110.00,10.00,40.00,30.00,5.00
"59152933",220.00,165.00,55.00,110.00,15.00,35.00,30.00,5.00
"59152934",150.00,120.00,25.00,90.00,10.00,25.00,20.00,5.00
"59152935",230.00,150.00,50.00,105.00,15.00,65.00,50.00,15.00
"59152936",220.00,130.00,40.00,85.00,20.00,75.00,65.00,10.00
"59152941",700.00,520.00,200.00,325.00,10.00,165.00,145.00,20.00
"59152942",420.00,310.00,115.00,195.00,20.00,100.00,80.00,20.00
"59152943",215.00,150.00,55.00,100.00,5.00,55.00,50.00,10.00
"59152944",245.00,180.00,40.00,145.00,0.00,60.00,45.00,10.00
"59152945",510.00,370.00,105.00,265.00,5.00,135.00,120.00,10.00
"59152946",345.00,260.00,75.00,190.00,10.00,75.00,65.00,10.00
"59152947",265.00,160.00,45.00,115.00,15.00,95.00,85.00,5.00
"59152948",270.00,150.00,55.00,90.00,5.00,125.00,115.00,10.00
"59152949",535.00,235.00,105.00,135.00,0.00,290.00,270.00,25.00
"59152950",285.00,130.00,55.00,75.00,0.00,155.00,125.00,30.00
"59152951",190.00,85.00,50.00,40.00,0.00,105.00,90.00,10.00
"59152953",755.00,310.00,200.00,110.00,0.00,440.00,420.00,20.00
"59152954",675.00,340.00,130.00,210.00,5.00,330.00,310.00,25.00
"59152955",445.00,220.00,125.00,90.00,0.00,225.00,200.00,20.00
"59152956",135.00,100.00,35.00,65.00,10.00,30.00,25.00,10.00
"59152957",190.00,135.00,50.00,90.00,10.00,45.00,40.00,10.00
"59152958",665.00,385.00,135.00,250.00,5.00,275.00,255.00,20.00
"59152961",635.00,415.00,150.00,265.00,5.00,215.00,190.00,25.00
"59152962",175.00,130.00,40.00,90.00,5.00,35.00,30.00,10.00
"59152963",350.00,190.00,145.00,50.00,5.00,155.00,140.00,15.00
"59152964",250.00,125.00,50.00,80.00,15.00,105.00,80.00,20.00
"59152965",210.00,130.00,30.00,100.00,20.00,60.00,40.00,20.00
