"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"59152146",615.00,535.00,0.00,25.00,55.00,305.00,275.00,0.00,10.00,20.00,310.00,265.00,0.00,15.00,30.00,615.00,560.00,0.00,0.00,55.00,5.00,0.80,305.00,285.00,0.00,0.00,20.00,0.00,0.00,305.00,270.00,0.00,0.00,35.00,0.00,0.00
"59152147",620.00,540.00,0.00,50.00,30.00,320.00,290.00,0.00,20.00,10.00,305.00,250.00,0.00,35.00,20.00,620.00,590.00,0.00,0.00,30.00,0.00,0.00,320.00,310.00,0.00,0.00,10.00,0.00,0.00,300.00,280.00,0.00,0.00,20.00,0.00,0.00
"59152148",320.00,290.00,0.00,25.00,5.00,170.00,150.00,0.00,15.00,0.00,155.00,140.00,0.00,10.00,5.00,320.00,315.00,5.00,0.00,10.00,0.00,0.00,170.00,165.00,0.00,0.00,5.00,0.00,0.00,150.00,150.00,0.00,0.00,0.00,5.00,3.30
"59152149",575.00,530.00,0.00,40.00,10.00,310.00,295.00,0.00,10.00,5.00,265.00,235.00,0.00,30.00,5.00,580.00,565.00,0.00,0.00,5.00,0.00,0.00,310.00,305.00,0.00,0.00,0.00,5.00,1.60,270.00,265.00,0.00,0.00,10.00,0.00,0.00
"59152150",395.00,370.00,0.00,20.00,5.00,200.00,190.00,0.00,5.00,5.00,195.00,185.00,0.00,10.00,5.00,395.00,385.00,5.00,0.00,10.00,5.00,1.30,200.00,195.00,0.00,0.00,5.00,0.00,0.00,195.00,190.00,5.00,0.00,5.00,0.00,0.00
"59152151",460.00,420.00,0.00,30.00,10.00,230.00,215.00,0.00,5.00,0.00,235.00,205.00,0.00,20.00,10.00,465.00,445.00,5.00,0.00,10.00,5.00,1.10,225.00,220.00,0.00,0.00,0.00,0.00,0.00,235.00,220.00,0.00,5.00,10.00,0.00,0.00
"59152152",615.00,570.00,0.00,20.00,20.00,305.00,285.00,0.00,10.00,5.00,315.00,290.00,0.00,15.00,15.00,615.00,590.00,5.00,5.00,20.00,10.00,1.60,300.00,290.00,5.00,0.00,10.00,0.00,0.00,320.00,300.00,5.00,0.00,10.00,5.00,1.60
"59152153",585.00,520.00,0.00,30.00,40.00,290.00,260.00,0.00,10.00,20.00,300.00,260.00,0.00,15.00,25.00,590.00,540.00,5.00,5.00,40.00,5.00,0.80,285.00,265.00,0.00,0.00,20.00,5.00,1.80,300.00,275.00,0.00,0.00,20.00,0.00,0.00
"59152154",615.00,525.00,0.00,20.00,65.00,305.00,270.00,0.00,5.00,30.00,310.00,255.00,0.00,20.00,40.00,615.00,540.00,5.00,5.00,65.00,5.00,0.80,305.00,275.00,5.00,0.00,30.00,5.00,1.60,310.00,265.00,0.00,5.00,40.00,5.00,1.60
"59152155",780.00,675.00,0.00,50.00,50.00,400.00,365.00,0.00,20.00,10.00,375.00,310.00,0.00,30.00,35.00,775.00,710.00,5.00,5.00,50.00,10.00,1.30,400.00,380.00,5.00,0.00,15.00,5.00,1.30,375.00,330.00,0.00,5.00,35.00,5.00,1.30
"59152156",525.00,470.00,0.00,30.00,25.00,260.00,235.00,0.00,15.00,15.00,270.00,235.00,0.00,15.00,20.00,530.00,500.00,0.00,5.00,25.00,5.00,0.90,260.00,250.00,0.00,5.00,10.00,0.00,0.00,265.00,250.00,0.00,0.00,15.00,0.00,0.00
"59152157",340.00,300.00,0.00,15.00,25.00,170.00,150.00,0.00,10.00,10.00,170.00,150.00,0.00,10.00,10.00,335.00,310.00,0.00,5.00,20.00,5.00,1.50,170.00,155.00,5.00,0.00,10.00,0.00,0.00,165.00,155.00,0.00,0.00,15.00,0.00,0.00
"59152158",1120.00,1035.00,5.00,50.00,40.00,530.00,495.00,0.00,20.00,15.00,590.00,540.00,5.00,25.00,25.00,1125.00,1065.00,15.00,10.00,40.00,15.00,1.30,530.00,515.00,0.00,5.00,15.00,0.00,0.00,590.00,555.00,10.00,5.00,20.00,10.00,1.70
"59152159",565.00,490.00,0.00,25.00,55.00,285.00,250.00,0.00,10.00,20.00,285.00,235.00,0.00,15.00,30.00,565.00,510.00,5.00,0.00,50.00,0.00,0.00,280.00,255.00,0.00,0.00,20.00,0.00,0.00,285.00,255.00,0.00,0.00,30.00,0.00,0.00
"59152160",365.00,325.00,0.00,20.00,20.00,180.00,165.00,0.00,5.00,10.00,190.00,160.00,0.00,10.00,15.00,365.00,340.00,5.00,0.00,20.00,0.00,0.00,180.00,170.00,5.00,0.00,10.00,0.00,0.00,185.00,170.00,0.00,0.00,15.00,5.00,2.70
"59152163",565.00,485.00,0.00,20.00,60.00,270.00,235.00,0.00,5.00,30.00,295.00,250.00,0.00,15.00,35.00,565.00,490.00,5.00,5.00,60.00,5.00,0.90,270.00,240.00,5.00,5.00,30.00,0.00,0.00,295.00,260.00,5.00,0.00,35.00,5.00,1.70
"59152164",480.00,425.00,0.00,30.00,30.00,225.00,205.00,0.00,10.00,10.00,255.00,225.00,0.00,15.00,20.00,480.00,450.00,0.00,0.00,25.00,5.00,1.00,225.00,210.00,5.00,5.00,10.00,0.00,0.00,255.00,240.00,0.00,0.00,15.00,5.00,2.00
"59152165",685.00,605.00,0.00,30.00,45.00,350.00,315.00,0.00,20.00,15.00,335.00,290.00,0.00,15.00,25.00,680.00,625.00,5.00,5.00,45.00,10.00,1.50,345.00,325.00,5.00,5.00,15.00,5.00,1.40,335.00,300.00,0.00,5.00,25.00,5.00,1.50
"59152166",860.00,775.00,0.00,65.00,25.00,420.00,395.00,0.00,25.00,10.00,440.00,375.00,0.00,40.00,20.00,865.00,835.00,5.00,0.00,25.00,0.00,0.00,425.00,415.00,0.00,0.00,5.00,0.00,0.00,440.00,420.00,0.00,0.00,20.00,5.00,1.10
"59152167",475.00,420.00,0.00,40.00,20.00,245.00,225.00,0.00,15.00,5.00,230.00,190.00,0.00,20.00,20.00,475.00,450.00,5.00,5.00,20.00,5.00,1.10,250.00,240.00,0.00,0.00,5.00,5.00,2.00,230.00,210.00,0.00,5.00,15.00,5.00,2.20
"59152169",510.00,445.00,0.00,15.00,55.00,255.00,215.00,0.00,5.00,25.00,260.00,225.00,0.00,10.00,30.00,515.00,455.00,0.00,0.00,60.00,0.00,0.00,255.00,225.00,0.00,0.00,30.00,0.00,0.00,260.00,230.00,0.00,0.00,30.00,0.00,0.00
"59152170",315.00,280.00,0.00,20.00,15.00,160.00,140.00,0.00,10.00,5.00,160.00,140.00,0.00,10.00,10.00,315.00,300.00,0.00,0.00,15.00,0.00,0.00,160.00,150.00,0.00,5.00,5.00,0.00,0.00,160.00,145.00,0.00,0.00,15.00,0.00,0.00
"59152171",650.00,535.00,0.00,20.00,95.00,340.00,295.00,0.00,5.00,40.00,315.00,245.00,0.00,15.00,60.00,655.00,550.00,5.00,5.00,95.00,0.00,0.00,340.00,295.00,0.00,0.00,40.00,5.00,1.50,315.00,255.00,0.00,0.00,55.00,0.00,0.00
"59152172",640.00,545.00,0.00,15.00,80.00,320.00,280.00,0.00,5.00,25.00,325.00,265.00,0.00,10.00,50.00,640.00,555.00,0.00,0.00,75.00,5.00,0.80,315.00,290.00,0.00,0.00,30.00,0.00,0.00,320.00,270.00,5.00,0.00,50.00,5.00,1.60
"59152173",675.00,550.00,0.00,15.00,110.00,350.00,300.00,0.00,5.00,45.00,320.00,250.00,0.00,10.00,60.00,670.00,565.00,0.00,0.00,100.00,0.00,0.00,350.00,305.00,0.00,0.00,45.00,0.00,0.00,315.00,255.00,0.00,0.00,60.00,0.00,0.00
"59152174",1295.00,1120.00,0.00,35.00,135.00,635.00,570.00,0.00,15.00,55.00,655.00,555.00,0.00,25.00,85.00,1295.00,1150.00,0.00,5.00,140.00,5.00,0.40,640.00,580.00,0.00,5.00,50.00,5.00,0.80,660.00,570.00,5.00,5.00,80.00,5.00,0.80
"59152175",1085.00,935.00,0.00,50.00,95.00,505.00,455.00,0.00,15.00,35.00,575.00,480.00,0.00,30.00,60.00,1085.00,970.00,15.00,5.00,95.00,15.00,1.40,510.00,465.00,5.00,5.00,30.00,5.00,1.00,575.00,505.00,5.00,0.00,60.00,5.00,0.90
"59152176",1270.00,1105.00,0.00,40.00,125.00,640.00,565.00,0.00,20.00,55.00,630.00,540.00,0.00,20.00,70.00,1270.00,1135.00,0.00,10.00,125.00,10.00,0.80,640.00,580.00,0.00,5.00,55.00,5.00,0.80,630.00,555.00,0.00,5.00,70.00,5.00,0.80
"59152177",940.00,825.00,0.00,20.00,90.00,475.00,430.00,0.00,5.00,35.00,465.00,390.00,0.00,15.00,55.00,935.00,835.00,0.00,5.00,95.00,5.00,0.50,470.00,435.00,5.00,5.00,40.00,5.00,1.10,465.00,400.00,0.00,5.00,50.00,5.00,1.10
"59152178",665.00,595.00,0.00,10.00,65.00,340.00,305.00,0.00,5.00,30.00,330.00,290.00,0.00,0.00,35.00,670.00,600.00,5.00,5.00,60.00,5.00,0.70,340.00,310.00,5.00,0.00,25.00,5.00,1.50,330.00,290.00,0.00,0.00,35.00,0.00,0.00
"59152179",560.00,485.00,0.00,20.00,55.00,280.00,245.00,0.00,10.00,25.00,280.00,240.00,0.00,5.00,30.00,560.00,505.00,0.00,0.00,55.00,5.00,0.90,280.00,255.00,0.00,0.00,25.00,0.00,0.00,280.00,245.00,0.00,0.00,30.00,0.00,0.00
"59152180",505.00,440.00,5.00,10.00,45.00,245.00,230.00,0.00,5.00,10.00,255.00,215.00,5.00,5.00,35.00,500.00,450.00,0.00,0.00,50.00,0.00,0.00,250.00,230.00,0.00,0.00,10.00,0.00,0.00,255.00,220.00,0.00,0.00,35.00,0.00,0.00
"59152181",595.00,530.00,0.00,20.00,45.00,300.00,270.00,0.00,10.00,15.00,295.00,260.00,0.00,5.00,30.00,595.00,540.00,5.00,0.00,45.00,5.00,0.80,295.00,275.00,5.00,0.00,20.00,5.00,1.70,295.00,265.00,0.00,0.00,30.00,5.00,1.70
"59152182",530.00,475.00,0.00,25.00,35.00,260.00,245.00,0.00,10.00,15.00,270.00,230.00,0.00,15.00,20.00,530.00,495.00,5.00,0.00,35.00,5.00,0.90,265.00,250.00,5.00,5.00,15.00,5.00,1.90,265.00,245.00,0.00,0.00,20.00,5.00,1.90
"59152183",630.00,555.00,0.00,15.00,60.00,340.00,305.00,0.00,5.00,25.00,290.00,245.00,0.00,15.00,35.00,630.00,565.00,5.00,0.00,60.00,0.00,0.00,335.00,315.00,0.00,0.00,25.00,0.00,0.00,290.00,260.00,5.00,0.00,30.00,0.00,0.00
"59152184",800.00,735.00,0.00,25.00,40.00,405.00,370.00,0.00,15.00,15.00,400.00,365.00,0.00,15.00,20.00,800.00,760.00,5.00,5.00,35.00,5.00,0.60,405.00,380.00,0.00,5.00,15.00,5.00,1.20,400.00,375.00,5.00,5.00,20.00,5.00,1.30
"59152185",830.00,775.00,5.00,30.00,25.00,425.00,410.00,5.00,10.00,5.00,405.00,370.00,0.00,20.00,15.00,830.00,800.00,5.00,0.00,20.00,10.00,1.20,430.00,415.00,5.00,0.00,5.00,5.00,1.20,400.00,385.00,5.00,0.00,15.00,5.00,1.30
"59152186",1025.00,950.00,0.00,55.00,25.00,530.00,500.00,0.00,25.00,10.00,495.00,445.00,0.00,30.00,20.00,1030.00,995.00,5.00,5.00,30.00,5.00,0.50,530.00,515.00,5.00,0.00,10.00,5.00,0.90,495.00,475.00,5.00,0.00,15.00,5.00,1.00
"59152187",460.00,415.00,5.00,25.00,20.00,245.00,225.00,0.00,15.00,5.00,215.00,190.00,0.00,5.00,10.00,460.00,425.00,15.00,0.00,20.00,10.00,2.20,245.00,225.00,10.00,0.00,5.00,10.00,4.10,215.00,195.00,5.00,0.00,10.00,5.00,2.30
"59152188",710.00,655.00,0.00,25.00,35.00,390.00,360.00,0.00,10.00,10.00,325.00,290.00,0.00,10.00,25.00,715.00,675.00,0.00,5.00,35.00,5.00,0.70,385.00,370.00,0.00,0.00,10.00,5.00,1.30,330.00,305.00,0.00,0.00,25.00,0.00,0.00
"59152189",840.00,755.00,0.00,35.00,45.00,450.00,415.00,5.00,20.00,15.00,390.00,340.00,0.00,20.00,30.00,840.00,785.00,10.00,0.00,45.00,10.00,1.20,445.00,425.00,5.00,5.00,15.00,5.00,1.10,390.00,360.00,0.00,5.00,30.00,5.00,1.30
"59152190",485.00,405.00,5.00,15.00,65.00,245.00,210.00,0.00,10.00,30.00,235.00,195.00,0.00,5.00,35.00,485.00,415.00,5.00,5.00,60.00,5.00,1.00,250.00,215.00,0.00,5.00,30.00,0.00,0.00,235.00,200.00,5.00,5.00,30.00,5.00,2.10
"59152191",575.00,515.00,0.00,25.00,35.00,285.00,265.00,0.00,10.00,10.00,290.00,255.00,0.00,15.00,25.00,575.00,525.00,10.00,5.00,35.00,15.00,2.60,290.00,265.00,5.00,0.00,15.00,10.00,3.40,295.00,260.00,5.00,5.00,20.00,10.00,3.40
"59152192",635.00,575.00,0.00,20.00,35.00,345.00,320.00,0.00,10.00,15.00,290.00,260.00,0.00,10.00,20.00,635.00,595.00,5.00,5.00,35.00,10.00,1.60,340.00,320.00,5.00,5.00,15.00,5.00,1.50,290.00,270.00,0.00,0.00,25.00,0.00,0.00
"59152193",810.00,705.00,0.00,30.00,70.00,410.00,365.00,0.00,10.00,30.00,400.00,335.00,0.00,20.00,45.00,805.00,735.00,5.00,0.00,70.00,5.00,0.60,405.00,375.00,0.00,0.00,30.00,5.00,1.20,400.00,355.00,0.00,0.00,40.00,5.00,1.30
"59152194",465.00,425.00,0.00,20.00,20.00,245.00,230.00,0.00,10.00,5.00,220.00,195.00,0.00,10.00,15.00,465.00,445.00,5.00,0.00,20.00,5.00,1.10,245.00,240.00,0.00,0.00,5.00,5.00,2.00,220.00,200.00,0.00,0.00,15.00,5.00,2.30
"59152195",500.00,455.00,0.00,25.00,20.00,265.00,235.00,0.00,20.00,10.00,230.00,215.00,0.00,10.00,10.00,500.00,475.00,5.00,0.00,20.00,10.00,2.00,265.00,250.00,0.00,5.00,10.00,5.00,1.90,230.00,220.00,0.00,0.00,10.00,5.00,2.20
"59152196",895.00,805.00,0.00,35.00,55.00,460.00,415.00,0.00,25.00,20.00,435.00,395.00,0.00,15.00,30.00,895.00,830.00,5.00,5.00,55.00,5.00,0.60,460.00,430.00,5.00,0.00,25.00,5.00,1.10,435.00,400.00,5.00,0.00,30.00,5.00,1.10
"59152197",630.00,560.00,0.00,15.00,55.00,330.00,300.00,0.00,10.00,20.00,300.00,260.00,0.00,10.00,35.00,630.00,570.00,0.00,5.00,55.00,5.00,0.80,330.00,310.00,0.00,0.00,20.00,0.00,0.00,300.00,265.00,5.00,0.00,30.00,5.00,1.70
"59152198",670.00,590.00,0.00,25.00,55.00,355.00,320.00,0.00,15.00,25.00,315.00,270.00,0.00,15.00,30.00,670.00,610.00,5.00,5.00,55.00,10.00,1.50,355.00,330.00,5.00,5.00,25.00,0.00,0.00,315.00,280.00,0.00,0.00,35.00,5.00,1.60
"59152199",660.00,590.00,0.00,25.00,45.00,310.00,280.00,0.00,15.00,20.00,350.00,310.00,0.00,10.00,25.00,665.00,610.00,5.00,0.00,45.00,5.00,0.80,310.00,290.00,0.00,0.00,20.00,5.00,1.60,350.00,325.00,0.00,0.00,25.00,5.00,1.40
"59152200",640.00,575.00,0.00,30.00,40.00,345.00,310.00,0.00,15.00,20.00,300.00,265.00,0.00,10.00,20.00,645.00,595.00,5.00,10.00,40.00,10.00,1.60,345.00,320.00,0.00,5.00,15.00,5.00,1.40,300.00,270.00,5.00,5.00,25.00,0.00,0.00
"59152201",2120.00,1865.00,0.00,140.00,115.00,1115.00,995.00,0.00,70.00,45.00,1000.00,865.00,0.00,70.00,70.00,2115.00,1950.00,35.00,25.00,110.00,45.00,2.10,1115.00,1040.00,15.00,10.00,40.00,25.00,2.20,1000.00,910.00,15.00,15.00,70.00,20.00,2.00
"59152202",1175.00,1025.00,10.00,75.00,65.00,655.00,575.00,5.00,45.00,30.00,520.00,455.00,0.00,30.00,40.00,1170.00,1075.00,30.00,10.00,65.00,35.00,3.00,655.00,605.00,20.00,5.00,25.00,25.00,3.80,520.00,470.00,10.00,5.00,40.00,10.00,1.90
"59152203",500.00,455.00,0.00,15.00,25.00,250.00,230.00,0.00,15.00,5.00,245.00,220.00,0.00,10.00,20.00,500.00,465.00,5.00,0.00,20.00,5.00,1.00,250.00,240.00,5.00,0.00,10.00,5.00,2.00,250.00,230.00,0.00,0.00,20.00,0.00,0.00
"59152204",790.00,715.00,0.00,35.00,35.00,385.00,355.00,0.00,15.00,15.00,405.00,360.00,5.00,20.00,20.00,790.00,745.00,10.00,10.00,35.00,15.00,1.90,385.00,365.00,0.00,5.00,15.00,0.00,0.00,405.00,380.00,5.00,5.00,20.00,10.00,2.50
"59152205",775.00,685.00,0.00,45.00,40.00,410.00,370.00,0.00,25.00,15.00,370.00,320.00,0.00,20.00,30.00,775.00,715.00,10.00,10.00,40.00,15.00,1.90,410.00,385.00,5.00,5.00,10.00,10.00,2.40,370.00,335.00,5.00,5.00,25.00,5.00,1.40
"59152206",1000.00,910.00,0.00,55.00,30.00,500.00,470.00,0.00,20.00,5.00,495.00,440.00,0.00,35.00,20.00,995.00,945.00,15.00,5.00,25.00,15.00,1.50,500.00,485.00,5.00,0.00,5.00,10.00,2.00,500.00,465.00,15.00,0.00,25.00,10.00,2.00
"59152207",665.00,580.00,0.00,20.00,70.00,330.00,300.00,0.00,15.00,25.00,335.00,280.00,0.00,10.00,45.00,670.00,595.00,5.00,5.00,70.00,10.00,1.50,335.00,310.00,0.00,5.00,25.00,0.00,0.00,335.00,285.00,5.00,0.00,50.00,5.00,1.50
"59152208",690.00,615.00,0.00,25.00,55.00,345.00,310.00,0.00,15.00,20.00,350.00,305.00,0.00,5.00,35.00,695.00,635.00,5.00,5.00,55.00,0.00,0.00,345.00,325.00,0.00,0.00,20.00,0.00,0.00,350.00,315.00,0.00,0.00,35.00,0.00,0.00
"59152209",920.00,805.00,0.00,45.00,75.00,470.00,415.00,0.00,25.00,30.00,450.00,390.00,0.00,15.00,45.00,920.00,830.00,10.00,10.00,75.00,15.00,1.60,470.00,430.00,5.00,5.00,25.00,10.00,2.10,455.00,400.00,5.00,5.00,45.00,5.00,1.10
"59152210",490.00,410.00,0.00,25.00,55.00,230.00,200.00,0.00,10.00,15.00,260.00,215.00,0.00,10.00,35.00,490.00,425.00,0.00,5.00,55.00,5.00,1.00,230.00,205.00,0.00,5.00,15.00,0.00,0.00,255.00,220.00,0.00,5.00,35.00,0.00,0.00
"59152211",355.00,305.00,0.00,10.00,35.00,175.00,150.00,0.00,5.00,20.00,180.00,155.00,0.00,5.00,20.00,355.00,310.00,0.00,5.00,35.00,5.00,1.40,175.00,155.00,0.00,5.00,15.00,0.00,0.00,180.00,160.00,5.00,5.00,20.00,5.00,2.80
"59152212",535.00,460.00,0.00,10.00,70.00,275.00,240.00,0.00,5.00,30.00,255.00,215.00,0.00,0.00,35.00,535.00,465.00,0.00,0.00,65.00,5.00,0.90,280.00,250.00,0.00,0.00,30.00,5.00,1.80,255.00,215.00,0.00,0.00,35.00,0.00,0.00
"59152213",1040.00,900.00,0.00,60.00,85.00,515.00,445.00,0.00,35.00,35.00,525.00,455.00,0.00,25.00,50.00,1040.00,935.00,10.00,15.00,80.00,20.00,1.90,515.00,465.00,5.00,5.00,30.00,10.00,1.90,530.00,470.00,5.00,5.00,45.00,5.00,0.90
"59152214",735.00,605.00,0.00,15.00,120.00,370.00,310.00,0.00,10.00,50.00,370.00,295.00,0.00,5.00,70.00,735.00,615.00,5.00,5.00,115.00,5.00,0.70,365.00,315.00,5.00,0.00,50.00,0.00,0.00,375.00,300.00,0.00,5.00,70.00,0.00,0.00
"59152217",1010.00,880.00,0.00,30.00,100.00,485.00,430.00,0.00,10.00,40.00,525.00,445.00,0.00,20.00,60.00,1015.00,900.00,5.00,5.00,100.00,5.00,0.50,485.00,440.00,5.00,5.00,40.00,5.00,1.00,525.00,455.00,5.00,5.00,55.00,5.00,1.00
"59152218",550.00,460.00,5.00,10.00,75.00,280.00,240.00,0.00,5.00,30.00,275.00,220.00,0.00,5.00,45.00,550.00,470.00,0.00,0.00,75.00,5.00,0.90,275.00,240.00,0.00,0.00,30.00,5.00,1.80,275.00,225.00,0.00,0.00,45.00,0.00,0.00
"59152219",605.00,495.00,0.00,20.00,90.00,300.00,255.00,0.00,5.00,40.00,300.00,240.00,5.00,10.00,50.00,610.00,510.00,5.00,5.00,90.00,5.00,0.80,305.00,265.00,5.00,0.00,35.00,5.00,1.60,305.00,245.00,5.00,5.00,50.00,5.00,1.60
"59152220",600.00,515.00,0.00,15.00,70.00,310.00,270.00,0.00,5.00,35.00,290.00,240.00,0.00,5.00,40.00,600.00,525.00,0.00,5.00,75.00,5.00,0.80,310.00,275.00,0.00,0.00,35.00,0.00,0.00,290.00,245.00,0.00,0.00,40.00,0.00,0.00
"59152221",465.00,380.00,0.00,10.00,75.00,250.00,215.00,0.00,0.00,30.00,210.00,160.00,0.00,5.00,50.00,465.00,385.00,5.00,0.00,75.00,5.00,1.10,245.00,220.00,0.00,0.00,30.00,5.00,2.00,210.00,165.00,0.00,5.00,45.00,5.00,2.40
"59152222",510.00,415.00,0.00,10.00,85.00,260.00,225.00,0.00,5.00,35.00,250.00,190.00,0.00,5.00,50.00,505.00,420.00,0.00,5.00,85.00,5.00,1.00,260.00,225.00,0.00,0.00,30.00,5.00,1.90,250.00,195.00,0.00,0.00,50.00,5.00,2.00
"59152223",565.00,475.00,0.00,25.00,70.00,300.00,260.00,0.00,10.00,20.00,270.00,210.00,0.00,15.00,45.00,565.00,490.00,5.00,5.00,65.00,5.00,0.90,295.00,270.00,0.00,0.00,20.00,0.00,0.00,270.00,225.00,0.00,0.00,45.00,0.00,0.00
"59152224",795.00,660.00,0.00,15.00,115.00,405.00,355.00,0.00,10.00,45.00,390.00,305.00,5.00,10.00,70.00,795.00,675.00,5.00,0.00,115.00,5.00,0.60,410.00,365.00,0.00,0.00,45.00,5.00,1.20,390.00,310.00,0.00,0.00,70.00,5.00,1.30
"59152225",875.00,715.00,0.00,35.00,130.00,440.00,360.00,0.00,20.00,55.00,435.00,350.00,0.00,15.00,70.00,880.00,740.00,10.00,10.00,125.00,10.00,1.10,435.00,375.00,5.00,5.00,55.00,5.00,1.10,435.00,360.00,0.00,5.00,70.00,5.00,1.10
"59152226",510.00,455.00,0.00,15.00,40.00,260.00,235.00,0.00,10.00,20.00,250.00,220.00,0.00,10.00,20.00,515.00,465.00,0.00,10.00,40.00,5.00,1.00,265.00,245.00,0.00,5.00,15.00,0.00,0.00,250.00,220.00,5.00,5.00,25.00,5.00,2.00
"59152227",620.00,535.00,0.00,30.00,55.00,320.00,275.00,5.00,15.00,30.00,300.00,260.00,0.00,15.00,25.00,620.00,555.00,5.00,5.00,55.00,5.00,0.80,320.00,285.00,5.00,0.00,30.00,5.00,1.60,305.00,270.00,0.00,0.00,25.00,5.00,1.60
"59152228",715.00,615.00,10.00,25.00,75.00,370.00,320.00,5.00,15.00,30.00,350.00,295.00,5.00,5.00,45.00,715.00,625.00,10.00,5.00,70.00,10.00,1.40,370.00,325.00,5.00,10.00,30.00,10.00,2.70,350.00,300.00,0.00,5.00,45.00,5.00,1.40
"59152229",840.00,745.00,0.00,20.00,75.00,435.00,400.00,0.00,10.00,30.00,405.00,345.00,0.00,10.00,45.00,840.00,755.00,0.00,5.00,80.00,5.00,0.60,435.00,405.00,5.00,0.00,30.00,5.00,1.10,405.00,350.00,0.00,5.00,50.00,5.00,1.20
"59152230",455.00,400.00,0.00,10.00,50.00,245.00,220.00,0.00,0.00,25.00,210.00,180.00,0.00,5.00,30.00,460.00,405.00,0.00,0.00,50.00,5.00,1.10,245.00,220.00,0.00,0.00,25.00,0.00,0.00,210.00,185.00,0.00,0.00,25.00,0.00,0.00
"59152231",785.00,670.00,5.00,20.00,95.00,405.00,360.00,5.00,5.00,35.00,380.00,310.00,0.00,10.00,60.00,785.00,680.00,5.00,5.00,90.00,10.00,1.30,405.00,360.00,5.00,5.00,35.00,5.00,1.20,380.00,320.00,0.00,5.00,55.00,5.00,1.30
"59152232",640.00,560.00,0.00,25.00,55.00,325.00,290.00,0.00,15.00,20.00,320.00,270.00,0.00,15.00,40.00,645.00,580.00,5.00,5.00,55.00,5.00,0.80,325.00,300.00,0.00,5.00,20.00,0.00,0.00,320.00,280.00,0.00,0.00,35.00,0.00,0.00
"59152233",800.00,655.00,0.00,15.00,130.00,415.00,350.00,0.00,5.00,60.00,385.00,310.00,0.00,5.00,70.00,795.00,670.00,5.00,0.00,130.00,0.00,0.00,410.00,355.00,0.00,0.00,55.00,0.00,0.00,385.00,315.00,0.00,0.00,70.00,5.00,1.30
"59152234",755.00,625.00,0.00,10.00,115.00,385.00,325.00,0.00,10.00,50.00,370.00,300.00,0.00,5.00,65.00,755.00,635.00,0.00,10.00,120.00,5.00,0.70,385.00,325.00,0.00,5.00,55.00,5.00,1.30,375.00,305.00,0.00,0.00,70.00,0.00,0.00
"59152235",685.00,580.00,0.00,5.00,100.00,350.00,300.00,0.00,5.00,45.00,340.00,285.00,0.00,5.00,50.00,685.00,585.00,0.00,0.00,100.00,5.00,0.70,345.00,300.00,0.00,5.00,45.00,0.00,0.00,335.00,285.00,0.00,0.00,50.00,0.00,0.00
"59152236",570.00,455.00,0.00,15.00,100.00,300.00,245.00,0.00,10.00,50.00,270.00,210.00,0.00,5.00,55.00,570.00,465.00,5.00,0.00,100.00,5.00,0.90,300.00,245.00,5.00,0.00,50.00,5.00,1.70,270.00,220.00,0.00,0.00,55.00,0.00,0.00
"59152237",785.00,680.00,0.00,5.00,105.00,405.00,355.00,0.00,5.00,45.00,385.00,325.00,0.00,5.00,60.00,790.00,685.00,0.00,5.00,100.00,0.00,0.00,405.00,360.00,0.00,0.00,45.00,0.00,0.00,380.00,325.00,0.00,0.00,55.00,0.00,0.00
"59152238",780.00,660.00,0.00,25.00,95.00,380.00,330.00,0.00,10.00,40.00,395.00,335.00,0.00,15.00,55.00,780.00,680.00,0.00,5.00,95.00,0.00,0.00,380.00,340.00,0.00,0.00,45.00,0.00,0.00,400.00,340.00,0.00,0.00,55.00,0.00,0.00
"59152239",625.00,500.00,0.00,10.00,115.00,340.00,280.00,0.00,5.00,50.00,285.00,220.00,0.00,5.00,60.00,625.00,510.00,0.00,0.00,115.00,0.00,0.00,340.00,285.00,0.00,0.00,55.00,0.00,0.00,290.00,225.00,0.00,0.00,60.00,0.00,0.00
"59152240",970.00,780.00,5.00,10.00,180.00,500.00,410.00,0.00,5.00,85.00,470.00,370.00,0.00,5.00,95.00,975.00,790.00,0.00,5.00,180.00,0.00,0.00,500.00,420.00,0.00,0.00,85.00,0.00,0.00,470.00,370.00,0.00,0.00,95.00,5.00,1.10
"59152241",610.00,515.00,0.00,10.00,95.00,315.00,275.00,0.00,5.00,35.00,300.00,240.00,0.00,0.00,55.00,610.00,520.00,5.00,5.00,95.00,0.00,0.00,310.00,275.00,0.00,0.00,40.00,5.00,1.60,300.00,245.00,0.00,0.00,55.00,5.00,1.70
"59152242",700.00,580.00,0.00,30.00,85.00,350.00,300.00,0.00,15.00,35.00,350.00,280.00,0.00,15.00,55.00,700.00,600.00,5.00,10.00,90.00,5.00,0.70,350.00,310.00,0.00,0.00,35.00,5.00,1.40,350.00,290.00,0.00,5.00,55.00,0.00,0.00
